"","GITR","LENI","MICA","PLER","ACAM","AMME","MAEL","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw","comp"
"13226",0,1,1,0,0,1,0,1,0,NA,NA,NA,1255,"011001010"
"13227",0,1,1,0,0,1,0,1,0,NA,NA,NA,1691,"011001010"
"13228",0,1,1,0,0,1,0,1,0,NA,NA,NA,3414,"011001010"
"13229",0,1,1,0,0,1,0,1,0,NA,NA,NA,1362,"011001010"
"13230",0,1,1,0,0,1,0,1,0,NA,NA,NA,2845,"011001010"
"13231",0,1,1,0,0,1,0,1,0,NA,NA,NA,2333,"011001010"
"13232",0,1,1,0,0,1,0,1,0,NA,NA,NA,2005,"011001010"
"13233",0,1,1,0,0,1,0,1,0,NA,NA,NA,2937,"011001010"
"13234",0,1,1,0,0,1,0,1,0,NA,NA,NA,1628,"011001010"
"13235",0,1,1,0,0,1,0,1,0,NA,NA,NA,3122,"011001010"
"13236",0,1,1,0,0,1,0,1,0,NA,NA,NA,666,"011001010"
"13237",0,1,1,0,0,1,0,1,0,NA,NA,NA,1125,"011001010"
"13238",0,1,1,0,0,1,0,1,0,NA,NA,NA,33,"011001010"
"13239",0,1,1,0,0,1,0,1,0,NA,NA,NA,1671,"011001010"
"13240",0,1,1,0,0,1,0,1,0,NA,NA,NA,2714,"011001010"
"13241",0,1,1,0,0,1,0,1,0,NA,NA,NA,946,"011001010"
"13242",0,1,1,0,0,1,0,1,0,NA,NA,NA,2718,"011001010"
"13243",0,1,1,0,0,1,0,1,0,NA,NA,NA,2372,"011001010"
"13244",0,1,1,0,0,1,0,1,0,NA,NA,NA,1117,"011001010"
"13245",0,1,1,0,0,1,0,1,0,NA,NA,NA,3186,"011001010"
"13246",0,1,1,0,0,1,0,1,0,NA,NA,NA,2648,"011001010"
"13247",0,1,1,0,0,1,0,1,0,NA,NA,NA,3379,"011001010"
"13248",0,1,1,0,0,1,0,1,0,NA,NA,NA,2742,"011001010"
"13249",0,1,1,0,0,1,0,1,0,NA,NA,NA,2336,"011001010"
"13250",0,1,1,0,0,1,0,1,0,NA,NA,NA,267,"011001010"
"13251",0,1,1,0,0,1,0,1,0,NA,NA,NA,1359,"011001010"
"13252",0,1,1,0,0,1,0,1,0,NA,NA,NA,1441,"011001010"
"13253",0,1,1,0,0,1,0,1,0,NA,NA,NA,1962,"011001010"
"13254",0,1,1,0,0,1,0,1,0,NA,NA,NA,3717,"011001010"
"13255",0,1,1,0,0,1,0,1,0,NA,NA,NA,347,"011001010"
"13256",0,1,1,0,0,1,0,1,0,NA,NA,NA,2090,"011001010"
"13257",0,1,1,0,0,1,0,1,0,NA,NA,NA,3406,"011001010"
"13258",0,1,1,0,0,1,0,1,0,NA,NA,NA,2061,"011001010"
"13259",0,1,1,0,0,1,0,1,0,NA,NA,NA,3699,"011001010"
"13260",0,1,1,0,0,1,0,1,0,NA,NA,NA,1385,"011001010"
"13261",0,1,1,0,0,1,0,1,0,NA,NA,NA,729,"011001010"
"13262",0,1,1,0,0,1,0,1,0,NA,NA,NA,712,"011001010"
"13263",0,1,1,0,0,1,0,1,0,NA,NA,NA,656,"011001010"
"13264",0,1,1,0,0,1,0,1,0,NA,NA,NA,1397,"011001010"
"13265",0,1,1,0,0,1,0,1,0,NA,NA,NA,2074,"011001010"
"13266",0,1,1,0,0,1,0,1,0,NA,NA,NA,857,"011001010"
"13267",0,1,1,0,0,1,0,1,0,NA,NA,NA,2257,"011001010"
"13268",0,1,1,0,0,1,0,1,0,NA,NA,NA,1072,"011001010"
"13269",0,1,1,0,0,1,0,1,0,NA,NA,NA,1687,"011001010"
"13270",0,1,1,0,0,1,0,1,0,NA,NA,NA,2575,"011001010"
"13271",0,1,1,0,0,1,0,1,0,NA,NA,NA,3006,"011001010"
"13272",0,1,1,0,0,1,0,1,0,NA,NA,NA,3732,"011001010"
"13273",0,1,1,0,0,1,0,1,0,NA,NA,NA,482,"011001010"
"13274",0,1,1,0,0,1,0,1,0,NA,NA,NA,1341,"011001010"
"13275",0,1,1,0,0,1,0,1,0,NA,NA,NA,3204,"011001010"
"13276",0,1,1,0,0,1,0,1,0,NA,NA,NA,1763,"011001010"
"13277",0,1,1,0,0,1,0,1,0,NA,NA,NA,2318,"011001010"
"13278",0,1,1,0,0,1,0,1,0,NA,NA,NA,1059,"011001010"
"13279",0,1,1,0,0,1,0,1,0,NA,NA,NA,1290,"011001010"
"13280",0,1,1,0,0,1,0,1,0,NA,NA,NA,3146,"011001010"
"13281",0,1,1,0,0,1,0,1,0,NA,NA,NA,1594,"011001010"
"13282",0,1,1,0,0,1,0,1,0,NA,NA,NA,2727,"011001010"
"13283",0,1,1,0,0,1,0,1,0,NA,NA,NA,2960,"011001010"
"13284",0,1,1,0,0,1,0,1,0,NA,NA,NA,3738,"011001010"
"13285",0,1,1,0,0,1,0,1,0,NA,NA,NA,1567,"011001010"
"13286",0,1,1,0,0,1,0,1,0,NA,NA,NA,1930,"011001010"
"13287",0,1,1,0,0,1,0,1,0,NA,NA,NA,3714,"011001010"
"13288",0,1,1,0,0,1,0,1,0,NA,NA,NA,435,"011001010"
"13289",0,1,1,0,0,1,0,1,0,NA,NA,NA,1461,"011001010"
"13290",0,1,1,0,0,1,0,1,0,NA,NA,NA,2661,"011001010"
"13291",0,1,1,0,0,1,0,1,0,NA,NA,NA,1967,"011001010"
"13292",0,1,1,0,0,1,0,1,0,NA,NA,NA,2087,"011001010"
"13293",0,1,1,0,0,1,0,1,0,NA,NA,NA,2137,"011001010"
"13294",0,1,1,0,0,1,0,1,0,NA,NA,NA,2578,"011001010"
"13295",0,1,1,0,0,1,0,1,0,NA,NA,NA,899,"011001010"
"13296",0,1,1,0,0,1,0,1,0,NA,NA,NA,3030,"011001010"
"13297",0,1,1,0,0,1,0,1,0,NA,NA,NA,2602,"011001010"
"13298",0,1,1,0,0,1,0,1,0,NA,NA,NA,394,"011001010"
"13299",0,1,1,0,0,1,0,1,0,NA,NA,NA,3326,"011001010"
"13300",0,1,1,0,0,1,0,1,0,NA,NA,NA,2240,"011001010"
"13301",0,1,1,0,0,1,0,1,0,NA,NA,NA,1979,"011001010"
"13302",0,1,1,0,0,1,0,1,0,NA,NA,NA,1871,"011001010"
"13303",0,1,1,0,0,1,0,1,0,NA,NA,NA,1013,"011001010"
"13304",0,1,1,0,0,1,0,1,0,NA,NA,NA,2509,"011001010"
"13305",0,1,1,0,0,1,0,1,0,NA,NA,NA,602,"011001010"
"13306",0,1,1,0,0,1,0,1,0,NA,NA,NA,2794,"011001010"
"13307",0,1,1,0,0,1,0,1,0,NA,NA,NA,3694,"011001010"
"13308",0,1,1,0,0,1,0,1,0,NA,NA,NA,860,"011001010"
"13309",0,1,1,0,0,1,0,1,0,NA,NA,NA,2978,"011001010"
"13310",0,1,1,0,0,1,0,1,0,NA,NA,NA,1401,"011001010"
"13311",0,1,1,0,0,1,0,1,0,NA,NA,NA,763,"011001010"
"13312",0,1,1,0,0,1,0,1,0,NA,NA,NA,192,"011001010"
"13313",0,1,1,0,0,1,0,1,0,NA,NA,NA,1028,"011001010"
"13314",0,1,1,0,0,1,0,1,0,NA,NA,NA,2111,"011001010"
"13315",0,1,1,0,0,1,0,1,0,NA,NA,NA,532,"011001010"
"13316",0,1,1,0,0,1,0,1,0,NA,NA,NA,2623,"011001010"
"13317",0,1,1,0,0,1,0,1,0,NA,NA,NA,2909,"011001010"
"13318",0,1,1,0,0,1,0,1,0,NA,NA,NA,867,"011001010"
"13319",0,1,1,0,0,1,0,1,0,NA,NA,NA,855,"011001010"
"13320",0,1,1,0,0,1,0,1,0,NA,NA,NA,3071,"011001010"
"13321",0,1,1,0,0,1,0,1,0,NA,NA,NA,1248,"011001010"
"13322",0,1,1,0,0,1,0,1,0,NA,NA,NA,2801,"011001010"
"13323",0,1,1,0,0,1,0,1,0,NA,NA,NA,176,"011001010"
"13324",0,1,1,0,0,1,0,1,0,NA,NA,NA,2142,"011001010"
"13325",0,1,1,0,0,1,0,1,0,NA,NA,NA,1684,"011001010"
"13326",0,1,1,0,0,1,0,1,0,NA,NA,NA,3254,"011001010"
"13327",0,1,1,0,0,1,0,1,0,NA,NA,NA,2873,"011001010"
"13328",0,1,1,0,0,1,0,1,0,NA,NA,NA,3299,"011001010"
"13329",0,1,1,0,0,1,0,1,0,NA,NA,NA,1532,"011001010"
"13330",0,1,1,0,0,1,0,1,0,NA,NA,NA,3099,"011001010"
"13331",0,1,1,0,0,1,0,1,0,NA,NA,NA,905,"011001010"
"13332",0,1,1,0,0,1,0,1,0,NA,NA,NA,3152,"011001010"
"13333",0,1,1,0,0,1,0,1,0,NA,NA,NA,1456,"011001010"
"13334",0,1,1,0,0,1,0,1,0,NA,NA,NA,649,"011001010"
"13335",0,1,1,0,0,1,0,1,0,NA,NA,NA,2525,"011001010"
"13336",0,1,1,0,0,1,0,1,0,NA,NA,NA,3279,"011001010"
"13337",0,1,1,0,0,1,0,1,0,NA,NA,NA,369,"011001010"
"13338",0,1,1,0,0,1,0,1,0,NA,NA,NA,1910,"011001010"
"13339",0,1,1,0,0,1,0,1,0,NA,NA,NA,298,"011001010"
"13340",0,1,1,0,0,1,0,1,0,NA,NA,NA,631,"011001010"
"13341",0,1,1,0,0,1,0,1,0,NA,NA,NA,457,"011001010"
"13342",0,1,1,0,0,1,0,1,0,NA,NA,NA,2120,"011001010"
"13343",0,1,1,0,0,1,0,1,0,NA,NA,NA,1374,"011001010"
"13344",0,1,1,0,0,1,0,1,0,NA,NA,NA,1408,"011001010"
"13345",0,1,1,0,0,1,0,1,0,NA,NA,NA,2660,"011001010"
"13346",0,1,1,0,0,1,0,1,0,NA,NA,NA,2619,"011001010"
"13347",0,1,1,0,0,1,0,1,0,NA,NA,NA,2350,"011001010"
"13348",0,1,1,0,0,1,0,1,0,NA,NA,NA,1075,"011001010"
"13349",0,1,1,0,0,1,0,1,0,NA,NA,NA,2419,"011001010"
"13350",0,1,1,0,0,1,0,1,0,NA,NA,NA,2508,"011001010"
"13351",0,1,1,0,0,1,0,1,0,NA,NA,NA,790,"011001010"
"13352",0,1,1,0,0,1,0,1,0,NA,NA,NA,3646,"011001010"
"13353",0,1,1,0,0,1,0,1,0,NA,NA,NA,865,"011001010"
"13354",0,1,1,0,0,1,0,1,0,NA,NA,NA,2943,"011001010"
"13355",0,1,1,0,0,1,0,1,0,NA,NA,NA,2957,"011001010"
"13356",0,1,1,0,0,1,0,1,0,NA,NA,NA,1798,"011001010"
"13357",0,1,1,0,0,1,0,1,0,NA,NA,NA,40,"011001010"
"13358",0,1,1,0,0,1,0,1,0,NA,NA,NA,774,"011001010"
"13359",0,1,1,0,0,1,0,1,0,NA,NA,NA,1333,"011001010"
"13360",0,1,1,0,0,1,0,1,0,NA,NA,NA,3232,"011001010"
"13361",0,1,1,0,0,1,0,1,0,NA,NA,NA,927,"011001010"
"13362",0,1,1,0,0,1,0,1,0,NA,NA,NA,3352,"011001010"
"13363",0,1,1,0,0,1,0,1,0,NA,NA,NA,2165,"011001010"
"13364",0,1,1,0,0,1,0,1,0,NA,NA,NA,2610,"011001010"
"13365",0,1,1,0,0,1,0,1,0,NA,NA,NA,1709,"011001010"
"13366",0,1,1,0,0,1,0,1,0,NA,NA,NA,151,"011001010"
"13367",0,1,1,0,0,1,0,1,0,NA,NA,NA,3217,"011001010"
"13368",0,1,1,0,0,1,0,1,0,NA,NA,NA,2347,"011001010"
"13369",0,1,1,0,0,1,0,1,0,NA,NA,NA,1817,"011001010"
"13370",0,1,1,0,0,1,0,1,0,NA,NA,NA,129,"011001010"
"13371",0,1,1,0,0,1,0,1,0,NA,NA,NA,68,"011001010"
"13372",0,1,1,0,0,1,0,1,0,NA,NA,NA,3550,"011001010"
"13373",0,1,1,0,0,1,0,1,0,NA,NA,NA,2397,"011001010"
"13374",0,1,1,0,0,1,0,1,0,NA,NA,NA,1007,"011001010"
"13375",0,1,1,0,0,1,0,1,0,NA,NA,NA,636,"011001010"
"13376",0,1,1,0,0,1,0,1,0,NA,NA,NA,3544,"011001010"
"13377",0,1,1,0,0,1,0,1,0,NA,NA,NA,1133,"011001010"
"13378",0,1,1,0,0,1,0,1,0,NA,NA,NA,102,"011001010"
"13379",0,1,1,0,0,1,0,1,0,NA,NA,NA,757,"011001010"
"13380",0,1,1,0,0,1,0,1,0,NA,NA,NA,1959,"011001010"
"13381",0,1,1,0,0,1,0,1,0,NA,NA,NA,990,"011001010"
"13382",0,1,1,0,0,1,0,1,0,NA,NA,NA,1858,"011001010"
"13383",0,1,1,0,0,1,0,1,0,NA,NA,NA,3720,"011001010"
"13384",0,1,1,0,0,1,0,1,0,NA,NA,NA,2353,"011001010"
"13385",0,1,1,0,0,1,0,1,0,NA,NA,NA,2460,"011001010"
"13386",0,1,1,0,0,1,0,1,0,NA,NA,NA,2332,"011001010"
"13387",0,1,1,0,0,1,0,1,0,NA,NA,NA,1585,"011001010"
"13388",0,1,1,0,0,1,0,1,0,NA,NA,NA,2956,"011001010"
"13389",0,1,1,0,0,1,0,1,0,NA,NA,NA,3640,"011001010"
"13390",0,1,1,0,0,1,0,1,0,NA,NA,NA,872,"011001010"
"13391",0,1,1,0,0,1,0,1,0,NA,NA,NA,668,"011001010"
"13392",0,1,1,0,0,1,0,1,0,NA,NA,NA,1694,"011001010"
"13393",0,1,1,0,0,1,0,1,0,NA,NA,NA,2990,"011001010"
"13394",0,1,1,0,0,1,0,1,0,NA,NA,NA,2523,"011001010"
"13395",0,1,1,0,0,1,0,1,0,NA,NA,NA,3189,"011001010"
"13396",0,1,1,0,0,1,0,1,0,NA,NA,NA,963,"011001010"
"13397",0,1,1,0,0,1,0,1,0,NA,NA,NA,2331,"011001010"
"13398",0,1,1,0,0,1,0,1,0,NA,NA,NA,2108,"011001010"
"13399",0,1,1,0,0,1,0,1,0,NA,NA,NA,2474,"011001010"
"13400",0,1,1,0,0,1,0,1,0,NA,NA,NA,1354,"011001010"
"13401",0,1,1,0,0,1,0,0,1,NA,NA,NA,491,"011001001"
"13402",0,1,1,0,0,1,0,0,1,NA,NA,NA,3721,"011001001"
"13403",0,1,1,0,0,1,0,0,1,NA,NA,NA,3402,"011001001"
"13404",0,1,1,0,0,1,0,0,1,NA,NA,NA,368,"011001001"
"13405",0,1,1,0,0,1,0,0,1,NA,NA,NA,1484,"011001001"
"13406",0,1,1,0,0,1,0,0,1,NA,NA,NA,2487,"011001001"
"13407",0,1,1,0,0,1,0,0,1,NA,NA,NA,1608,"011001001"
"13408",0,1,1,0,0,1,0,0,1,NA,NA,NA,1462,"011001001"
"13409",0,1,1,0,0,1,0,0,1,NA,NA,NA,3495,"011001001"
"13410",0,1,1,0,0,1,0,0,1,NA,NA,NA,3583,"011001001"
"13411",0,1,1,0,0,1,0,0,1,NA,NA,NA,1747,"011001001"
"13412",0,1,1,0,0,1,0,0,1,NA,NA,NA,344,"011001001"
"13413",0,1,1,0,0,1,0,0,1,NA,NA,NA,3343,"011001001"
"13414",0,1,1,0,0,1,0,0,1,NA,NA,NA,2191,"011001001"
"13415",0,1,1,0,0,1,0,0,1,NA,NA,NA,2986,"011001001"
"13416",0,1,1,0,0,1,0,0,1,NA,NA,NA,3527,"011001001"
"13417",0,1,1,0,0,1,0,0,1,NA,NA,NA,3748,"011001001"
"13418",0,1,1,0,0,1,0,0,1,NA,NA,NA,930,"011001001"
"13419",0,1,1,0,0,1,0,0,1,NA,NA,NA,1560,"011001001"
"13420",0,1,1,0,0,1,0,0,1,NA,NA,NA,1549,"011001001"
"13421",0,1,1,0,0,1,0,0,1,NA,NA,NA,3423,"011001001"
"13422",0,1,1,0,0,1,0,0,1,NA,NA,NA,3464,"011001001"
"13423",0,1,1,0,0,1,0,0,1,NA,NA,NA,1646,"011001001"
"13424",0,1,1,0,0,1,0,0,1,NA,NA,NA,2823,"011001001"
"13425",0,1,1,0,0,1,0,0,1,NA,NA,NA,2022,"011001001"
"13426",0,1,1,0,0,1,0,0,1,NA,NA,NA,1255,"011001001"
"13427",0,1,1,0,0,1,0,0,1,NA,NA,NA,1691,"011001001"
"13428",0,1,1,0,0,1,0,0,1,NA,NA,NA,3414,"011001001"
"13429",0,1,1,0,0,1,0,0,1,NA,NA,NA,1362,"011001001"
"13430",0,1,1,0,0,1,0,0,1,NA,NA,NA,2845,"011001001"
"13431",0,1,1,0,0,1,0,0,1,NA,NA,NA,2333,"011001001"
"13432",0,1,1,0,0,1,0,0,1,NA,NA,NA,2005,"011001001"
"13433",0,1,1,0,0,1,0,0,1,NA,NA,NA,2937,"011001001"
"13434",0,1,1,0,0,1,0,0,1,NA,NA,NA,1628,"011001001"
"13435",0,1,1,0,0,1,0,0,1,NA,NA,NA,3122,"011001001"
"13436",0,1,1,0,0,1,0,0,1,NA,NA,NA,666,"011001001"
"13437",0,1,1,0,0,1,0,0,1,NA,NA,NA,1125,"011001001"
"13438",0,1,1,0,0,1,0,0,1,NA,NA,NA,33,"011001001"
"13439",0,1,1,0,0,1,0,0,1,NA,NA,NA,1671,"011001001"
"13440",0,1,1,0,0,1,0,0,1,NA,NA,NA,2714,"011001001"
"13441",0,1,1,0,0,1,0,0,1,NA,NA,NA,946,"011001001"
"13442",0,1,1,0,0,1,0,0,1,NA,NA,NA,2718,"011001001"
"13443",0,1,1,0,0,1,0,0,1,NA,NA,NA,2372,"011001001"
"13444",0,1,1,0,0,1,0,0,1,NA,NA,NA,1117,"011001001"
"13445",0,1,1,0,0,1,0,0,1,NA,NA,NA,3186,"011001001"
"13446",0,1,1,0,0,1,0,0,1,NA,NA,NA,2648,"011001001"
"13447",0,1,1,0,0,1,0,0,1,NA,NA,NA,3379,"011001001"
"13448",0,1,1,0,0,1,0,0,1,NA,NA,NA,2742,"011001001"
"13449",0,1,1,0,0,1,0,0,1,NA,NA,NA,2336,"011001001"
"13450",0,1,1,0,0,1,0,0,1,NA,NA,NA,267,"011001001"
"13451",0,1,1,0,0,1,0,0,1,NA,NA,NA,1359,"011001001"
"13452",0,1,1,0,0,1,0,0,1,NA,NA,NA,1441,"011001001"
"13453",0,1,1,0,0,1,0,0,1,NA,NA,NA,1962,"011001001"
"13454",0,1,1,0,0,1,0,0,1,NA,NA,NA,3717,"011001001"
"13455",0,1,1,0,0,1,0,0,1,NA,NA,NA,347,"011001001"
"13456",0,1,1,0,0,1,0,0,1,NA,NA,NA,2090,"011001001"
"13457",0,1,1,0,0,1,0,0,1,NA,NA,NA,3406,"011001001"
"13458",0,1,1,0,0,1,0,0,1,NA,NA,NA,2061,"011001001"
"13459",0,1,1,0,0,1,0,0,1,NA,NA,NA,3699,"011001001"
"13460",0,1,1,0,0,1,0,0,1,NA,NA,NA,1385,"011001001"
"13461",0,1,1,0,0,1,0,0,1,NA,NA,NA,729,"011001001"
"13462",0,1,1,0,0,1,0,0,1,NA,NA,NA,712,"011001001"
"13463",0,1,1,0,0,1,0,0,1,NA,NA,NA,656,"011001001"
"13464",0,1,1,0,0,1,0,0,1,NA,NA,NA,1397,"011001001"
"13465",0,1,1,0,0,1,0,0,1,NA,NA,NA,2074,"011001001"
"13466",0,1,1,0,0,1,0,0,1,NA,NA,NA,857,"011001001"
"13467",0,1,1,0,0,1,0,0,1,NA,NA,NA,2257,"011001001"
"13468",0,1,1,0,0,1,0,0,1,NA,NA,NA,1072,"011001001"
"13469",0,1,1,0,0,1,0,0,1,NA,NA,NA,1687,"011001001"
"13470",0,1,1,0,0,1,0,0,1,NA,NA,NA,2575,"011001001"
"13471",0,1,1,0,0,1,0,0,1,NA,NA,NA,3006,"011001001"
"13472",0,1,1,0,0,1,0,0,1,NA,NA,NA,3732,"011001001"
"13473",0,1,1,0,0,1,0,0,1,NA,NA,NA,482,"011001001"
"13474",0,1,1,0,0,1,0,0,1,NA,NA,NA,1341,"011001001"
"13475",0,1,1,0,0,1,0,0,1,NA,NA,NA,3204,"011001001"
"13476",0,1,1,0,0,1,0,0,1,NA,NA,NA,1763,"011001001"
"13477",0,1,1,0,0,1,0,0,1,NA,NA,NA,2318,"011001001"
"13478",0,1,1,0,0,1,0,0,1,NA,NA,NA,1059,"011001001"
"13479",0,1,1,0,0,1,0,0,1,NA,NA,NA,1290,"011001001"
"13480",0,1,1,0,0,1,0,0,1,NA,NA,NA,3146,"011001001"
"13481",0,1,1,0,0,1,0,0,1,NA,NA,NA,1594,"011001001"
"13482",0,1,1,0,0,1,0,0,1,NA,NA,NA,2727,"011001001"
"13483",0,1,1,0,0,1,0,0,1,NA,NA,NA,2960,"011001001"
"13484",0,1,1,0,0,1,0,0,1,NA,NA,NA,3738,"011001001"
"13485",0,1,1,0,0,1,0,0,1,NA,NA,NA,1567,"011001001"
"13486",0,1,1,0,0,1,0,0,1,NA,NA,NA,1930,"011001001"
"13487",0,1,1,0,0,1,0,0,1,NA,NA,NA,3714,"011001001"
"13488",0,1,1,0,0,1,0,0,1,NA,NA,NA,435,"011001001"
"13489",0,1,1,0,0,1,0,0,1,NA,NA,NA,1461,"011001001"
"13490",0,1,1,0,0,1,0,0,1,NA,NA,NA,2661,"011001001"
"13491",0,1,1,0,0,1,0,0,1,NA,NA,NA,1967,"011001001"
"13492",0,1,1,0,0,1,0,0,1,NA,NA,NA,2087,"011001001"
"13493",0,1,1,0,0,1,0,0,1,NA,NA,NA,2137,"011001001"
"13494",0,1,1,0,0,1,0,0,1,NA,NA,NA,2578,"011001001"
"13495",0,1,1,0,0,1,0,0,1,NA,NA,NA,899,"011001001"
"13496",0,1,1,0,0,1,0,0,1,NA,NA,NA,3030,"011001001"
"13497",0,1,1,0,0,1,0,0,1,NA,NA,NA,2602,"011001001"
"13498",0,1,1,0,0,1,0,0,1,NA,NA,NA,394,"011001001"
"13499",0,1,1,0,0,1,0,0,1,NA,NA,NA,3326,"011001001"
"13500",0,1,1,0,0,1,0,0,1,NA,NA,NA,2240,"011001001"
"13501",0,1,1,0,0,1,0,0,1,NA,NA,NA,1979,"011001001"
"13502",0,1,1,0,0,1,0,0,1,NA,NA,NA,1871,"011001001"
"13503",0,1,1,0,0,1,0,0,1,NA,NA,NA,1013,"011001001"
"13504",0,1,1,0,0,1,0,0,1,NA,NA,NA,2509,"011001001"
"13505",0,1,1,0,0,1,0,0,1,NA,NA,NA,602,"011001001"
"13506",0,1,1,0,0,1,0,0,1,NA,NA,NA,2794,"011001001"
"13507",0,1,1,0,0,1,0,0,1,NA,NA,NA,3694,"011001001"
"13508",0,1,1,0,0,1,0,0,1,NA,NA,NA,860,"011001001"
"13509",0,1,1,0,0,1,0,0,1,NA,NA,NA,2978,"011001001"
"13510",0,1,1,0,0,1,0,0,1,NA,NA,NA,1401,"011001001"
"13511",0,1,1,0,0,1,0,0,1,NA,NA,NA,763,"011001001"
"13512",0,1,1,0,0,1,0,0,1,NA,NA,NA,192,"011001001"
"13513",0,1,1,0,0,1,0,0,1,NA,NA,NA,1028,"011001001"
"13514",0,1,1,0,0,1,0,0,1,NA,NA,NA,2111,"011001001"
"13515",0,1,1,0,0,1,0,0,1,NA,NA,NA,532,"011001001"
"13516",0,1,1,0,0,1,0,0,1,NA,NA,NA,2623,"011001001"
"13517",0,1,1,0,0,1,0,0,1,NA,NA,NA,2909,"011001001"
"13518",0,1,1,0,0,1,0,0,1,NA,NA,NA,867,"011001001"
"13519",0,1,1,0,0,1,0,0,1,NA,NA,NA,855,"011001001"
"13520",0,1,1,0,0,1,0,0,1,NA,NA,NA,3071,"011001001"
"13521",0,1,1,0,0,1,0,0,1,NA,NA,NA,1248,"011001001"
"13522",0,1,1,0,0,1,0,0,1,NA,NA,NA,2801,"011001001"
"13523",0,1,1,0,0,1,0,0,1,NA,NA,NA,176,"011001001"
"13524",0,1,1,0,0,1,0,0,1,NA,NA,NA,2142,"011001001"
"13525",0,1,1,0,0,1,0,0,1,NA,NA,NA,1684,"011001001"
"13526",0,1,1,0,0,1,0,0,1,NA,NA,NA,3254,"011001001"
"13527",0,1,1,0,0,1,0,0,1,NA,NA,NA,2873,"011001001"
"13528",0,1,1,0,0,1,0,0,1,NA,NA,NA,3299,"011001001"
"13529",0,1,1,0,0,1,0,0,1,NA,NA,NA,1532,"011001001"
"13530",0,1,1,0,0,1,0,0,1,NA,NA,NA,3099,"011001001"
"13531",0,1,1,0,0,1,0,0,1,NA,NA,NA,905,"011001001"
"13532",0,1,1,0,0,1,0,0,1,NA,NA,NA,3152,"011001001"
"13533",0,1,1,0,0,1,0,0,1,NA,NA,NA,1456,"011001001"
"13534",0,1,1,0,0,1,0,0,1,NA,NA,NA,649,"011001001"
"13535",0,1,1,0,0,1,0,0,1,NA,NA,NA,2525,"011001001"
"13536",0,1,1,0,0,1,0,0,1,NA,NA,NA,3279,"011001001"
"13537",0,1,1,0,0,1,0,0,1,NA,NA,NA,369,"011001001"
"13538",0,1,1,0,0,1,0,0,1,NA,NA,NA,1910,"011001001"
"13539",0,1,1,0,0,1,0,0,1,NA,NA,NA,298,"011001001"
"13540",0,1,1,0,0,1,0,0,1,NA,NA,NA,631,"011001001"
"13541",0,1,1,0,0,1,0,0,1,NA,NA,NA,457,"011001001"
"13542",0,1,1,0,0,1,0,0,1,NA,NA,NA,2120,"011001001"
"13543",0,1,1,0,0,1,0,0,1,NA,NA,NA,1374,"011001001"
"13544",0,1,1,0,0,1,0,0,1,NA,NA,NA,1408,"011001001"
"13545",0,1,1,0,0,1,0,0,1,NA,NA,NA,2660,"011001001"
"13546",0,1,1,0,0,1,0,0,1,NA,NA,NA,2619,"011001001"
"13547",0,1,1,0,0,1,0,0,1,NA,NA,NA,2350,"011001001"
"13548",0,1,1,0,0,1,0,0,1,NA,NA,NA,1075,"011001001"
"13549",0,1,1,0,0,1,0,0,1,NA,NA,NA,2419,"011001001"
"13550",0,1,1,0,0,1,0,0,1,NA,NA,NA,2508,"011001001"
"13551",0,1,1,0,0,1,0,0,1,NA,NA,NA,790,"011001001"
"13552",0,1,1,0,0,1,0,0,1,NA,NA,NA,3646,"011001001"
"13553",0,1,1,0,0,1,0,0,1,NA,NA,NA,865,"011001001"
"13554",0,1,1,0,0,1,0,0,1,NA,NA,NA,2943,"011001001"
"13555",0,1,1,0,0,1,0,0,1,NA,NA,NA,2957,"011001001"
"13556",0,1,1,0,0,1,0,0,1,NA,NA,NA,1798,"011001001"
"13557",0,1,1,0,0,1,0,0,1,NA,NA,NA,40,"011001001"
"13558",0,1,1,0,0,1,0,0,1,NA,NA,NA,774,"011001001"
"13559",0,1,1,0,0,1,0,0,1,NA,NA,NA,1333,"011001001"
"13560",0,1,1,0,0,1,0,0,1,NA,NA,NA,3232,"011001001"
"13561",0,1,1,0,0,1,0,0,1,NA,NA,NA,927,"011001001"
"13562",0,1,1,0,0,1,0,0,1,NA,NA,NA,3352,"011001001"
"13563",0,1,1,0,0,1,0,0,1,NA,NA,NA,2165,"011001001"
"13564",0,1,1,0,0,1,0,0,1,NA,NA,NA,2610,"011001001"
"13565",0,1,1,0,0,1,0,0,1,NA,NA,NA,1709,"011001001"
"13566",0,1,1,0,0,1,0,0,1,NA,NA,NA,151,"011001001"
"13567",0,1,1,0,0,1,0,0,1,NA,NA,NA,3217,"011001001"
"13568",0,1,1,0,0,1,0,0,1,NA,NA,NA,2347,"011001001"
"13569",0,1,1,0,0,1,0,0,1,NA,NA,NA,1817,"011001001"
"13570",0,1,1,0,0,1,0,0,1,NA,NA,NA,129,"011001001"
"13571",0,1,1,0,0,1,0,0,1,NA,NA,NA,68,"011001001"
"13572",0,1,1,0,0,1,0,0,1,NA,NA,NA,3550,"011001001"
"13573",0,1,1,0,0,1,0,0,1,NA,NA,NA,2397,"011001001"
"13574",0,1,1,0,0,1,0,0,1,NA,NA,NA,1007,"011001001"
"13575",0,1,1,0,0,1,0,0,1,NA,NA,NA,636,"011001001"
