"","ANAR","BRHO","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw"
"222",1,1,1,0,0,1,0,-2.90374100311051,24.2520717599997,3423
"223",1,1,1,0,0,1,0,-1.11074194410079,52.9123095090103,3464
"224",1,1,1,0,0,1,0,-1.05063612733657,52.9726712118644,1646
"225",1,1,1,0,0,1,0,-1.72426491833497,33.996946209988,2823
"226",1,1,1,0,0,1,0,-0.801528640636258,33.9339013066266,2022
"227",1,1,1,0,0,1,0,-1.02251792851572,41.8539061814372,1255
"228",1,1,1,0,0,1,0,-2.10471633930375,64.7571065097244,1691
"229",1,1,1,0,0,1,0,-1.88147360028175,37.6491651790145,3414
"230",1,1,1,0,0,1,0,-3.05993465528478,42.6994981449371,1362
"231",1,1,1,0,0,1,1,-1.11981955620759,39.0412706879625,2845
"232",1,1,1,0,0,1,0,-2.86459498266901,47.1894579893484,2333
"233",1,1,1,0,0,1,0,-0.677229015417145,21.0319382977966,2005
"234",1,1,1,0,0,1,1,-1.38378452808735,33.825330370055,2937
"235",1,1,1,0,0,1,0,-1.87524245032203,29.9743924937197,1628
"236",1,1,1,0,0,1,0,-3.43109351668971,43.6737019084155,3122
"237",1,1,1,0,0,1,0,-1.5579193809573,21.6397182328693,666
"238",1,1,1,0,0,1,0,-1.50418371931449,41.5782757053489,1125
"239",1,1,1,0,0,1,0,-1.43236958492839,37.4046244551359,33
"240",1,1,1,0,0,1,0,-1.52294679784307,50.4298303880069,1671
"241",1,1,1,0,0,1,0,-1.47060883796407,21.7642319103588,2714
"242",1,1,1,0,0,1,0,-1.54712371481111,54.7190952507779,946
"243",1,1,1,0,0,1,0,-1.18566879283563,21.6776537947566,2718
"244",1,1,1,0,0,1,0,-1.71718847866213,48.2009614727054,2372
"245",1,1,1,0,0,1,0,-1.80996843956878,28.5260737869155,1117
"246",1,1,1,0,0,1,0,-1.56305289610123,41.7900126302276,3186
"247",1,1,1,0,0,1,0,-1.68360093829271,35.7585642532248,2648
"248",1,1,1,0,0,1,0,-1.62859079814768,46.3987741916799,3379
"249",1,1,1,0,0,1,0,-2.12194488406107,59.197686386019,2742
