"","X1","X2","X3","X4","X5","X6"
"1145","ANAR","CESO","GITR","TACA","ACAM","AMME"
"1146","ANAR","CESO","GITR","TACA","ACAM","BRNI"
"1147","ANAR","CESO","GITR","TACA","ACAM","LOMU"
"1148","ANAR","CESO","GITR","TACA","ACAM","MAEL"
"1149","ANAR","CESO","GITR","TACA","ACAM","PLNO"
"1150","ANAR","CESO","GITR","TACA","ACAM","TWIL"
"1151","ANAR","CESO","GITR","TACA","AMME","BRNI"
"1152","ANAR","CESO","GITR","TACA","AMME","LOMU"
"1153","ANAR","CESO","GITR","TACA","AMME","MAEL"
"1154","ANAR","CESO","GITR","TACA","AMME","PLNO"
"1155","ANAR","CESO","GITR","TACA","AMME","TWIL"
"1156","ANAR","CESO","GITR","TACA","BRNI","LOMU"
"1157","ANAR","CESO","GITR","TACA","BRNI","MAEL"
"1158","ANAR","CESO","GITR","TACA","BRNI","PLNO"
"1159","ANAR","CESO","GITR","TACA","BRNI","TWIL"
"1160","ANAR","CESO","GITR","TACA","LOMU","MAEL"
"1161","ANAR","CESO","GITR","TACA","LOMU","PLNO"
"1162","ANAR","CESO","GITR","TACA","LOMU","TWIL"
"1163","ANAR","CESO","GITR","TACA","MAEL","PLNO"
"1164","ANAR","CESO","GITR","TACA","MAEL","TWIL"
"1165","ANAR","CESO","GITR","TACA","PLNO","TWIL"
"1166","ANAR","CESO","GITR","THIR","ACAM","AMME"
"1167","ANAR","CESO","GITR","THIR","ACAM","BRNI"
"1168","ANAR","CESO","GITR","THIR","ACAM","LOMU"
"1169","ANAR","CESO","GITR","THIR","ACAM","MAEL"
"1170","ANAR","CESO","GITR","THIR","ACAM","PLNO"
"1171","ANAR","CESO","GITR","THIR","ACAM","TWIL"
"1172","ANAR","CESO","GITR","THIR","AMME","BRNI"
"1173","ANAR","CESO","GITR","THIR","AMME","LOMU"
"1174","ANAR","CESO","GITR","THIR","AMME","MAEL"
"1175","ANAR","CESO","GITR","THIR","AMME","PLNO"
"1176","ANAR","CESO","GITR","THIR","AMME","TWIL"
"1177","ANAR","CESO","GITR","THIR","BRNI","LOMU"
"1178","ANAR","CESO","GITR","THIR","BRNI","MAEL"
"1179","ANAR","CESO","GITR","THIR","BRNI","PLNO"
"1180","ANAR","CESO","GITR","THIR","BRNI","TWIL"
"1181","ANAR","CESO","GITR","THIR","LOMU","MAEL"
"1182","ANAR","CESO","GITR","THIR","LOMU","PLNO"
"1183","ANAR","CESO","GITR","THIR","LOMU","TWIL"
"1184","ANAR","CESO","GITR","THIR","MAEL","PLNO"
"1185","ANAR","CESO","GITR","THIR","MAEL","TWIL"
"1186","ANAR","CESO","GITR","THIR","PLNO","TWIL"
"1187","ANAR","CESO","GITR","ACAM","AMME","BRNI"
"1188","ANAR","CESO","GITR","ACAM","AMME","LOMU"
"1189","ANAR","CESO","GITR","ACAM","AMME","MAEL"
"1190","ANAR","CESO","GITR","ACAM","AMME","PLNO"
"1191","ANAR","CESO","GITR","ACAM","AMME","TWIL"
"1192","ANAR","CESO","GITR","ACAM","BRNI","LOMU"
"1193","ANAR","CESO","GITR","ACAM","BRNI","MAEL"
"1194","ANAR","CESO","GITR","ACAM","BRNI","PLNO"
"1195","ANAR","CESO","GITR","ACAM","BRNI","TWIL"
"1196","ANAR","CESO","GITR","ACAM","LOMU","MAEL"
"1197","ANAR","CESO","GITR","ACAM","LOMU","PLNO"
"1198","ANAR","CESO","GITR","ACAM","LOMU","TWIL"
"1199","ANAR","CESO","GITR","ACAM","MAEL","PLNO"
"1200","ANAR","CESO","GITR","ACAM","MAEL","TWIL"
"1201","ANAR","CESO","GITR","ACAM","PLNO","TWIL"
"1202","ANAR","CESO","GITR","AMME","BRNI","LOMU"
"1203","ANAR","CESO","GITR","AMME","BRNI","MAEL"
"1204","ANAR","CESO","GITR","AMME","BRNI","PLNO"
"1205","ANAR","CESO","GITR","AMME","BRNI","TWIL"
"1206","ANAR","CESO","GITR","AMME","LOMU","MAEL"
"1207","ANAR","CESO","GITR","AMME","LOMU","PLNO"
"1208","ANAR","CESO","GITR","AMME","LOMU","TWIL"
"1209","ANAR","CESO","GITR","AMME","MAEL","PLNO"
"1210","ANAR","CESO","GITR","AMME","MAEL","TWIL"
"1211","ANAR","CESO","GITR","AMME","PLNO","TWIL"
"1212","ANAR","CESO","GITR","BRNI","LOMU","MAEL"
"1213","ANAR","CESO","GITR","BRNI","LOMU","PLNO"
"1214","ANAR","CESO","GITR","BRNI","LOMU","TWIL"
"1215","ANAR","CESO","GITR","BRNI","MAEL","PLNO"
"1216","ANAR","CESO","GITR","BRNI","MAEL","TWIL"
"1217","ANAR","CESO","GITR","BRNI","PLNO","TWIL"
"1218","ANAR","CESO","GITR","LOMU","MAEL","PLNO"
"1219","ANAR","CESO","GITR","LOMU","MAEL","TWIL"
"1220","ANAR","CESO","GITR","LOMU","PLNO","TWIL"
"1221","ANAR","CESO","GITR","MAEL","PLNO","TWIL"
"1222","ANAR","CESO","LENI","MICA","PLER","TACA"
"1223","ANAR","CESO","LENI","MICA","PLER","THIR"
"1224","ANAR","CESO","LENI","MICA","PLER","ACAM"
"1225","ANAR","CESO","LENI","MICA","PLER","AMME"
"1226","ANAR","CESO","LENI","MICA","PLER","BRNI"
"1227","ANAR","CESO","LENI","MICA","PLER","LOMU"
"1228","ANAR","CESO","LENI","MICA","PLER","MAEL"
"1229","ANAR","CESO","LENI","MICA","PLER","PLNO"
"1230","ANAR","CESO","LENI","MICA","PLER","TWIL"
"1231","ANAR","CESO","LENI","MICA","TACA","THIR"
"1232","ANAR","CESO","LENI","MICA","TACA","ACAM"
"1233","ANAR","CESO","LENI","MICA","TACA","AMME"
"1234","ANAR","CESO","LENI","MICA","TACA","BRNI"
"1235","ANAR","CESO","LENI","MICA","TACA","LOMU"
"1236","ANAR","CESO","LENI","MICA","TACA","MAEL"
"1237","ANAR","CESO","LENI","MICA","TACA","PLNO"
"1238","ANAR","CESO","LENI","MICA","TACA","TWIL"
"1239","ANAR","CESO","LENI","MICA","THIR","ACAM"
"1240","ANAR","CESO","LENI","MICA","THIR","AMME"
"1241","ANAR","CESO","LENI","MICA","THIR","BRNI"
"1242","ANAR","CESO","LENI","MICA","THIR","LOMU"
"1243","ANAR","CESO","LENI","MICA","THIR","MAEL"
"1244","ANAR","CESO","LENI","MICA","THIR","PLNO"
"1245","ANAR","CESO","LENI","MICA","THIR","TWIL"
"1246","ANAR","CESO","LENI","MICA","ACAM","AMME"
"1247","ANAR","CESO","LENI","MICA","ACAM","BRNI"
"1248","ANAR","CESO","LENI","MICA","ACAM","LOMU"
"1249","ANAR","CESO","LENI","MICA","ACAM","MAEL"
"1250","ANAR","CESO","LENI","MICA","ACAM","PLNO"
"1251","ANAR","CESO","LENI","MICA","ACAM","TWIL"
"1252","ANAR","CESO","LENI","MICA","AMME","BRNI"
"1253","ANAR","CESO","LENI","MICA","AMME","LOMU"
"1254","ANAR","CESO","LENI","MICA","AMME","MAEL"
"1255","ANAR","CESO","LENI","MICA","AMME","PLNO"
"1256","ANAR","CESO","LENI","MICA","AMME","TWIL"
"1257","ANAR","CESO","LENI","MICA","BRNI","LOMU"
"1258","ANAR","CESO","LENI","MICA","BRNI","MAEL"
"1259","ANAR","CESO","LENI","MICA","BRNI","PLNO"
"1260","ANAR","CESO","LENI","MICA","BRNI","TWIL"
"1261","ANAR","CESO","LENI","MICA","LOMU","MAEL"
"1262","ANAR","CESO","LENI","MICA","LOMU","PLNO"
"1263","ANAR","CESO","LENI","MICA","LOMU","TWIL"
"1264","ANAR","CESO","LENI","MICA","MAEL","PLNO"
"1265","ANAR","CESO","LENI","MICA","MAEL","TWIL"
"1266","ANAR","CESO","LENI","MICA","PLNO","TWIL"
"1267","ANAR","CESO","LENI","PLER","TACA","THIR"
"1268","ANAR","CESO","LENI","PLER","TACA","ACAM"
"1269","ANAR","CESO","LENI","PLER","TACA","AMME"
"1270","ANAR","CESO","LENI","PLER","TACA","BRNI"
"1271","ANAR","CESO","LENI","PLER","TACA","LOMU"
"1272","ANAR","CESO","LENI","PLER","TACA","MAEL"
"1273","ANAR","CESO","LENI","PLER","TACA","PLNO"
"1274","ANAR","CESO","LENI","PLER","TACA","TWIL"
"1275","ANAR","CESO","LENI","PLER","THIR","ACAM"
"1276","ANAR","CESO","LENI","PLER","THIR","AMME"
"1277","ANAR","CESO","LENI","PLER","THIR","BRNI"
"1278","ANAR","CESO","LENI","PLER","THIR","LOMU"
"1279","ANAR","CESO","LENI","PLER","THIR","MAEL"
"1280","ANAR","CESO","LENI","PLER","THIR","PLNO"
"1281","ANAR","CESO","LENI","PLER","THIR","TWIL"
"1282","ANAR","CESO","LENI","PLER","ACAM","AMME"
"1283","ANAR","CESO","LENI","PLER","ACAM","BRNI"
"1284","ANAR","CESO","LENI","PLER","ACAM","LOMU"
"1285","ANAR","CESO","LENI","PLER","ACAM","MAEL"
"1286","ANAR","CESO","LENI","PLER","ACAM","PLNO"
"1287","ANAR","CESO","LENI","PLER","ACAM","TWIL"
"1288","ANAR","CESO","LENI","PLER","AMME","BRNI"
"1289","ANAR","CESO","LENI","PLER","AMME","LOMU"
"1290","ANAR","CESO","LENI","PLER","AMME","MAEL"
"1291","ANAR","CESO","LENI","PLER","AMME","PLNO"
"1292","ANAR","CESO","LENI","PLER","AMME","TWIL"
"1293","ANAR","CESO","LENI","PLER","BRNI","LOMU"
"1294","ANAR","CESO","LENI","PLER","BRNI","MAEL"
"1295","ANAR","CESO","LENI","PLER","BRNI","PLNO"
"1296","ANAR","CESO","LENI","PLER","BRNI","TWIL"
"1297","ANAR","CESO","LENI","PLER","LOMU","MAEL"
"1298","ANAR","CESO","LENI","PLER","LOMU","PLNO"
"1299","ANAR","CESO","LENI","PLER","LOMU","TWIL"
"1300","ANAR","CESO","LENI","PLER","MAEL","PLNO"
"1301","ANAR","CESO","LENI","PLER","MAEL","TWIL"
"1302","ANAR","CESO","LENI","PLER","PLNO","TWIL"
"1303","ANAR","CESO","LENI","TACA","THIR","ACAM"
"1304","ANAR","CESO","LENI","TACA","THIR","AMME"
"1305","ANAR","CESO","LENI","TACA","THIR","BRNI"
"1306","ANAR","CESO","LENI","TACA","THIR","LOMU"
"1307","ANAR","CESO","LENI","TACA","THIR","MAEL"
"1308","ANAR","CESO","LENI","TACA","THIR","PLNO"
"1309","ANAR","CESO","LENI","TACA","THIR","TWIL"
"1310","ANAR","CESO","LENI","TACA","ACAM","AMME"
"1311","ANAR","CESO","LENI","TACA","ACAM","BRNI"
"1312","ANAR","CESO","LENI","TACA","ACAM","LOMU"
"1313","ANAR","CESO","LENI","TACA","ACAM","MAEL"
"1314","ANAR","CESO","LENI","TACA","ACAM","PLNO"
"1315","ANAR","CESO","LENI","TACA","ACAM","TWIL"
"1316","ANAR","CESO","LENI","TACA","AMME","BRNI"
"1317","ANAR","CESO","LENI","TACA","AMME","LOMU"
"1318","ANAR","CESO","LENI","TACA","AMME","MAEL"
"1319","ANAR","CESO","LENI","TACA","AMME","PLNO"
"1320","ANAR","CESO","LENI","TACA","AMME","TWIL"
"1321","ANAR","CESO","LENI","TACA","BRNI","LOMU"
"1322","ANAR","CESO","LENI","TACA","BRNI","MAEL"
"1323","ANAR","CESO","LENI","TACA","BRNI","PLNO"
"1324","ANAR","CESO","LENI","TACA","BRNI","TWIL"
"1325","ANAR","CESO","LENI","TACA","LOMU","MAEL"
"1326","ANAR","CESO","LENI","TACA","LOMU","PLNO"
"1327","ANAR","CESO","LENI","TACA","LOMU","TWIL"
"1328","ANAR","CESO","LENI","TACA","MAEL","PLNO"
"1329","ANAR","CESO","LENI","TACA","MAEL","TWIL"
"1330","ANAR","CESO","LENI","TACA","PLNO","TWIL"
"1331","ANAR","CESO","LENI","THIR","ACAM","AMME"
"1332","ANAR","CESO","LENI","THIR","ACAM","BRNI"
"1333","ANAR","CESO","LENI","THIR","ACAM","LOMU"
"1334","ANAR","CESO","LENI","THIR","ACAM","MAEL"
"1335","ANAR","CESO","LENI","THIR","ACAM","PLNO"
"1336","ANAR","CESO","LENI","THIR","ACAM","TWIL"
"1337","ANAR","CESO","LENI","THIR","AMME","BRNI"
"1338","ANAR","CESO","LENI","THIR","AMME","LOMU"
"1339","ANAR","CESO","LENI","THIR","AMME","MAEL"
"1340","ANAR","CESO","LENI","THIR","AMME","PLNO"
"1341","ANAR","CESO","LENI","THIR","AMME","TWIL"
"1342","ANAR","CESO","LENI","THIR","BRNI","LOMU"
"1343","ANAR","CESO","LENI","THIR","BRNI","MAEL"
"1344","ANAR","CESO","LENI","THIR","BRNI","PLNO"
"1345","ANAR","CESO","LENI","THIR","BRNI","TWIL"
"1346","ANAR","CESO","LENI","THIR","LOMU","MAEL"
"1347","ANAR","CESO","LENI","THIR","LOMU","PLNO"
"1348","ANAR","CESO","LENI","THIR","LOMU","TWIL"
"1349","ANAR","CESO","LENI","THIR","MAEL","PLNO"
"1350","ANAR","CESO","LENI","THIR","MAEL","TWIL"
"1351","ANAR","CESO","LENI","THIR","PLNO","TWIL"
"1352","ANAR","CESO","LENI","ACAM","AMME","BRNI"
"1353","ANAR","CESO","LENI","ACAM","AMME","LOMU"
"1354","ANAR","CESO","LENI","ACAM","AMME","MAEL"
"1355","ANAR","CESO","LENI","ACAM","AMME","PLNO"
"1356","ANAR","CESO","LENI","ACAM","AMME","TWIL"
"1357","ANAR","CESO","LENI","ACAM","BRNI","LOMU"
"1358","ANAR","CESO","LENI","ACAM","BRNI","MAEL"
"1359","ANAR","CESO","LENI","ACAM","BRNI","PLNO"
"1360","ANAR","CESO","LENI","ACAM","BRNI","TWIL"
"1361","ANAR","CESO","LENI","ACAM","LOMU","MAEL"
"1362","ANAR","CESO","LENI","ACAM","LOMU","PLNO"
"1363","ANAR","CESO","LENI","ACAM","LOMU","TWIL"
"1364","ANAR","CESO","LENI","ACAM","MAEL","PLNO"
"1365","ANAR","CESO","LENI","ACAM","MAEL","TWIL"
"1366","ANAR","CESO","LENI","ACAM","PLNO","TWIL"
"1367","ANAR","CESO","LENI","AMME","BRNI","LOMU"
"1368","ANAR","CESO","LENI","AMME","BRNI","MAEL"
"1369","ANAR","CESO","LENI","AMME","BRNI","PLNO"
"1370","ANAR","CESO","LENI","AMME","BRNI","TWIL"
"1371","ANAR","CESO","LENI","AMME","LOMU","MAEL"
"1372","ANAR","CESO","LENI","AMME","LOMU","PLNO"
"1373","ANAR","CESO","LENI","AMME","LOMU","TWIL"
"1374","ANAR","CESO","LENI","AMME","MAEL","PLNO"
"1375","ANAR","CESO","LENI","AMME","MAEL","TWIL"
"1376","ANAR","CESO","LENI","AMME","PLNO","TWIL"
"1377","ANAR","CESO","LENI","BRNI","LOMU","MAEL"
"1378","ANAR","CESO","LENI","BRNI","LOMU","PLNO"
"1379","ANAR","CESO","LENI","BRNI","LOMU","TWIL"
"1380","ANAR","CESO","LENI","BRNI","MAEL","PLNO"
"1381","ANAR","CESO","LENI","BRNI","MAEL","TWIL"
"1382","ANAR","CESO","LENI","BRNI","PLNO","TWIL"
"1383","ANAR","CESO","LENI","LOMU","MAEL","PLNO"
"1384","ANAR","CESO","LENI","LOMU","MAEL","TWIL"
"1385","ANAR","CESO","LENI","LOMU","PLNO","TWIL"
"1386","ANAR","CESO","LENI","MAEL","PLNO","TWIL"
"1387","ANAR","CESO","MICA","PLER","TACA","THIR"
"1388","ANAR","CESO","MICA","PLER","TACA","ACAM"
"1389","ANAR","CESO","MICA","PLER","TACA","AMME"
"1390","ANAR","CESO","MICA","PLER","TACA","BRNI"
"1391","ANAR","CESO","MICA","PLER","TACA","LOMU"
"1392","ANAR","CESO","MICA","PLER","TACA","MAEL"
"1393","ANAR","CESO","MICA","PLER","TACA","PLNO"
"1394","ANAR","CESO","MICA","PLER","TACA","TWIL"
"1395","ANAR","CESO","MICA","PLER","THIR","ACAM"
"1396","ANAR","CESO","MICA","PLER","THIR","AMME"
"1397","ANAR","CESO","MICA","PLER","THIR","BRNI"
"1398","ANAR","CESO","MICA","PLER","THIR","LOMU"
"1399","ANAR","CESO","MICA","PLER","THIR","MAEL"
"1400","ANAR","CESO","MICA","PLER","THIR","PLNO"
"1401","ANAR","CESO","MICA","PLER","THIR","TWIL"
"1402","ANAR","CESO","MICA","PLER","ACAM","AMME"
"1403","ANAR","CESO","MICA","PLER","ACAM","BRNI"
"1404","ANAR","CESO","MICA","PLER","ACAM","LOMU"
"1405","ANAR","CESO","MICA","PLER","ACAM","MAEL"
"1406","ANAR","CESO","MICA","PLER","ACAM","PLNO"
"1407","ANAR","CESO","MICA","PLER","ACAM","TWIL"
"1408","ANAR","CESO","MICA","PLER","AMME","BRNI"
"1409","ANAR","CESO","MICA","PLER","AMME","LOMU"
"1410","ANAR","CESO","MICA","PLER","AMME","MAEL"
"1411","ANAR","CESO","MICA","PLER","AMME","PLNO"
"1412","ANAR","CESO","MICA","PLER","AMME","TWIL"
"1413","ANAR","CESO","MICA","PLER","BRNI","LOMU"
"1414","ANAR","CESO","MICA","PLER","BRNI","MAEL"
"1415","ANAR","CESO","MICA","PLER","BRNI","PLNO"
"1416","ANAR","CESO","MICA","PLER","BRNI","TWIL"
"1417","ANAR","CESO","MICA","PLER","LOMU","MAEL"
"1418","ANAR","CESO","MICA","PLER","LOMU","PLNO"
"1419","ANAR","CESO","MICA","PLER","LOMU","TWIL"
"1420","ANAR","CESO","MICA","PLER","MAEL","PLNO"
"1421","ANAR","CESO","MICA","PLER","MAEL","TWIL"
"1422","ANAR","CESO","MICA","PLER","PLNO","TWIL"
"1423","ANAR","CESO","MICA","TACA","THIR","ACAM"
"1424","ANAR","CESO","MICA","TACA","THIR","AMME"
"1425","ANAR","CESO","MICA","TACA","THIR","BRNI"
"1426","ANAR","CESO","MICA","TACA","THIR","LOMU"
"1427","ANAR","CESO","MICA","TACA","THIR","MAEL"
"1428","ANAR","CESO","MICA","TACA","THIR","PLNO"
"1429","ANAR","CESO","MICA","TACA","THIR","TWIL"
"1430","ANAR","CESO","MICA","TACA","ACAM","AMME"
"1431","ANAR","CESO","MICA","TACA","ACAM","BRNI"
"1432","ANAR","CESO","MICA","TACA","ACAM","LOMU"
"1433","ANAR","CESO","MICA","TACA","ACAM","MAEL"
"1434","ANAR","CESO","MICA","TACA","ACAM","PLNO"
"1435","ANAR","CESO","MICA","TACA","ACAM","TWIL"
"1436","ANAR","CESO","MICA","TACA","AMME","BRNI"
"1437","ANAR","CESO","MICA","TACA","AMME","LOMU"
"1438","ANAR","CESO","MICA","TACA","AMME","MAEL"
"1439","ANAR","CESO","MICA","TACA","AMME","PLNO"
"1440","ANAR","CESO","MICA","TACA","AMME","TWIL"
"1441","ANAR","CESO","MICA","TACA","BRNI","LOMU"
"1442","ANAR","CESO","MICA","TACA","BRNI","MAEL"
"1443","ANAR","CESO","MICA","TACA","BRNI","PLNO"
"1444","ANAR","CESO","MICA","TACA","BRNI","TWIL"
"1445","ANAR","CESO","MICA","TACA","LOMU","MAEL"
"1446","ANAR","CESO","MICA","TACA","LOMU","PLNO"
"1447","ANAR","CESO","MICA","TACA","LOMU","TWIL"
"1448","ANAR","CESO","MICA","TACA","MAEL","PLNO"
"1449","ANAR","CESO","MICA","TACA","MAEL","TWIL"
"1450","ANAR","CESO","MICA","TACA","PLNO","TWIL"
"1451","ANAR","CESO","MICA","THIR","ACAM","AMME"
"1452","ANAR","CESO","MICA","THIR","ACAM","BRNI"
"1453","ANAR","CESO","MICA","THIR","ACAM","LOMU"
"1454","ANAR","CESO","MICA","THIR","ACAM","MAEL"
"1455","ANAR","CESO","MICA","THIR","ACAM","PLNO"
"1456","ANAR","CESO","MICA","THIR","ACAM","TWIL"
"1457","ANAR","CESO","MICA","THIR","AMME","BRNI"
"1458","ANAR","CESO","MICA","THIR","AMME","LOMU"
"1459","ANAR","CESO","MICA","THIR","AMME","MAEL"
"1460","ANAR","CESO","MICA","THIR","AMME","PLNO"
"1461","ANAR","CESO","MICA","THIR","AMME","TWIL"
"1462","ANAR","CESO","MICA","THIR","BRNI","LOMU"
"1463","ANAR","CESO","MICA","THIR","BRNI","MAEL"
"1464","ANAR","CESO","MICA","THIR","BRNI","PLNO"
"1465","ANAR","CESO","MICA","THIR","BRNI","TWIL"
"1466","ANAR","CESO","MICA","THIR","LOMU","MAEL"
"1467","ANAR","CESO","MICA","THIR","LOMU","PLNO"
"1468","ANAR","CESO","MICA","THIR","LOMU","TWIL"
"1469","ANAR","CESO","MICA","THIR","MAEL","PLNO"
"1470","ANAR","CESO","MICA","THIR","MAEL","TWIL"
"1471","ANAR","CESO","MICA","THIR","PLNO","TWIL"
"1472","ANAR","CESO","MICA","ACAM","AMME","BRNI"
"1473","ANAR","CESO","MICA","ACAM","AMME","LOMU"
"1474","ANAR","CESO","MICA","ACAM","AMME","MAEL"
"1475","ANAR","CESO","MICA","ACAM","AMME","PLNO"
"1476","ANAR","CESO","MICA","ACAM","AMME","TWIL"
"1477","ANAR","CESO","MICA","ACAM","BRNI","LOMU"
"1478","ANAR","CESO","MICA","ACAM","BRNI","MAEL"
"1479","ANAR","CESO","MICA","ACAM","BRNI","PLNO"
"1480","ANAR","CESO","MICA","ACAM","BRNI","TWIL"
"1481","ANAR","CESO","MICA","ACAM","LOMU","MAEL"
"1482","ANAR","CESO","MICA","ACAM","LOMU","PLNO"
"1483","ANAR","CESO","MICA","ACAM","LOMU","TWIL"
"1484","ANAR","CESO","MICA","ACAM","MAEL","PLNO"
"1485","ANAR","CESO","MICA","ACAM","MAEL","TWIL"
"1486","ANAR","CESO","MICA","ACAM","PLNO","TWIL"
"1487","ANAR","CESO","MICA","AMME","BRNI","LOMU"
"1488","ANAR","CESO","MICA","AMME","BRNI","MAEL"
"1489","ANAR","CESO","MICA","AMME","BRNI","PLNO"
"1490","ANAR","CESO","MICA","AMME","BRNI","TWIL"
"1491","ANAR","CESO","MICA","AMME","LOMU","MAEL"
"1492","ANAR","CESO","MICA","AMME","LOMU","PLNO"
"1493","ANAR","CESO","MICA","AMME","LOMU","TWIL"
"1494","ANAR","CESO","MICA","AMME","MAEL","PLNO"
"1495","ANAR","CESO","MICA","AMME","MAEL","TWIL"
"1496","ANAR","CESO","MICA","AMME","PLNO","TWIL"
"1497","ANAR","CESO","MICA","BRNI","LOMU","MAEL"
"1498","ANAR","CESO","MICA","BRNI","LOMU","PLNO"
"1499","ANAR","CESO","MICA","BRNI","LOMU","TWIL"
"1500","ANAR","CESO","MICA","BRNI","MAEL","PLNO"
"1501","ANAR","CESO","MICA","BRNI","MAEL","TWIL"
"1502","ANAR","CESO","MICA","BRNI","PLNO","TWIL"
"1503","ANAR","CESO","MICA","LOMU","MAEL","PLNO"
"1504","ANAR","CESO","MICA","LOMU","MAEL","TWIL"
"1505","ANAR","CESO","MICA","LOMU","PLNO","TWIL"
"1506","ANAR","CESO","MICA","MAEL","PLNO","TWIL"
"1507","ANAR","CESO","PLER","TACA","THIR","ACAM"
"1508","ANAR","CESO","PLER","TACA","THIR","AMME"
"1509","ANAR","CESO","PLER","TACA","THIR","BRNI"
"1510","ANAR","CESO","PLER","TACA","THIR","LOMU"
"1511","ANAR","CESO","PLER","TACA","THIR","MAEL"
"1512","ANAR","CESO","PLER","TACA","THIR","PLNO"
"1513","ANAR","CESO","PLER","TACA","THIR","TWIL"
"1514","ANAR","CESO","PLER","TACA","ACAM","AMME"
"1515","ANAR","CESO","PLER","TACA","ACAM","BRNI"
"1516","ANAR","CESO","PLER","TACA","ACAM","LOMU"
"1517","ANAR","CESO","PLER","TACA","ACAM","MAEL"
"1518","ANAR","CESO","PLER","TACA","ACAM","PLNO"
"1519","ANAR","CESO","PLER","TACA","ACAM","TWIL"
"1520","ANAR","CESO","PLER","TACA","AMME","BRNI"
"1521","ANAR","CESO","PLER","TACA","AMME","LOMU"
"1522","ANAR","CESO","PLER","TACA","AMME","MAEL"
"1523","ANAR","CESO","PLER","TACA","AMME","PLNO"
"1524","ANAR","CESO","PLER","TACA","AMME","TWIL"
"1525","ANAR","CESO","PLER","TACA","BRNI","LOMU"
"1526","ANAR","CESO","PLER","TACA","BRNI","MAEL"
"1527","ANAR","CESO","PLER","TACA","BRNI","PLNO"
"1528","ANAR","CESO","PLER","TACA","BRNI","TWIL"
"1529","ANAR","CESO","PLER","TACA","LOMU","MAEL"
"1530","ANAR","CESO","PLER","TACA","LOMU","PLNO"
"1531","ANAR","CESO","PLER","TACA","LOMU","TWIL"
"1532","ANAR","CESO","PLER","TACA","MAEL","PLNO"
"1533","ANAR","CESO","PLER","TACA","MAEL","TWIL"
"1534","ANAR","CESO","PLER","TACA","PLNO","TWIL"
"1535","ANAR","CESO","PLER","THIR","ACAM","AMME"
"1536","ANAR","CESO","PLER","THIR","ACAM","BRNI"
"1537","ANAR","CESO","PLER","THIR","ACAM","LOMU"
"1538","ANAR","CESO","PLER","THIR","ACAM","MAEL"
"1539","ANAR","CESO","PLER","THIR","ACAM","PLNO"
"1540","ANAR","CESO","PLER","THIR","ACAM","TWIL"
"1541","ANAR","CESO","PLER","THIR","AMME","BRNI"
"1542","ANAR","CESO","PLER","THIR","AMME","LOMU"
"1543","ANAR","CESO","PLER","THIR","AMME","MAEL"
"1544","ANAR","CESO","PLER","THIR","AMME","PLNO"
"1545","ANAR","CESO","PLER","THIR","AMME","TWIL"
"1546","ANAR","CESO","PLER","THIR","BRNI","LOMU"
"1547","ANAR","CESO","PLER","THIR","BRNI","MAEL"
"1548","ANAR","CESO","PLER","THIR","BRNI","PLNO"
"1549","ANAR","CESO","PLER","THIR","BRNI","TWIL"
"1550","ANAR","CESO","PLER","THIR","LOMU","MAEL"
"1551","ANAR","CESO","PLER","THIR","LOMU","PLNO"
"1552","ANAR","CESO","PLER","THIR","LOMU","TWIL"
"1553","ANAR","CESO","PLER","THIR","MAEL","PLNO"
"1554","ANAR","CESO","PLER","THIR","MAEL","TWIL"
"1555","ANAR","CESO","PLER","THIR","PLNO","TWIL"
"1556","ANAR","CESO","PLER","ACAM","AMME","BRNI"
"1557","ANAR","CESO","PLER","ACAM","AMME","LOMU"
"1558","ANAR","CESO","PLER","ACAM","AMME","MAEL"
"1559","ANAR","CESO","PLER","ACAM","AMME","PLNO"
"1560","ANAR","CESO","PLER","ACAM","AMME","TWIL"
"1561","ANAR","CESO","PLER","ACAM","BRNI","LOMU"
"1562","ANAR","CESO","PLER","ACAM","BRNI","MAEL"
"1563","ANAR","CESO","PLER","ACAM","BRNI","PLNO"
"1564","ANAR","CESO","PLER","ACAM","BRNI","TWIL"
"1565","ANAR","CESO","PLER","ACAM","LOMU","MAEL"
"1566","ANAR","CESO","PLER","ACAM","LOMU","PLNO"
"1567","ANAR","CESO","PLER","ACAM","LOMU","TWIL"
"1568","ANAR","CESO","PLER","ACAM","MAEL","PLNO"
"1569","ANAR","CESO","PLER","ACAM","MAEL","TWIL"
"1570","ANAR","CESO","PLER","ACAM","PLNO","TWIL"
"1571","ANAR","CESO","PLER","AMME","BRNI","LOMU"
"1572","ANAR","CESO","PLER","AMME","BRNI","MAEL"
"1573","ANAR","CESO","PLER","AMME","BRNI","PLNO"
"1574","ANAR","CESO","PLER","AMME","BRNI","TWIL"
"1575","ANAR","CESO","PLER","AMME","LOMU","MAEL"
"1576","ANAR","CESO","PLER","AMME","LOMU","PLNO"
"1577","ANAR","CESO","PLER","AMME","LOMU","TWIL"
"1578","ANAR","CESO","PLER","AMME","MAEL","PLNO"
"1579","ANAR","CESO","PLER","AMME","MAEL","TWIL"
"1580","ANAR","CESO","PLER","AMME","PLNO","TWIL"
"1581","ANAR","CESO","PLER","BRNI","LOMU","MAEL"
"1582","ANAR","CESO","PLER","BRNI","LOMU","PLNO"
"1583","ANAR","CESO","PLER","BRNI","LOMU","TWIL"
