"","ANAR","BRHO","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw","comp"
"1489",1,0,1,1,1,0,0,-2.39037278968541,36.8264284390625,1461,"101110"
"1490",1,0,1,1,1,0,0,-1.93195139611653,37.3333251058669,2661,"101110"
"1491",1,0,1,1,1,0,0,-1.43757734698469,39.95310918767,1967,"101110"
"1492",1,0,1,1,1,0,0,-2.24929031847327,45.1732982370015,2087,"101110"
"1493",1,0,1,1,1,0,0,-2.20832404628992,38.1387447928841,2137,"101110"
"1494",1,0,1,1,1,0,0,-2.46751774531945,29.0630200565234,2578,"101110"
"1495",1,0,1,1,1,0,0,-1.42615200437582,29.3810608307519,899,"101110"
"1496",1,0,1,1,1,0,0,-2.13376071503879,42.9561202599242,3030,"101110"
"1497",1,0,1,1,1,0,0,-2.33874458540465,35.3778059677419,2602,"101110"
"1498",1,0,1,1,1,0,0,-2.98270344943946,29.9831561475619,394,"101110"
"1499",1,0,1,1,1,0,0,-1.15595876721877,29.8433995633514,3326,"101110"
"1500",1,0,1,1,1,0,0,-1.97102762527672,47.9858886562127,2240,"101110"
"1501",1,0,1,1,1,0,0,-2.3568726228144,37.5077550417656,1979,"101110"
"1502",1,0,1,1,1,0,0,-2.36070591896263,39.8084786463743,1871,"101110"
"1503",1,0,1,1,1,0,0,-2.86603829654955,34.4224701333235,1013,"101110"
"1504",1,0,1,1,1,0,0,-1.9239446568435,47.0099817985064,2509,"101110"
"1505",1,0,1,1,1,0,0,-2.41289189970589,29.6920180180642,602,"101110"
"1506",1,0,1,1,1,0,0,-2.6023757703327,30.5195658772656,2794,"101110"
"1507",1,0,1,1,1,0,0,-3.53442450542705,36.3826203139886,3694,"101110"
"1508",1,0,1,1,1,0,0,-1.45979128716081,39.3707061139294,860,"101110"
"1509",1,0,1,1,1,0,0,-2.17839335777303,44.3343603741672,2978,"101110"
"1510",1,0,1,1,1,0,0,-2.97346723702548,31.7246670151553,1401,"101110"
"1511",1,0,1,1,1,0,0,-3.31236704701522,45.6333579424378,763,"101110"
"1512",1,0,1,1,1,0,0,-1.85836465016398,29.304754196119,192,"101110"
"1513",1,0,1,1,1,0,0,-2.25048442056576,46.8283198518487,1028,"101110"
"1514",1,0,1,1,1,0,0,-2.25073284197599,46.8746732768414,2111,"101110"
"1515",1,0,1,1,1,0,0,-3.38544250667739,40.5979799999898,532,"101110"
"1516",1,0,1,1,1,0,0,-1.99146791362275,44.557505921529,2623,"101110"
"1517",1,0,1,1,1,0,0,-1.38875315798608,51.9012440182757,2909,"101110"
"1518",1,0,1,1,1,0,0,-2.72461866212372,26.3442447815678,867,"101110"
"1519",1,0,1,1,1,0,0,-2.00891169888622,50.4326346843868,855,"101110"
"1520",1,0,1,1,1,0,0,-2.04735252528447,37.5741128268404,3071,"101110"
"1521",1,0,1,1,1,0,0,-2.69925963995978,35.0233953069164,1248,"101110"
"1522",1,0,1,1,1,0,0,-2.51961604190501,38.8179313069818,2801,"101110"
"1523",1,0,1,1,1,0,0,-1.63645351091022,53.9510541495592,176,"101110"
"1524",1,0,1,1,1,0,0,-1.96282574265923,30.0669925691887,2142,"101110"
"1525",1,0,1,1,1,0,0,-2.38342837434363,39.2773605303217,1684,"101110"
"1526",1,0,1,1,1,0,0,-2.34951819704195,56.2167924488712,3254,"101110"
"1527",1,0,1,1,1,0,0,-2.04057718254965,38.6381695117337,2873,"101110"
"1528",1,0,1,1,1,0,0,-1.87203859665105,35.4188018832214,3299,"101110"
"1529",1,0,1,1,1,0,0,-1.99109023842508,39.2315361767267,1532,"101110"
"1530",1,0,1,1,1,0,0,-1.74179715247072,39.4157709572473,3099,"101110"
"1531",1,0,1,1,1,0,0,-1.87403303107556,44.0539628142492,905,"101110"
"1532",1,0,1,1,1,0,0,-2.5668686314725,36.4599140575929,3152,"101110"
"1533",1,0,1,1,1,0,0,-3.16278418686566,39.7479309626141,1456,"101110"
"1534",1,0,1,1,1,0,0,-2.25878571139833,55.2210926179341,649,"101110"
"1535",1,0,1,1,1,0,0,-2.26507551937326,34.8386774919231,2525,"101110"
"1536",1,0,1,1,1,0,0,-1.2030157040406,42.7936137909205,3279,"101110"
"1537",1,0,1,1,1,0,0,-2.3915347084621,31.9158336003772,369,"101110"
"1538",1,0,1,1,1,0,0,-1.90004301508675,30.2264445138959,1910,"101110"
"1539",1,0,1,1,1,0,0,-1.88778136607564,31.8460500150883,298,"101110"
"1540",1,0,1,1,1,0,0,-1.80749913584717,41.6146312975026,631,"101110"
"1541",1,0,1,1,1,0,0,-2.25494742515373,39.8708682132176,457,"101110"
"1542",1,0,1,1,1,0,0,-3.02689487429996,38.5137528907494,2120,"101110"
"1543",1,0,1,1,1,0,0,-2.10530423011979,41.3744785013032,1374,"101110"
"1544",1,0,1,1,1,0,0,-2.62074521429735,35.8445205435814,1408,"101110"
"1545",1,0,1,1,1,0,0,-2.03677457034692,50.0311093262316,2660,"101110"
"1546",1,0,1,1,1,0,0,-1.59026137977666,48.9268963834044,2619,"101110"
"1547",1,0,1,1,1,0,0,-1.3326542437647,41.9910960237354,2350,"101110"
"1548",1,0,1,1,1,0,0,-2.29663250924777,50.8714129082651,1075,"101110"
"1549",1,0,1,1,1,0,0,-2.12708927822015,56.6618934090025,2419,"101110"
"1550",1,0,1,1,1,0,0,-1.28571848732163,33.3630218023637,2508,"101110"
"1551",1,0,1,1,1,0,0,-1.77730620121261,53.4737517575614,790,"101110"
"1552",1,0,1,1,1,0,0,-2.9410074579326,32.7975747697727,3646,"101110"
"1553",1,0,1,1,1,0,0,-1.75862034320221,36.5371812708417,865,"101110"
"1554",1,0,1,1,1,0,0,-2.41029135726551,39.4101008538788,2943,"101110"
"1555",1,0,1,1,1,0,0,-1.51493012855226,40.6734298361111,2957,"101110"
"1556",1,0,1,1,1,0,0,-2.21340804246804,36.1896164508734,1798,"101110"
"1557",1,0,1,1,1,0,0,-1.71399763175401,41.2881586600428,40,"101110"
"1558",1,0,1,1,1,0,0,-2.12741837124317,40.3706156505189,774,"101110"
"1559",1,0,1,1,1,0,0,-3.04788946364862,37.1171072415358,1333,"101110"
"1560",1,0,1,1,1,0,0,-2.56490066316279,41.1446940937003,3232,"101110"
"1561",1,0,1,1,1,0,0,-1.84542342056628,27.3792050371919,927,"101110"
"1562",1,0,1,1,1,0,0,-1.87209702485558,35.6694971582598,3352,"101110"
"1563",1,0,1,1,1,0,0,-1.69598505454458,43.7088133142869,2165,"101110"
"1564",1,0,1,1,1,0,0,-1.77252581868411,39.0465266180209,2610,"101110"
"1565",1,0,1,1,1,0,0,-1.69284980855821,38.0138142273269,1709,"101110"
"1566",1,0,1,1,1,0,0,-2.93116416868338,29.7370481667674,151,"101110"
"1567",1,0,1,1,1,0,0,-2.12585000911311,30.8470280685632,3217,"101110"
"1568",1,0,1,1,1,0,0,-2.30660079292985,35.1234225169207,2347,"101110"
"1569",1,0,1,1,1,0,0,-2.39213844888884,26.3694216967733,1817,"101110"
"1570",1,0,1,1,1,0,0,-3.0394650973394,37.3415530220288,129,"101110"
"1571",1,0,1,1,1,0,0,-2.36047341634248,39.4035302443934,68,"101110"
"1572",1,0,1,1,1,0,0,-1.97239508386485,34.361287902385,3550,"101110"
"1573",1,0,1,1,1,0,0,-2.57491218352546,41.3346904003868,2397,"101110"
"1574",1,0,1,1,1,0,0,-2.1494742003294,34.5006579620533,1007,"101110"
"1575",1,0,1,1,1,0,0,-1.81198384090738,35.6998019344434,636,"101110"
"1576",1,0,1,1,1,0,0,-2.62532582893734,50.6630275728547,3544,"101110"
"1577",1,0,1,1,1,0,0,-2.36002262355989,51.4694597183734,1133,"101110"
"1578",1,0,1,1,1,0,0,-2.90875779065492,38.2854669995455,102,"101110"
"1579",1,0,1,1,1,0,0,-3.07502889940814,37.2066498919767,757,"101110"
"1580",1,0,1,1,1,0,0,-1.55716721946518,42.692747802729,1959,"101110"
"1581",1,0,1,1,1,0,0,-1.71072228208822,40.3082096713359,990,"101110"
"1582",1,0,1,1,1,0,0,-2.62375106697553,37.21315902717,1858,"101110"
"1583",1,0,1,1,1,0,0,-3.12635809052243,35.7889501855213,3720,"101110"
"1584",1,0,1,1,1,0,0,-2.10340497066139,44.3789756895524,2353,"101110"
"1585",1,0,1,1,1,0,0,-2.36748560791187,51.7828954189972,2460,"101110"
"1586",1,0,1,1,1,0,0,-1.78967403377218,38.791684256981,2332,"101110"
"1587",1,0,1,1,1,0,0,-2.30864603279793,43.6012660272642,1585,"101110"
"1588",1,0,1,1,1,0,0,-2.79356250183699,52.7892766827965,2956,"101110"
"1589",1,0,1,1,1,0,0,-1.59774484044374,37.1377666938138,3640,"101110"
"1590",1,0,1,1,1,0,0,-3.52378055616138,40.9016700176258,872,"101110"
"1591",1,0,1,1,1,0,0,-1.77297300147785,31.9739502806853,668,"101110"
"1592",1,0,1,1,1,0,0,-2.60969024435779,46.5172839497263,1694,"101110"
"1593",1,0,1,1,1,0,0,-1.60647594321498,44.2019575452288,2990,"101110"
"1594",1,0,1,1,1,0,0,-1.73296491949046,40.5499442707845,2523,"101110"
"1595",1,0,1,1,1,0,0,-1.81871318692049,41.3569262469656,3189,"101110"
"1596",1,0,1,1,1,0,0,-2.15224666863179,35.2840108382355,963,"101110"
"1597",1,0,1,1,1,0,0,-2.34278180680188,51.0198547688987,2331,"101110"
"1598",1,0,1,1,1,0,0,-2.08935692060336,45.850580736963,2108,"101110"
"1599",1,0,1,1,1,0,0,-2.20394880254191,48.4077820319897,2474,"101110"
"1600",1,0,1,1,1,0,0,-3.15129333050427,30.0484817170394,1354,"101110"
"1601",1,0,1,1,0,1,0,-0.658763585636266,78.4349694015728,491,"101101"
"1602",1,0,1,1,0,1,0,-0.317761062783347,78.5036267812463,3721,"101101"
"1603",1,0,1,1,0,1,0,-0.787862079163811,38.3236565382931,3402,"101101"
"1604",1,0,1,1,0,1,0,-0.792038777011368,39.7190473406555,368,"101101"
"1605",1,0,1,1,0,1,0,-1.75480345989689,42.2573259964425,1484,"101101"
"1606",1,0,1,1,0,1,0,-1.5192470313026,68.0450070086681,2487,"101101"
"1607",1,0,1,1,0,1,0,-1.44391590886523,64.886622049457,1608,"101101"
"1608",1,0,1,1,0,1,0,-0.317060756628919,45.6275990583814,1462,"101101"
"1609",1,0,1,1,0,1,0,-1.48002127700437,44.0796991328269,3495,"101101"
"1610",1,0,1,1,0,1,0,-0.193318697906105,50.7056463316174,3583,"101101"
"1611",1,0,1,1,0,1,0,-0.61495325952613,44.9868222759862,1747,"101101"
"1612",1,0,1,1,0,1,0,-0.481245422091633,59.3960655069675,344,"101101"
"1613",1,0,1,1,0,1,0,-0.411378573376772,43.3297823459725,3343,"101101"
"1614",1,0,1,1,0,1,0,-1.3768921493562,49.332782698326,2191,"101101"
"1615",1,0,1,1,0,1,0,-0.883499677081311,33.2533562616176,2986,"101101"
"1616",1,0,1,1,0,1,0,-0.395305279851547,42.1753525527943,3527,"101101"
"1617",1,0,1,1,0,1,0,0.0585690573922713,56.1764712857047,3748,"101101"
"1618",1,0,1,1,0,1,0,-1.09628601372455,27.9276287812596,930,"101101"
"1619",1,0,1,1,0,1,0,-0.675451191349226,33.8601239386856,1560,"101101"
"1620",1,0,1,1,0,1,0,-1.03946743623797,37.9207938129832,1549,"101101"
"1621",1,0,1,1,0,1,0,-2.01948952007197,74.3837290056945,3423,"101101"
"1622",1,0,1,1,0,1,1,0.100306312646728,40.372436835185,3464,"101101"
"1623",1,0,1,1,0,1,0,0.203416118564903,58.4601880461214,1646,"101101"
"1624",1,0,1,1,0,1,0,-1.67032826087179,83.5780805949432,2823,"101101"
"1625",1,0,1,1,0,1,0,-1.36117077564464,37.3334107630576,2022,"101101"
"1626",1,0,1,1,0,1,1,0.857500131021216,53.4099072747409,1255,"101101"
"1627",1,0,1,1,0,1,0,-0.979055514284149,59.5939689851306,1691,"101101"
"1628",1,0,1,1,0,1,0,-1.32772080508954,19.0367752730914,3414,"101101"
"1629",1,0,1,1,0,1,0,-2.72018503962677,51.9399688058429,1362,"101101"
"1630",1,0,1,1,0,1,0,-0.744145643185811,67.4783443345394,2845,"101101"
"1631",1,0,1,1,0,1,0,-0.529312148594137,47.8373708240435,2333,"101101"
"1632",1,0,1,1,0,1,0,-0.577150560868762,50.683755241507,2005,"101101"
"1633",1,0,1,1,0,1,0,-3.58417292873339,79.6481035186224,2937,"101101"
"1634",1,0,1,1,0,1,0,-1.44603021680885,34.13600105109,1628,"101101"
"1635",1,0,1,1,0,1,0,-1.3215261516847,51.2131133209436,3122,"101101"
"1636",1,0,1,1,0,1,0,-0.50013828306825,48.6227053207456,666,"101101"
"1637",1,0,1,1,0,1,0,-0.673510795033324,53.8780572427027,1125,"101101"
"1638",1,0,1,1,0,1,0,-1.3875334608896,56.1467067121571,33,"101101"
"1639",1,0,1,1,0,1,0,-0.653559904280671,65.2480865368435,1671,"101101"
"1640",1,0,1,1,0,1,0,-0.907133159741314,38.4936530193089,2714,"101101"
"1641",1,0,1,1,0,1,0,-1.88417840211545,47.3380432016069,946,"101101"
"1642",1,0,1,1,0,1,0,-1.15025109904014,56.5931680699234,2718,"101101"
"1643",1,0,1,1,0,1,0,-0.204893317157945,49.0763602557269,2372,"101101"
"1644",1,0,1,1,0,1,0,-0.686842612797931,38.25827894924,1117,"101101"
"1645",1,0,1,1,0,1,0,-2.36103852644419,61.0517768862623,3186,"101101"
"1646",1,0,1,1,0,1,0,-0.316111121884532,40.1423482009904,2648,"101101"
"1647",1,0,1,1,0,1,0,-3.09991085969818,45.0196810162001,3379,"101101"
"1648",1,0,1,1,0,1,0,0.576922569389108,72.4676826615228,2742,"101101"
"1649",1,0,1,1,0,1,0,-0.468575896739052,45.555243692741,2336,"101101"
"1650",1,0,1,1,0,1,0,-2.36154528523596,51.6310058426527,267,"101101"
"1651",1,0,1,1,0,1,0,-0.831770006510679,56.3445157923256,1359,"101101"
"1652",1,0,1,1,0,1,0,-0.696420373161938,41.6335892357197,1441,"101101"
"1653",1,0,1,1,0,1,0,-0.610868508765037,61.5772972444477,1962,"101101"
"1654",1,0,1,1,0,1,0,-0.992097434581319,67.9801658230008,3717,"101101"
"1655",1,0,1,1,0,1,0,-0.418403598396402,42.5695565479043,347,"101101"
"1656",1,0,1,1,0,1,0,-2.2934539630742,55.3242584108101,2090,"101101"
"1657",1,0,1,1,0,1,0,-0.30727870176461,47.1394970895668,3406,"101101"
"1658",1,0,1,1,0,1,1,0.838648061232864,71.2987598437049,2061,"101101"
"1659",1,0,1,1,0,1,0,-1.12592888154407,69.0593681786524,3699,"101101"
"1660",1,0,1,1,0,1,0,-1.54635737722008,52.9382647390964,1385,"101101"
"1661",1,0,1,1,0,1,0,-0.582994550194293,35.2196498266968,729,"101101"
"1662",1,0,1,1,0,1,0,-0.534879533619367,68.1987649193211,712,"101101"
"1663",1,0,1,1,0,1,1,0.172446015172843,63.0224066349562,656,"101101"
"1664",1,0,1,1,0,1,0,-0.020447337000461,90.4065685438569,1397,"101101"
"1665",1,0,1,1,0,1,0,0.0785251097895463,72.2470471755836,2074,"101101"
"1666",1,0,1,1,0,1,0,-0.520112411045146,32.5455055374053,857,"101101"
"1667",1,0,1,1,0,1,0,-1.40524581205936,46.0381453566471,2257,"101101"
"1668",1,0,1,1,0,1,0,-1.37451417114209,75.8393008773142,1072,"101101"
"1669",1,0,1,1,0,1,0,-1.66939983246403,28.1513701856201,1687,"101101"
"1670",1,0,1,1,0,1,0,-0.703693763882237,64.5746194974972,2575,"101101"
"1671",1,0,1,1,0,1,0,0.105674105485777,53.6438418028551,3006,"101101"
"1672",1,0,1,1,0,1,0,-0.3786808828553,61.0085145460979,3732,"101101"
"1673",1,0,1,1,0,1,0,-2.32236981835133,54.0062848358504,482,"101101"
"1674",1,0,1,1,0,1,1,-0.148939338815931,20.6900296215683,1341,"101101"
"1675",1,0,1,1,0,1,0,0.0530897895614526,57.1307929462751,3204,"101101"
"1676",1,0,1,1,0,1,0,-1.79046774201254,68.9025540378858,1763,"101101"
"1677",1,0,1,1,0,1,0,-0.818900429743371,43.7922859562406,2318,"101101"
"1678",1,0,1,1,0,1,0,-0.260756360235441,49.5612769740658,1059,"101101"
"1679",1,0,1,1,0,1,0,-0.653325569172762,58.8890234920835,1290,"101101"
"1680",1,0,1,1,0,1,0,-1.27453917179535,54.4323488687533,3146,"101101"
"1681",1,0,1,1,0,1,0,-0.28658823233085,55.2868583076256,1594,"101101"
"1682",1,0,1,1,0,1,0,-0.722929455155109,52.9447536356567,2727,"101101"
"1683",1,0,1,1,0,1,0,-1.01352731006982,75.1867084109283,2960,"101101"
"1684",1,0,1,1,0,1,0,-0.836864536515956,54.8251248281068,3738,"101101"
"1685",1,0,1,1,0,1,0,-1.54814079537332,28.7234743217174,1567,"101101"
"1686",1,0,1,1,0,1,0,-0.0404099502099793,36.7434342477329,1930,"101101"
"1687",1,0,1,1,0,1,0,0.401733271567211,42.6726481120269,3714,"101101"
"1688",1,0,1,1,0,1,0,-0.594629669506049,30.5005551489414,435,"101101"
"1689",1,0,1,1,0,1,0,-2.13715955578098,30.9939313018566,1461,"101101"
"1690",1,0,1,1,0,1,0,0.43576111673406,48.8761578572541,2661,"101101"
"1691",1,0,1,1,0,1,0,0.159614827590476,56.0167440543029,1967,"101101"
"1692",1,0,1,1,0,1,0,-1.49404556057848,47.0194577969777,2087,"101101"
"1693",1,0,1,1,0,1,0,-0.760271095668176,32.1666551792941,2137,"101101"
"1694",1,0,1,1,0,1,0,-1.16544187762668,37.7324718518492,2578,"101101"
"1695",1,0,1,1,0,1,0,-0.40634925164203,41.6758906711266,899,"101101"
"1696",1,0,1,1,0,1,0,-0.54736428673127,62.9362737451182,3030,"101101"
"1697",1,0,1,1,0,1,1,0.010427556274383,49.2478447130872,2602,"101101"
"1698",1,0,1,1,0,1,0,-1.24817930857345,59.7550549595227,394,"101101"
"1699",1,0,1,1,0,1,0,-0.950067744475468,62.875027602368,3326,"101101"
"1700",1,0,1,1,0,1,0,0.246673942633691,61.4056193659908,2240,"101101"
"1701",1,0,1,1,0,1,0,-0.193175822530023,39.654848978511,1979,"101101"
"1702",1,0,1,1,0,1,0,-1.2767442020887,39.9619803157013,1871,"101101"
"1703",1,0,1,1,0,1,0,-0.891255724822491,51.8071529046257,1013,"101101"
"1704",1,0,1,1,0,1,1,0.223270473102676,63.5153595907425,2509,"101101"
"1705",1,0,1,1,0,1,0,-1.47866758813327,33.677630316437,602,"101101"
"1706",1,0,1,1,0,1,0,-0.765005561686377,30.6833889256925,2794,"101101"
"1707",1,0,1,1,0,1,0,-1.13794794598243,53.696518253188,3694,"101101"
"1708",1,0,1,1,0,1,0,-1.472196811061,70.93128530437,860,"101101"
"1709",1,0,1,1,0,1,0,-1.3296744739899,65.9450677100108,2978,"101101"
"1710",1,0,1,1,0,1,0,-1.32832907194964,41.3329739006668,1401,"101101"
"1711",1,0,1,1,0,1,0,-1.30506639936801,66.5089265376176,763,"101101"
"1712",1,0,1,1,0,1,0,-0.922656813367494,56.0631687711074,192,"101101"
"1713",1,0,1,1,0,1,0,-0.187133318990684,75.0258617346734,1028,"101101"
"1714",1,0,1,1,0,1,0,-3.78509310230424,47.4976365087539,2111,"101101"
"1715",1,0,1,1,0,1,0,-1.04414510502535,45.3900511690777,532,"101101"
"1716",1,0,1,1,0,1,0,-0.912503406547397,74.0997454609195,2623,"101101"
"1717",1,0,1,1,0,1,0,-0.0745035581148161,57.3104424068112,2909,"101101"
"1718",1,0,1,1,0,1,0,-0.996323129749956,24.4526030794636,867,"101101"
"1719",1,0,1,1,0,1,0,-1.774619793599,86.9074730243798,855,"101101"
"1720",1,0,1,1,0,1,0,-1.35740332091919,33.0642148467511,3071,"101101"
"1721",1,0,1,1,0,1,0,-0.683147260595328,44.3055017237128,1248,"101101"
"1722",1,0,1,1,0,1,0,-1.2487061224368,38.4606847370952,2801,"101101"
"1723",1,0,1,1,0,1,0,-0.0484929261654865,46.4724512633375,176,"101101"
"1724",1,0,1,1,0,1,0,-0.729045996945272,46.083405010073,2142,"101101"
"1725",1,0,1,1,0,1,0,0.108977245202912,52.1055158500485,1684,"101101"
"1726",1,0,1,1,0,1,0,-0.866575138813251,83.5652859362895,3254,"101101"
"1727",1,0,1,1,0,1,0,-0.811739706422473,69.2137310353423,2873,"101101"
"1728",1,0,1,1,0,1,0,-0.500529075632101,60.5606248621689,3299,"101101"
"1729",1,0,1,1,0,1,0,-0.387572699867321,65.5523153731,1532,"101101"
"1730",1,0,1,1,0,1,0,-1.00235634820058,68.7600160854908,3099,"101101"
"1731",1,0,1,1,0,1,0,-0.00373301819856131,46.1744487165719,905,"101101"
"1732",1,0,1,1,0,1,0,-0.577846962282793,33.0201325862316,3152,"101101"
"1733",1,0,1,1,0,1,0,-2.63448419578898,36.1324241813883,1456,"101101"
"1734",1,0,1,1,0,1,0,-0.534882681086681,63.6647490292867,649,"101101"
"1735",1,0,1,1,0,1,0,-0.46682537154208,62.4166094240638,2525,"101101"
"1736",1,0,1,1,0,1,1,0.728548233826726,61.6785371152801,3279,"101101"
"1737",1,0,1,1,0,1,0,-1.31900008430863,42.1946658878646,369,"101101"
"1738",1,0,1,1,0,1,0,-0.719613752722472,36.8246890061108,1910,"101101"
"1739",1,0,1,1,0,1,0,-1.18073987860632,64.6936866156763,298,"101101"
"1740",1,0,1,1,0,1,0,-0.796387805294719,45.8318982207985,631,"101101"
"1741",1,0,1,1,0,1,0,-0.791911078812064,42.4111984369679,457,"101101"
"1742",1,0,1,1,0,1,0,-1.44714065658513,32.0397517619255,2120,"101101"
"1743",1,0,1,1,0,1,0,-0.429387063596565,55.6199596704901,1374,"101101"
"1744",1,0,1,1,0,1,0,-1.93855975426164,28.8164585164324,1408,"101101"
"1745",1,0,1,1,0,1,0,-0.507721501423784,70.4544829167888,2660,"101101"
"1746",1,0,1,1,0,1,0,-1.25167928768815,58.6140073090989,2619,"101101"
"1747",1,0,1,1,0,1,0,-0.473205702224133,52.1525503889061,2350,"101101"
"1748",1,0,1,1,0,1,0,-1.60986005817592,84.6517628599271,1075,"101101"
"1749",1,0,1,1,0,1,0,-0.98354152126872,57.9999044951118,2419,"101101"
"1750",1,0,1,1,0,1,0,-1.55531387794934,38.4146737417832,2508,"101101"
"1751",1,0,1,1,0,1,0,0.255719096546782,67.2156146239318,790,"101101"
"1752",1,0,1,1,0,1,0,-1.57144175559815,34.6260005747829,3646,"101101"
"1753",1,0,1,1,0,1,0,-1.77176122998305,68.4230005379107,865,"101101"
"1754",1,0,1,1,0,1,0,-1.21498766675493,71.9812921895474,2943,"101101"
"1755",1,0,1,1,0,1,0,-0.439671249347585,46.3683286087408,2957,"101101"
"1756",1,0,1,1,0,1,0,-0.541579416421272,32.7809368450653,1798,"101101"
"1757",1,0,1,1,0,1,0,-0.949172148848027,65.4784477320607,40,"101101"
"1758",1,0,1,1,0,1,0,0.0501640509395733,50.4537656509483,774,"101101"
"1759",1,0,1,1,0,1,0,-1.49682332246823,55.083548476299,1333,"101101"
"1760",1,0,1,1,0,1,0,-0.218297466142916,51.7123142806649,3232,"101101"
"1761",1,0,1,1,0,1,0,-0.474690674108186,27.5690599819192,927,"101101"
"1762",1,0,1,1,0,1,0,-1.25181587720195,50.2563035373822,3352,"101101"
"1763",1,0,1,1,0,1,1,0.233768381551333,52.7162024940344,2165,"101101"
"1764",1,0,1,1,0,1,0,-2.42279019757419,41.5017739247206,2610,"101101"
"1765",1,0,1,1,0,1,0,0.100301847979308,60.9552712948432,1709,"101101"
"1766",1,0,1,1,0,1,0,-0.505216679415246,32.249156354558,151,"101101"
"1767",1,0,1,1,0,1,0,-0.832365191105839,50.3928068627018,3217,"101101"
"1768",1,0,1,1,0,1,0,-0.288870655844637,52.0430534959041,2347,"101101"
"1769",1,0,1,1,0,1,0,-0.269370546378391,52.2104537806331,1817,"101101"
"1770",1,0,1,1,0,1,1,0.646094959530457,44.4232735450453,129,"101101"
"1771",1,0,1,1,0,1,0,-1.22384462927026,38.4190256168713,68,"101101"
"1772",1,0,1,1,0,1,0,-1.37493709756221,60.7255242315418,3550,"101101"
"1773",1,0,1,1,0,1,0,-1.2461315880202,42.7115507718244,2397,"101101"
"1774",1,0,1,1,0,1,0,-0.304532652418214,52.9835560812942,1007,"101101"
"1775",1,0,1,1,0,1,0,-0.24457781361491,40.4182579073867,636,"101101"
"1776",1,0,1,1,0,1,0,-0.511722948807407,73.9381518560047,3544,"101101"
"1777",1,0,1,1,0,1,0,-1.77630473075081,78.9161472338676,1133,"101101"
"1778",1,0,1,1,0,1,0,-2.54986072171995,35.8019033542174,102,"101101"
"1779",1,0,1,1,0,1,0,-2.52566890646462,43.7271155465101,757,"101101"
"1780",1,0,1,1,0,1,0,-0.240374192362256,49.4325658019027,1959,"101101"
"1781",1,0,1,1,0,1,0,-0.857036457566025,69.409935415976,990,"101101"
"1782",1,0,1,1,0,1,1,0.442092062670763,35.384123631477,1858,"101101"
"1783",1,0,1,1,0,1,0,-3.49461914275526,28.0152921880081,3720,"101101"
"1784",1,0,1,1,0,1,0,-2.24976545328006,45.2581686179782,2353,"101101"
"1785",1,0,1,1,0,1,0,-0.776499089684754,51.6331159895347,2460,"101101"
"1786",1,0,1,1,0,1,0,-1.33860542890656,65.6153461583731,2332,"101101"
"1787",1,0,1,1,0,1,0,-1.80950722467794,50.3773516218501,1585,"101101"
"1788",1,0,1,1,0,1,0,-1.18634603412274,93.8498418160544,2956,"101101"
"1789",1,0,1,1,0,1,0,0.103766595143463,55.1210806800004,3640,"101101"
"1790",1,0,1,1,0,1,0,0.29125172267989,54.1280128152767,872,"101101"
"1791",1,0,1,1,0,1,0,-2.33306829611318,58.0536506607308,668,"101101"
"1792",1,0,1,1,0,1,0,-1.94272357708434,70.5142459034457,1694,"101101"
"1793",1,0,1,1,0,1,0,-1.0414457035684,48.5219826419763,2990,"101101"
"1794",1,0,1,1,0,1,0,0.0356045468436987,52.5262672653397,2523,"101101"
"1795",1,0,1,1,0,1,0,-0.928000416135298,57.860100940074,3189,"101101"
"1796",1,0,1,1,0,1,0,-0.740044569517016,59.5744780214203,963,"101101"
"1797",1,0,1,1,0,1,0,-0.516455870483494,58.845646926473,2331,"101101"
"1798",1,0,1,1,0,1,0,-0.0193222594978175,63.2730655938666,2108,"101101"
"1799",1,0,1,1,0,1,0,0.084312232089002,74.2506693034431,2474,"101101"
"1800",1,0,1,1,0,1,0,-0.357091596125204,40.6865969867267,1354,"101101"
"1801",1,0,0,1,1,1,0,-0.984553089507615,49.1715998091108,491,"100111"
"1802",1,0,0,1,1,1,0,-0.870379290391939,69.1376364532933,3721,"100111"
"1803",1,0,0,1,1,1,0,-1.31437658579318,37.929203703822,3402,"100111"
"1804",1,0,0,1,1,1,0,-0.649434940511821,39.7426044722759,368,"100111"
"1805",1,0,0,1,1,1,0,-2.12873793663536,13.1174597922474,1484,"100111"
"1806",1,0,0,1,1,1,0,-2.23706836986847,43.9477388383635,2487,"100111"
"1807",1,0,0,1,1,1,0,-1.63735157301787,37.027292447589,1608,"100111"
"1808",1,0,0,1,1,1,0,-1.1405921307151,40.1355575380236,1462,"100111"
"1809",1,0,0,1,1,1,0,-1.86970797667902,42.1928982664954,3495,"100111"
"1810",1,0,0,1,1,1,0,-1.13101478143275,45.5811039925315,3583,"100111"
"1811",1,0,0,1,1,1,0,-1.27278502018579,38.1948750497696,1747,"100111"
"1812",1,0,0,1,1,1,0,-1.38687496052471,50.2670684308903,344,"100111"
"1813",1,0,0,1,1,1,0,-2.42259215052386,11.4772170953966,3343,"100111"
"1814",1,0,0,1,1,1,0,-1.0380174552788,46.8313505787088,2191,"100111"
"1815",1,0,0,1,1,1,0,-1.20603025827871,26.4803997755943,2986,"100111"
