"","species","treatment","instrength_scaled","instrength_raw","type","post.draw"
"14764","ACAM","C",0.0150476660876833,0.682916475833548,"net_comp",885
"14765","ACAM","D",0.0486574080301763,0.749317093564925,"net_comp",885
"14766","ACAM","C",NA,NA,"abs_value",3352
"14767","ACAM","D",NA,NA,"abs_value",3352
"14768","ACAM","C",NA,NA,"net_value",3352
"14769","ACAM","D",NA,NA,"net_value",3352
"14770","ACAM","C",-0.00114899682206961,-0.0686140647498826,"net_facil",3352
"14771","ACAM","D",-0.0136805743964184,-0.120808451318588,"net_facil",3352
"14772","ACAM","C",0.00932191517089345,0.556672115051201,"net_comp",3352
"14773","ACAM","D",0.163337790316861,1.44237989708577,"net_comp",3352
"14774","ACAM","C",NA,NA,"abs_value",2556
"14775","ACAM","D",NA,NA,"abs_value",2556
"14776","ACAM","C",NA,NA,"net_value",2556
"14777","ACAM","D",NA,NA,"net_value",2556
"14778","ACAM","C",-0.00533020331132433,-0.647633127676659,"net_facil",2556
"14779","ACAM","D",-0.00545392569839833,-0.0713880044125366,"net_facil",2556
"14780","ACAM","C",0.00809285873479133,0.983302720015019,"net_comp",2556
"14781","ACAM","D",0.0976538446866514,1.27821930127121,"net_comp",2556
"14782","ACAM","C",NA,NA,"abs_value",1245
"14783","ACAM","D",NA,NA,"abs_value",1245
"14784","ACAM","C",NA,NA,"net_value",1245
"14785","ACAM","D",NA,NA,"net_value",1245
"14786","ACAM","C",-0.00223552683169102,-0.0773045305385906,"net_facil",1245
"14787","ACAM","D",-0.00925712035175641,-0.134039104666069,"net_facil",1245
"14788","ACAM","C",0.019866285936848,0.686976280544908,"net_comp",1245
"14789","ACAM","D",0.0801463983430316,1.16048523384184,"net_comp",1245
"14790","ACAM","C",NA,NA,"abs_value",955
"14791","ACAM","D",NA,NA,"abs_value",955
"14792","ACAM","C",NA,NA,"net_value",955
"14793","ACAM","D",NA,NA,"net_value",955
"14794","ACAM","C",-0.00382115881150357,-0.263836218898163,"net_facil",955
"14795","ACAM","D",-0.0066836521327843,-0.107882248457717,"net_facil",955
"14796","ACAM","C",0.0127748135948878,0.882051409603104,"net_comp",955
"14797","ACAM","D",0.103683211462627,1.67357273503781,"net_comp",955
"14798","ACAM","C",NA,NA,"abs_value",1425
"14799","ACAM","D",NA,NA,"abs_value",1425
"14800","ACAM","C",NA,NA,"net_value",1425
"14801","ACAM","D",NA,NA,"net_value",1425
"14802","ACAM","C",-0.0206610734293895,-1.11096558647695,"net_facil",1425
"14803","ACAM","D",-0.0101376661328433,-0.108506658838114,"net_facil",1425
"14804","ACAM","C",0.0120889545812949,0.650034595840371,"net_comp",1425
"14805","ACAM","D",0.153233134038191,1.64010287771369,"net_comp",1425
"14806","ACAM","C",NA,NA,"abs_value",3479
"14807","ACAM","D",NA,NA,"abs_value",3479
"14808","ACAM","C",NA,NA,"net_value",3479
"14809","ACAM","D",NA,NA,"net_value",3479
"14810","ACAM","C",-0.0136888904856574,-0.740107403892928,"net_facil",3479
"14811","ACAM","D",-0.00347733730448005,-0.0473174254026977,"net_facil",3479
"14812","ACAM","C",0.0103215312177155,0.558046810422441,"net_comp",3479
"14813","ACAM","D",0.108849484589498,1.48115552683084,"net_comp",3479
"14814","ACAM","C",NA,NA,"abs_value",798
"14815","ACAM","D",NA,NA,"abs_value",798
"14816","ACAM","C",NA,NA,"net_value",798
"14817","ACAM","D",NA,NA,"net_value",798
"14818","ACAM","C",-0.0109664029968376,-0.427465693947212,"net_facil",798
"14819","ACAM","D",-0.0139203964190531,-0.169241385642169,"net_facil",798
"14820","ACAM","C",0.0156635897484863,0.610560022595556,"net_comp",798
"14821","ACAM","D",0.0924635249015002,1.12415297701368,"net_comp",798
"14822","ACAM","C",NA,NA,"abs_value",3298
"14823","ACAM","D",NA,NA,"abs_value",3298
"14824","ACAM","C",NA,NA,"net_value",3298
"14825","ACAM","D",NA,NA,"net_value",3298
"14826","ACAM","C",-0.0277412990087911,-0.983772556822627,"net_facil",3298
"14827","ACAM","D",-0.0115773987204688,-0.154992401951942,"net_facil",3298
"14828","ACAM","C",0.0138051080016027,0.489562020568879,"net_comp",3298
"14829","ACAM","D",0.11086395258015,1.48419094091525,"net_comp",3298
"14830","ACAM","C",NA,NA,"abs_value",1939
"14831","ACAM","D",NA,NA,"abs_value",1939
"14832","ACAM","C",NA,NA,"net_value",1939
"14833","ACAM","D",NA,NA,"net_value",1939
"14834","ACAM","C",-0.00646609406709016,-0.42498326023827,"net_facil",1939
"14835","ACAM","D",-0.0127860501119083,-0.139863078316173,"net_facil",1939
"14836","ACAM","C",0.0127950666035167,0.840954224251704,"net_comp",1939
"14837","ACAM","D",0.100333712695834,1.09752283103131,"net_comp",1939
"14838","ACAM","C",NA,NA,"abs_value",1997
"14839","ACAM","D",NA,NA,"abs_value",1997
"14840","ACAM","C",NA,NA,"net_value",1997
"14841","ACAM","D",NA,NA,"net_value",1997
"14842","ACAM","C",-1.68275387681775e-05,-0.00112217929458847,"net_facil",1997
"14843","ACAM","D",-0.00397707869949034,-0.0540555152251793,"net_facil",1997
"14844","ACAM","C",0.0127158227599076,0.847980991837619,"net_comp",1997
"14845","ACAM","D",0.097214613574804,1.32131808829334,"net_comp",1997
"14846","ACAM","C",NA,NA,"abs_value",3529
"14847","ACAM","D",NA,NA,"abs_value",3529
"14848","ACAM","C",NA,NA,"net_value",3529
"14849","ACAM","D",NA,NA,"net_value",3529
"14850","ACAM","C",-0.000716821551893181,-0.115026161357619,"net_facil",3529
"14851","ACAM","D",-0.00510579452936973,-0.0420299611417789,"net_facil",3529
"14852","ACAM","C",0.00259480301210298,0.416380100700253,"net_comp",3529
"14853","ACAM","D",0.195697004755314,1.61094173651435,"net_comp",3529
"14854","ACAM","C",NA,NA,"abs_value",1746
"14855","ACAM","D",NA,NA,"abs_value",1746
"14856","ACAM","C",NA,NA,"net_value",1746
"14857","ACAM","D",NA,NA,"net_value",1746
"14858","ACAM","C",-0.00516414638660381,-0.212935956638377,"net_facil",1746
"14859","ACAM","D",-0.00460126487477624,-0.108351072879286,"net_facil",1746
"14860","ACAM","C",0.0203991089772637,0.841127160126994,"net_comp",1746
"14861","ACAM","D",0.0662105752034076,1.5591336413974,"net_comp",1746
"14862","ACAM","C",NA,NA,"abs_value",1848
"14863","ACAM","D",NA,NA,"abs_value",1848
"14864","ACAM","C",NA,NA,"net_value",1848
"14865","ACAM","D",NA,NA,"net_value",1848
"14866","ACAM","C",-0.00382847829468149,-0.348048368860843,"net_facil",1848
"14867","ACAM","D",-0.00446821369224138,-0.0552396918175753,"net_facil",1848
"14868","ACAM","C",0.0091255521704861,0.829607301758635,"net_comp",1848
"14869","ACAM","D",0.115626234872698,1.4294655583472,"net_comp",1848
"14870","ACAM","C",NA,NA,"abs_value",2901
"14871","ACAM","D",NA,NA,"abs_value",2901
"14872","ACAM","C",NA,NA,"net_value",2901
"14873","ACAM","D",NA,NA,"net_value",2901
"14874","ACAM","C",-0.00751605588488737,-0.566019622701974,"net_facil",2901
"14875","ACAM","D",-0.00631238193447494,-0.100594658909154,"net_facil",2901
"14876","ACAM","C",0.00883053605537993,0.665010580399273,"net_comp",2901
"14877","ACAM","D",0.0894532659219874,1.42553490380342,"net_comp",2901
"14878","ACAM","C",NA,NA,"abs_value",2964
"14879","ACAM","D",NA,NA,"abs_value",2964
"14880","ACAM","C",NA,NA,"net_value",2964
"14881","ACAM","D",NA,NA,"net_value",2964
"14882","ACAM","C",-0.0045514705925746,-0.242715194129381,"net_facil",2964
"14883","ACAM","D",-0.0119857216977483,-0.178056149646335,"net_facil",2964
"14884","ACAM","C",0.0175577458033988,0.936297751346267,"net_comp",2964
"14885","ACAM","D",0.112105266043183,1.66540092704448,"net_comp",2964
"14886","ACAM","C",NA,NA,"abs_value",3557
"14887","ACAM","D",NA,NA,"abs_value",3557
"14888","ACAM","C",NA,NA,"net_value",3557
"14889","ACAM","D",NA,NA,"net_value",3557
"14890","ACAM","C",-0.00616051030491442,-0.218953606447863,"net_facil",3557
"14891","ACAM","D",-0.00957097202855517,-0.104383661731364,"net_facil",3557
"14892","ACAM","C",0.0251498365209469,0.893862218433867,"net_comp",3557
"14893","ACAM","D",0.125706905778814,1.37099419901796,"net_comp",3557
"14894","ACAM","C",NA,NA,"abs_value",2136
"14895","ACAM","D",NA,NA,"abs_value",2136
"14896","ACAM","C",NA,NA,"net_value",2136
"14897","ACAM","D",NA,NA,"net_value",2136
"14898","ACAM","C",-0.00779376433287274,-0.561568422869759,"net_facil",2136
"14899","ACAM","D",-0.00498488941609181,-0.066577403006785,"net_facil",2136
"14900","ACAM","C",0.00962102177536422,0.693228816529462,"net_comp",2136
"14901","ACAM","D",0.0849423937512838,1.13447731917271,"net_comp",2136
"14902","ACAM","C",NA,NA,"abs_value",3331
"14903","ACAM","D",NA,NA,"abs_value",3331
"14904","ACAM","C",NA,NA,"net_value",3331
"14905","ACAM","D",NA,NA,"net_value",3331
"14906","ACAM","C",-0.0180188937119663,-0.620171299579225,"net_facil",3331
"14907","ACAM","D",-0.00235744306144516,-0.0379741198727898,"net_facil",3331
"14908","ACAM","C",0.0173164801634535,0.595995746396739,"net_comp",3331
"14909","ACAM","D",0.0858833439503666,1.38342446169113,"net_comp",3331
"14910","ACAM","C",NA,NA,"abs_value",1280
"14911","ACAM","D",NA,NA,"abs_value",1280
"14912","ACAM","C",NA,NA,"net_value",1280
"14913","ACAM","D",NA,NA,"net_value",1280
"14914","ACAM","C",-0.00888136830986911,-0.391510983063017,"net_facil",1280
"14915","ACAM","D",-0.0168123509692093,-0.11551304319378,"net_facil",1280
"14916","ACAM","C",0.0180309767040818,0.794846601188352,"net_comp",1280
"14917","ACAM","D",0.20136631833459,1.38353263443975,"net_comp",1280
"14918","ACAM","C",NA,NA,"abs_value",3091
"14919","ACAM","D",NA,NA,"abs_value",3091
"14920","ACAM","C",NA,NA,"net_value",3091
"14921","ACAM","D",NA,NA,"net_value",3091
"14922","ACAM","C",-0.00216154812196962,-0.176090030536976,"net_facil",3091
"14923","ACAM","D",-0.011499890859641,-0.0901283575371335,"net_facil",3091
"14924","ACAM","C",0.00918457952613674,0.748219700865598,"net_comp",3091
"14925","ACAM","D",0.224474475064757,1.75927893521142,"net_comp",3091
"14926","ACAM","C",NA,NA,"abs_value",3159
"14927","ACAM","D",NA,NA,"abs_value",3159
"14928","ACAM","C",NA,NA,"net_value",3159
"14929","ACAM","D",NA,NA,"net_value",3159
"14930","ACAM","C",-0.014678299779165,-0.448931052572859,"net_facil",3159
"14931","ACAM","D",-0.0070195218531657,-0.131873281132553,"net_facil",3159
"14932","ACAM","C",0.025091492334504,0.767415179811344,"net_comp",3159
"14933","ACAM","D",0.0867265444486934,1.62930100040639,"net_comp",3159
"14934","ACAM","C",NA,NA,"abs_value",712
"14935","ACAM","D",NA,NA,"abs_value",712
"14936","ACAM","C",NA,NA,"net_value",712
"14937","ACAM","D",NA,NA,"net_value",712
"14938","ACAM","C",-0.00338690276071594,-0.210461010002057,"net_facil",712
"14939","ACAM","D",-0.0163734947931446,-0.130528600914745,"net_facil",712
"14940","ACAM","C",0.0118042296549052,0.733510900957319,"net_comp",712
"14941","ACAM","D",0.178707185647798,1.42464386563247,"net_comp",712
"14942","ACAM","C",NA,NA,"abs_value",3213
"14943","ACAM","D",NA,NA,"abs_value",3213
"14944","ACAM","C",NA,NA,"net_value",3213
"14945","ACAM","D",NA,NA,"net_value",3213
"14946","ACAM","C",-0.00928774489053458,-0.863697291140099,"net_facil",3213
"14947","ACAM","D",-0.00394123002776758,-0.105979957763734,"net_facil",3213
"14948","ACAM","C",0.00371660578696285,0.345619134490533,"net_comp",3213
"14949","ACAM","D",0.0619556855827025,1.66599282331084,"net_comp",3213
"14950","ACAM","C",NA,NA,"abs_value",47
"14951","ACAM","D",NA,NA,"abs_value",47
"14952","ACAM","C",NA,NA,"net_value",47
"14953","ACAM","D",NA,NA,"net_value",47
"14954","ACAM","C",-0.00693998194118874,-0.441685207639942,"net_facil",47
"14955","ACAM","D",-0.00654037978352502,-0.0981727785916933,"net_facil",47
"14956","ACAM","C",0.0181744107091508,1.15668433085719,"net_comp",47
"14957","ACAM","D",0.0637341946340437,0.956666613502922,"net_comp",47
"14958","ACAM","C",NA,NA,"abs_value",2707
"14959","ACAM","D",NA,NA,"abs_value",2707
"14960","ACAM","C",NA,NA,"net_value",2707
"14961","ACAM","D",NA,NA,"net_value",2707
"14962","ACAM","C",-0.000492044964471836,-0.0640000348399266,"net_facil",2707
"14963","ACAM","D",-0.00891445336171844,-0.129567543826129,"net_facil",2707
"14964","ACAM","C",0.00698007296835722,0.907894492202779,"net_comp",2707
"14965","ACAM","D",0.0785491500731472,1.14167633523249,"net_comp",2707
"14966","ACAM","C",NA,NA,"abs_value",3388
"14967","ACAM","D",NA,NA,"abs_value",3388
"14968","ACAM","C",NA,NA,"net_value",3388
"14969","ACAM","D",NA,NA,"net_value",3388
"14970","ACAM","C",-0.0243678137625085,-1.01069559959885,"net_facil",3388
"14971","ACAM","D",-0.0179857642467332,-0.158198234302586,"net_facil",3388
"14972","ACAM","C",0.00299211134312421,0.12410279385253,"net_comp",3388
"14973","ACAM","D",0.0713706032386243,0.627757778795057,"net_comp",3388
"14974","ACAM","C",NA,NA,"abs_value",2086
"14975","ACAM","D",NA,NA,"abs_value",2086
"14976","ACAM","C",NA,NA,"net_value",2086
"14977","ACAM","D",NA,NA,"net_value",2086
"14978","ACAM","C",-0.00183998737234219,-0.0621702445519746,"net_facil",2086
"14979","ACAM","D",-0.00128053966312018,-0.0168650616413443,"net_facil",2086
"14980","ACAM","C",0.0277193927292832,0.936594158588208,"net_comp",2086
"14981","ACAM","D",0.108680870179191,1.43135712824458,"net_comp",2086
"14982","ACAM","C",NA,NA,"abs_value",2241
"14983","ACAM","D",NA,NA,"abs_value",2241
"14984","ACAM","C",NA,NA,"net_value",2241
"14985","ACAM","D",NA,NA,"net_value",2241
"14986","ACAM","C",-0.00580010965491996,-0.350571072224241,"net_facil",2241
"14987","ACAM","D",-0.0190524830776946,-0.12847976798302,"net_facil",2241
"14988","ACAM","C",0.0103008483943334,0.622605378392735,"net_comp",2241
"14989","ACAM","D",0.149343998684259,1.00709614711973,"net_comp",2241
"14990","ACAM","C",NA,NA,"abs_value",1959
"14991","ACAM","D",NA,NA,"abs_value",1959
"14992","ACAM","C",NA,NA,"net_value",1959
"14993","ACAM","D",NA,NA,"net_value",1959
"14994","ACAM","C",-0.00894360836219398,-0.409958106142189,"net_facil",1959
"14995","ACAM","D",-0.00835642946035563,-0.0764851698996454,"net_facil",1959
"14996","ACAM","C",0.0115207883743166,0.528091167672863,"net_comp",1959
"14997","ACAM","D",0.155249391284579,1.42097484644024,"net_comp",1959
"14998","ACAM","C",NA,NA,"abs_value",776
"14999","ACAM","D",NA,NA,"abs_value",776
"15000","ACAM","C",NA,NA,"net_value",776
"15001","ACAM","D",NA,NA,"net_value",776
"15002","ACAM","C",-0.00673612145154159,-0.435290514958557,"net_facil",776
"15003","ACAM","D",-0.00469613572699659,-0.10034883052593,"net_facil",776
"15004","ACAM","C",0.00946055964433599,0.611344660128821,"net_comp",776
"15005","ACAM","D",0.0646121077335185,1.38065631527661,"net_comp",776
"15006","ACAM","C",NA,NA,"abs_value",3324
"15007","ACAM","D",NA,NA,"abs_value",3324
"15008","ACAM","C",NA,NA,"net_value",3324
"15009","ACAM","D",NA,NA,"net_value",3324
"15010","ACAM","C",-0.028352881060331,-0.905911208931317,"net_facil",3324
"15011","ACAM","D",-0.0232936940710523,-0.323379068908854,"net_facil",3324
"15012","ACAM","C",0.0207248349741575,0.662185273743107,"net_comp",3324
"15013","ACAM","D",0.0920810891660856,1.27833295946162,"net_comp",3324
"15014","ACAM","C",NA,NA,"abs_value",3716
"15015","ACAM","D",NA,NA,"abs_value",3716
"15016","ACAM","C",NA,NA,"net_value",3716
"15017","ACAM","D",NA,NA,"net_value",3716
"15018","ACAM","C",-0.018735777471341,-0.995962939321187,"net_facil",3716
"15019","ACAM","D",-0.00535008591373079,-0.078905893164648,"net_facil",3716
"15020","ACAM","C",0.0110501230212992,0.587406261682408,"net_comp",3716
"15021","ACAM","D",0.132140839883593,1.94888290817573,"net_comp",3716
"15022","ACAM","C",NA,NA,"abs_value",2186
"15023","ACAM","D",NA,NA,"abs_value",2186
"15024","ACAM","C",NA,NA,"net_value",2186
"15025","ACAM","D",NA,NA,"net_value",2186
"15026","ACAM","C",-0.00256738685336833,-0.16048505347009,"net_facil",2186
"15027","ACAM","D",-0.00695971336755842,-0.0676358529330454,"net_facil",2186
"15028","ACAM","C",0.00668347546955628,0.417778067489348,"net_comp",2186
"15029","ACAM","D",0.180616121478245,1.75526272196541,"net_comp",2186
"15030","ACAM","C",NA,NA,"abs_value",1193
"15031","ACAM","D",NA,NA,"abs_value",1193
"15032","ACAM","C",NA,NA,"net_value",1193
"15033","ACAM","D",NA,NA,"net_value",1193
"15034","ACAM","C",-0.0212569370303696,-1.43740344318509,"net_facil",1193
"15035","ACAM","D",-0.0137979165243599,-0.213939240768428,"net_facil",1193
"15036","ACAM","C",0.00468315181852849,0.316676788348859,"net_comp",1193
"15037","ACAM","D",0.0849359493891412,1.31694756191471,"net_comp",1193
"15038","ACAM","C",NA,NA,"abs_value",334
"15039","ACAM","D",NA,NA,"abs_value",334
"15040","ACAM","C",NA,NA,"net_value",334
"15041","ACAM","D",NA,NA,"net_value",334
"15042","ACAM","C",-0.00933259851336629,-0.653274350303221,"net_facil",334
"15043","ACAM","D",-0.00253268204136127,-0.0688429780373929,"net_facil",334
"15044","ACAM","C",0.00861700452383644,0.60318334961124,"net_comp",334
"15045","ACAM","D",0.0580650257941681,1.57831469967705,"net_comp",334
"15046","ACAM","C",NA,NA,"abs_value",3368
"15047","ACAM","D",NA,NA,"abs_value",3368
"15048","ACAM","C",NA,NA,"net_value",3368
"15049","ACAM","D",NA,NA,"net_value",3368
"15050","ACAM","C",-0.00158180257728455,-0.195455787089937,"net_facil",3368
"15051","ACAM","D",-0.00430256328073763,-0.0455724914456816,"net_facil",3368
"15052","ACAM","C",0.00737029524141048,0.910712169889177,"net_comp",3368
"15053","ACAM","D",0.131207124752005,1.38973797251114,"net_comp",3368
"15054","ACAM","C",NA,NA,"abs_value",1961
"15055","ACAM","D",NA,NA,"abs_value",1961
"15056","ACAM","C",NA,NA,"net_value",1961
"15057","ACAM","D",NA,NA,"net_value",1961
"15058","ACAM","C",-0.00727465653786328,-0.852365806425953,"net_facil",1961
"15059","ACAM","D",-0.00208309094278932,-0.0241965069345424,"net_facil",1961
"15060","ACAM","C",0.00477913945339977,0.559968025021794,"net_comp",1961
"15061","ACAM","D",0.13109135256486,1.52271451823742,"net_comp",1961
"15062","ACAM","C",NA,NA,"abs_value",2759
"15063","ACAM","D",NA,NA,"abs_value",2759
"15064","ACAM","C",NA,NA,"net_value",2759
"15065","ACAM","D",NA,NA,"net_value",2759
"15066","ACAM","C",-0.00310985733666271,-0.437719760626121,"net_facil",2759
"15067","ACAM","D",-0.0065239299750873,-0.0941431486142292,"net_facil",2759
"15068","ACAM","C",0.00255309701967842,0.359354431836468,"net_comp",2759
"15069","ACAM","D",0.0700982788663685,1.01154866930188,"net_comp",2759
"15070","ACAM","C",NA,NA,"abs_value",1124
"15071","ACAM","D",NA,NA,"abs_value",1124
"15072","ACAM","C",NA,NA,"net_value",1124
"15073","ACAM","D",NA,NA,"net_value",1124
"15074","ACAM","C",-0.013168277996266,-0.466267328916025,"net_facil",1124
"15075","ACAM","D",-0.00286642869341464,-0.0580660588929082,"net_facil",1124
"15076","ACAM","C",0.00775181759750563,0.274479266496204,"net_comp",1124
"15077","ACAM","D",0.0817846425243086,1.65673469577741,"net_comp",1124
"15078","ACAM","C",NA,NA,"abs_value",3399
"15079","ACAM","D",NA,NA,"abs_value",3399
"15080","ACAM","C",NA,NA,"net_value",3399
"15081","ACAM","D",NA,NA,"net_value",3399
"15082","ACAM","C",-0.00434965712350902,-0.34145965773556,"net_facil",3399
"15083","ACAM","D",-0.0130002792048896,-0.129375099883986,"net_facil",3399
"15084","ACAM","C",0.0116356041904076,0.913425888888868,"net_comp",3399
"15085","ACAM","D",0.149718203951418,1.48995319911132,"net_comp",3399
"15086","ACAM","C",NA,NA,"abs_value",2076
"15087","ACAM","D",NA,NA,"abs_value",2076
"15088","ACAM","C",NA,NA,"net_value",2076
"15089","ACAM","D",NA,NA,"net_value",2076
"15090","ACAM","C",-0.0164146483904365,-0.495144728695724,"net_facil",2076
"15091","ACAM","D",-0.00267178946845918,-0.0464639243396335,"net_facil",2076
"15092","ACAM","C",0.0197119632359435,0.594607600258309,"net_comp",2076
"15093","ACAM","D",0.0737334499175483,1.28226624092686,"net_comp",2076
"15094","ACAM","C",NA,NA,"abs_value",2685
"15095","ACAM","D",NA,NA,"abs_value",2685
"15096","ACAM","C",NA,NA,"net_value",2685
"15097","ACAM","D",NA,NA,"net_value",2685
"15098","ACAM","C",-0.00590915135494565,-0.641783342582791,"net_facil",2685
"15099","ACAM","D",-0.00311600582562481,-0.0494424092408323,"net_facil",2685
"15100","ACAM","C",0.00849843916256437,0.923001690914926,"net_comp",2685
"15101","ACAM","D",0.0922624686695926,1.46395064348661,"net_comp",2685
"15102","ACAM","C",NA,NA,"abs_value",285
"15103","ACAM","D",NA,NA,"abs_value",285
"15104","ACAM","C",NA,NA,"net_value",285
"15105","ACAM","D",NA,NA,"net_value",285
"15106","ACAM","C",-0.0133838703445498,-0.796989772052461,"net_facil",285
"15107","ACAM","D",-0.015053047910434,-0.112482601902198,"net_facil",285
"15108","ACAM","C",0.0123940405408064,0.738046864705973,"net_comp",285
"15109","ACAM","D",0.159679272267107,1.19318958667527,"net_comp",285
"15110","ACAM","C",NA,NA,"abs_value",333
"15111","ACAM","D",NA,NA,"abs_value",333
"15112","ACAM","C",NA,NA,"net_value",333
"15113","ACAM","D",NA,NA,"net_value",333
"15114","ACAM","C",-0.0195567386370877,-0.373091338916877,"net_facil",333
"15115","ACAM","D",-0.00955984505059025,-0.124960845975818,"net_facil",333
"15116","ACAM","C",0.0511359959733193,0.975540838304869,"net_comp",333
"15117","ACAM","D",0.0817413922940033,1.06847689248574,"net_comp",333
"15118","ACAM","C",NA,NA,"abs_value",545
"15119","ACAM","D",NA,NA,"abs_value",545
"15120","ACAM","C",NA,NA,"net_value",545
"15121","ACAM","D",NA,NA,"net_value",545
"15122","ACAM","C",-0.00452927315511289,-0.303847056726388,"net_facil",545
"15123","ACAM","D",-0.0149309108281311,-0.249096143076674,"net_facil",545
"15124","ACAM","C",0.00884923262874196,0.593652269679315,"net_comp",545
"15125","ACAM","D",0.0678233003986989,1.13151318995328,"net_comp",545
"15126","ACAM","C",NA,NA,"abs_value",3613
"15127","ACAM","D",NA,NA,"abs_value",3613
"15128","ACAM","C",NA,NA,"net_value",3613
"15129","ACAM","D",NA,NA,"net_value",3613
"15130","ACAM","C",-0.0117644843510215,-0.814831113459251,"net_facil",3613
"15131","ACAM","D",-0.00535804045748176,-0.092111745089017,"net_facil",3613
"15132","ACAM","C",0.0173038129339061,1.19849580647375,"net_comp",3613
"15133","ACAM","D",0.0710481321882119,1.22141060581822,"net_comp",3613
"15134","ACAM","C",NA,NA,"abs_value",3487
"15135","ACAM","D",NA,NA,"abs_value",3487
"15136","ACAM","C",NA,NA,"net_value",3487
"15137","ACAM","D",NA,NA,"net_value",3487
"15138","ACAM","C",-0.00793699871208375,-0.715712011894833,"net_facil",3487
"15139","ACAM","D",-0.00402595037250841,-0.0627024397731437,"net_facil",3487
"15140","ACAM","C",0.00724328039654196,0.653156561237041,"net_comp",3487
"15141","ACAM","D",0.116367042707178,1.81236647544155,"net_comp",3487
"15142","ACAM","C",NA,NA,"abs_value",1430
"15143","ACAM","D",NA,NA,"abs_value",1430
"15144","ACAM","C",NA,NA,"net_value",1430
"15145","ACAM","D",NA,NA,"net_value",1430
"15146","ACAM","C",-0.0140865465384942,-0.912949626555663,"net_facil",1430
"15147","ACAM","D",-0.00678076780819061,-0.109010491647447,"net_facil",1430
"15148","ACAM","C",0.0135927914132981,0.880949337774737,"net_comp",1430
"15149","ACAM","D",0.0728049172771786,1.17044264768222,"net_comp",1430
"15150","ACAM","C",NA,NA,"abs_value",3614
"15151","ACAM","D",NA,NA,"abs_value",3614
"15152","ACAM","C",NA,NA,"net_value",3614
"15153","ACAM","D",NA,NA,"net_value",3614
"15154","ACAM","C",-0.00657320433896837,-0.200479010391679,"net_facil",3614
"15155","ACAM","D",-0.00320076877309509,-0.0493052414879382,"net_facil",3614
"15156","ACAM","C",0.0273189903028686,0.833213735399945,"net_comp",3614
"15157","ACAM","D",0.0732511247188352,1.12837404060051,"net_comp",3614
"15158","ACAM","C",NA,NA,"abs_value",2503
"15159","ACAM","D",NA,NA,"abs_value",2503
"15160","ACAM","C",NA,NA,"net_value",2503
"15161","ACAM","D",NA,NA,"net_value",2503
"15162","ACAM","C",-0.00552409231012648,-0.347368600828326,"net_facil",2503
"15163","ACAM","D",-0.00658251660154128,-0.0752016810476189,"net_facil",2503
"15164","ACAM","C",0.0224805113389313,1.41363020950877,"net_comp",2503
"15165","ACAM","D",0.127021363518461,1.45115016699119,"net_comp",2503
"15166","ACAM","C",NA,NA,"abs_value",3439
"15167","ACAM","D",NA,NA,"abs_value",3439
"15168","ACAM","C",NA,NA,"net_value",3439
"15169","ACAM","D",NA,NA,"net_value",3439
"15170","ACAM","C",-0.00312482463984755,-0.146621651391713,"net_facil",3439
"15171","ACAM","D",-0.00798337612262887,-0.13803867768064,"net_facil",3439
"15172","ACAM","C",0.0110652464290384,0.519198640395071,"net_comp",3439
"15173","ACAM","D",0.072103607353837,1.24672650545873,"net_comp",3439
"15174","ACAM","C",NA,NA,"abs_value",2003
"15175","ACAM","D",NA,NA,"abs_value",2003
"15176","ACAM","C",NA,NA,"net_value",2003
"15177","ACAM","D",NA,NA,"net_value",2003
"15178","ACAM","C",-0.00190678407109773,-0.280154012159266,"net_facil",2003
"15179","ACAM","D",-0.00259179422488548,-0.073176958063064,"net_facil",2003
"15180","ACAM","C",0.00504219223837399,0.740823466626485,"net_comp",2003
"15181","ACAM","D",0.0448596025699084,1.26657017153009,"net_comp",2003
"15182","ACAM","C",NA,NA,"abs_value",3408
"15183","ACAM","D",NA,NA,"abs_value",3408
"15184","ACAM","C",NA,NA,"net_value",3408
"15185","ACAM","D",NA,NA,"net_value",3408
"15186","ACAM","C",-0.0161196890024599,-0.661782266787925,"net_facil",3408
"15187","ACAM","D",-0.00893768420631809,-0.123348156730839,"net_facil",3408
"15188","ACAM","C",0.0185240026437055,0.760489638333982,"net_comp",3408
"15189","ACAM","D",0.0929294037565362,1.28251014411111,"net_comp",3408
"15190","ACAM","C",NA,NA,"abs_value",1533
"15191","ACAM","D",NA,NA,"abs_value",1533
"15192","ACAM","C",NA,NA,"net_value",1533
"15193","ACAM","D",NA,NA,"net_value",1533
"15194","ACAM","C",-0.00653474538786729,-0.523011040698059,"net_facil",1533
"15195","ACAM","D",-0.00817266812429786,-0.0704049498883332,"net_facil",1533
"15196","ACAM","C",0.00644568444836795,0.515883011694882,"net_comp",1533
"15197","ACAM","D",0.142912036794825,1.23114197664104,"net_comp",1533
"15198","ACAM","C",NA,NA,"abs_value",1477
"15199","ACAM","D",NA,NA,"abs_value",1477
"15200","ACAM","C",NA,NA,"net_value",1477
"15201","ACAM","D",NA,NA,"net_value",1477
"15202","ACAM","C",-0.00428196400462911,-0.25362116061838,"net_facil",1477
"15203","ACAM","D",-0.0137487636116476,-0.137138917057203,"net_facil",1477
"15204","ACAM","C",0.00986345970222922,0.584213714708391,"net_comp",1477
"15205","ACAM","D",0.145782744204506,1.45412985709466,"net_comp",1477
