"","species","treatment","outstrength","type","post.draw"
"14739","MAEL","C",0.00535244876961395,"net_comp",1514
"14740","MAEL","D",0.0156638425343195,"net_comp",1514
"14741","MAEL","C",0.0753201385717567,"abs_value",53
"14742","MAEL","D",0.0546566908446413,"abs_value",53
"14743","MAEL","C",0.0726051026949757,"net_value",53
"14744","MAEL","D",0.0273218384028835,"net_value",53
"14745","MAEL","C",-0.00135751793839049,"net_facil",53
"14746","MAEL","D",-0.0136674262208789,"net_facil",53
"14747","MAEL","C",0.0739626206333662,"net_comp",53
"14748","MAEL","D",0.0409892646237624,"net_comp",53
"14749","MAEL","C",0.0571492367544542,"abs_value",3424
"14750","MAEL","D",0.0417224056708454,"abs_value",3424
"14751","MAEL","C",0.0525633158407467,"net_value",3424
"14752","MAEL","D",0.0378308715626022,"net_value",3424
"14753","MAEL","C",-0.00229296045685376,"net_facil",3424
"14754","MAEL","D",-0.00194576705412159,"net_facil",3424
"14755","MAEL","C",0.0548562762976005,"net_comp",3424
"14756","MAEL","D",0.0397766386167238,"net_comp",3424
"14757","MAEL","C",0.0104406914259153,"abs_value",2904
"14758","MAEL","D",0.012909432504989,"abs_value",2904
"14759","MAEL","C",0.002749393277327,"net_value",2904
"14760","MAEL","D",0.00817375099319255,"net_value",2904
"14761","MAEL","C",-0.00384564907429414,"net_facil",2904
"14762","MAEL","D",-0.00236784075589821,"net_facil",2904
"14763","MAEL","C",0.00659504235162114,"net_comp",2904
"14764","MAEL","D",0.0105415917490908,"net_comp",2904
"14765","MAEL","C",0.0195036573172018,"abs_value",1901
"14766","MAEL","D",0.0265884347607945,"abs_value",1901
"14767","MAEL","C",0.0132713072416925,"net_value",1901
"14768","MAEL","D",0.000526446112971623,"net_value",1901
"14769","MAEL","C",-0.00311617503775466,"net_facil",1901
"14770","MAEL","D",-0.0130309943239114,"net_facil",1901
"14771","MAEL","C",0.0163874822794471,"net_comp",1901
"14772","MAEL","D",0.013557440436883,"net_comp",1901
"14773","MAEL","C",0.0455787512128902,"abs_value",1372
"14774","MAEL","D",0.0300390456298409,"abs_value",1372
"14775","MAEL","C",0.00314517707470305,"net_value",1372
"14776","MAEL","D",0.0195792740909219,"net_value",1372
"14777","MAEL","C",-0.0212167870690936,"net_facil",1372
"14778","MAEL","D",-0.00522988576945952,"net_facil",1372
"14779","MAEL","C",0.0243619641437966,"net_comp",1372
"14780","MAEL","D",0.0248091598603814,"net_comp",1372
"14781","MAEL","C",0.0133022375990324,"abs_value",2982
"14782","MAEL","D",0.0142135825561551,"abs_value",2982
"14783","MAEL","C",0.0129421836559154,"net_value",2982
"14784","MAEL","D",-0.00422579436517695,"net_value",2982
"14785","MAEL","C",-0.000180026971558499,"net_facil",2982
"14786","MAEL","D",-0.00921968846066601,"net_facil",2982
"14787","MAEL","C",0.0131222106274739,"net_comp",2982
"14788","MAEL","D",0.00499389409548905,"net_comp",2982
"14789","MAEL","C",0.108593220698187,"abs_value",2458
"14790","MAEL","D",0.0338462877953765,"abs_value",2458
"14791","MAEL","C",-0.0538024382412031,"net_value",2458
"14792","MAEL","D",-0.0107499516447065,"net_value",2458
"14793","MAEL","C",-0.0811978294696952,"net_facil",2458
"14794","MAEL","D",-0.0222981197200415,"net_facil",2458
"14795","MAEL","C",0.0273953912284921,"net_comp",2458
"14796","MAEL","D",0.011548168075335,"net_comp",2458
"14797","MAEL","C",0.0263135713568826,"abs_value",3706
"14798","MAEL","D",0.0387202972674795,"abs_value",3706
"14799","MAEL","C",0.021241596591275,"net_value",3706
"14800","MAEL","D",0.00375335125084917,"net_value",3706
"14801","MAEL","C",-0.00253598738280379,"net_facil",3706
"14802","MAEL","D",-0.0174834730083152,"net_facil",3706
"14803","MAEL","C",0.0237775839740788,"net_comp",3706
"14804","MAEL","D",0.0212368242591643,"net_comp",3706
"14805","MAEL","C",0.0338600111645702,"abs_value",3361
"14806","MAEL","D",0.0193874009980271,"abs_value",3361
"14807","MAEL","C",0.0129578830573032,"net_value",3361
"14808","MAEL","D",0.00637890100574025,"net_value",3361
"14809","MAEL","C",-0.0104510640536335,"net_facil",3361
"14810","MAEL","D",-0.00650424999614343,"net_facil",3361
"14811","MAEL","C",0.0234089471109367,"net_comp",3361
"14812","MAEL","D",0.0128831510018837,"net_comp",3361
"14813","MAEL","C",0.0205696664185023,"abs_value",417
"14814","MAEL","D",0.0269014789172593,"abs_value",417
"14815","MAEL","C",-0.00918209377056436,"net_value",417
"14816","MAEL","D",0.00124266399143713,"net_value",417
"14817","MAEL","C",-0.0148758800945333,"net_facil",417
"14818","MAEL","D",-0.0128294074629111,"net_facil",417
"14819","MAEL","C",0.00569378632396899,"net_comp",417
"14820","MAEL","D",0.0140720714543482,"net_comp",417
"14821","MAEL","C",0.01997261891193,"abs_value",1300
"14822","MAEL","D",0.0375519017858968,"abs_value",1300
"14823","MAEL","C",0.0020766921389496,"net_value",1300
"14824","MAEL","D",-0.00535138731535677,"net_value",1300
"14825","MAEL","C",-0.00894796338649022,"net_facil",1300
"14826","MAEL","D",-0.0214516445506268,"net_facil",1300
"14827","MAEL","C",0.0110246555254398,"net_comp",1300
"14828","MAEL","D",0.01610025723527,"net_comp",1300
"14829","MAEL","C",0.0389586581659118,"abs_value",276
"14830","MAEL","D",0.0562079670134937,"abs_value",276
"14831","MAEL","C",0.0142920444695982,"net_value",276
"14832","MAEL","D",0.0469391717767067,"net_value",276
"14833","MAEL","C",-0.0123333068481568,"net_facil",276
"14834","MAEL","D",-0.00463439761839349,"net_facil",276
"14835","MAEL","C",0.026625351317755,"net_comp",276
"14836","MAEL","D",0.0515735693951002,"net_comp",276
"14837","MAEL","C",0.0187318004591557,"abs_value",621
"14838","MAEL","D",0.0214250185192657,"abs_value",621
"14839","MAEL","C",-0.00437517183956588,"net_value",621
"14840","MAEL","D",-0.00127612129793808,"net_value",621
"14841","MAEL","C",-0.0115534861493608,"net_facil",621
"14842","MAEL","D",-0.0113505699086019,"net_facil",621
"14843","MAEL","C",0.00717831430979494,"net_comp",621
"14844","MAEL","D",0.0100744486106638,"net_comp",621
"14845","MAEL","C",0.023451386049185,"abs_value",2217
"14846","MAEL","D",0.0242655645276212,"abs_value",2217
"14847","MAEL","C",0.01805260296837,"net_value",2217
"14848","MAEL","D",-0.00255546232201243,"net_value",2217
"14849","MAEL","C",-0.00269939154040752,"net_facil",2217
"14850","MAEL","D",-0.0134105134248168,"net_facil",2217
"14851","MAEL","C",0.0207519945087775,"net_comp",2217
"14852","MAEL","D",0.0108550511028044,"net_comp",2217
"14853","MAEL","C",0.0365467265005019,"abs_value",635
"14854","MAEL","D",0.0439781647781157,"abs_value",635
"14855","MAEL","C",-0.0173099281541895,"net_value",635
"14856","MAEL","D",-0.0230958656640182,"net_value",635
"14857","MAEL","C",-0.0269283273273457,"net_facil",635
"14858","MAEL","D",-0.033537015221067,"net_facil",635
"14859","MAEL","C",0.00961839917315621,"net_comp",635
"14860","MAEL","D",0.0104411495570487,"net_comp",635
"14861","MAEL","C",0.0708545938310163,"abs_value",1040
"14862","MAEL","D",0.0860032968178806,"abs_value",1040
"14863","MAEL","C",-0.0316022512786744,"net_value",1040
"14864","MAEL","D",0.0495677786793572,"net_value",1040
"14865","MAEL","C",-0.0512284225548454,"net_facil",1040
"14866","MAEL","D",-0.0182177590692617,"net_facil",1040
"14867","MAEL","C",0.019626171276171,"net_comp",1040
"14868","MAEL","D",0.0677855377486189,"net_comp",1040
"14869","MAEL","C",0.0241300659139424,"abs_value",2062
"14870","MAEL","D",0.0424904506618714,"abs_value",2062
"14871","MAEL","C",0.022731258314508,"net_value",2062
"14872","MAEL","D",0.032776929153122,"net_value",2062
"14873","MAEL","C",-0.000699403799717173,"net_facil",2062
"14874","MAEL","D",-0.00485676075437467,"net_facil",2062
"14875","MAEL","C",0.0234306621142252,"net_comp",2062
"14876","MAEL","D",0.0376336899074967,"net_comp",2062
"14877","MAEL","C",0.0730063541148777,"abs_value",264
"14878","MAEL","D",0.0510783808795003,"abs_value",264
"14879","MAEL","C",0.0684416472173652,"net_value",264
"14880","MAEL","D",0.0191151228688422,"net_value",264
"14881","MAEL","C",-0.00228235344875623,"net_facil",264
"14882","MAEL","D",-0.0159816290053291,"net_facil",264
"14883","MAEL","C",0.0707240006661214,"net_comp",264
"14884","MAEL","D",0.0350967518741712,"net_comp",264
"14885","MAEL","C",0.021920535906691,"abs_value",3427
"14886","MAEL","D",0.0270145834664479,"abs_value",3427
"14887","MAEL","C",0.0112179808276017,"net_value",3427
"14888","MAEL","D",0.0034788678575035,"net_value",3427
"14889","MAEL","C",-0.00535127753954463,"net_facil",3427
"14890","MAEL","D",-0.0117678578044722,"net_facil",3427
"14891","MAEL","C",0.0165692583671463,"net_comp",3427
"14892","MAEL","D",0.0152467256619757,"net_comp",3427
"14893","MAEL","C",0.0121289436359051,"abs_value",433
"14894","MAEL","D",0.0195450980391594,"abs_value",433
"14895","MAEL","C",0.004328592221166,"net_value",433
"14896","MAEL","D",0.00741918045849374,"net_value",433
"14897","MAEL","C",-0.00390017570736956,"net_facil",433
"14898","MAEL","D",-0.00606295879033284,"net_facil",433
"14899","MAEL","C",0.00822876792853556,"net_comp",433
"14900","MAEL","D",0.0134821392488266,"net_comp",433
"14901","MAEL","C",0.0300846573810448,"abs_value",2856
"14902","MAEL","D",0.0169312343106941,"abs_value",2856
"14903","MAEL","C",0.000407432883666392,"net_value",2856
"14904","MAEL","D",-0.00795427703596185,"net_value",2856
"14905","MAEL","C",-0.0148386122486892,"net_facil",2856
"14906","MAEL","D",-0.012442755673328,"net_facil",2856
"14907","MAEL","C",0.0152460451323556,"net_comp",2856
"14908","MAEL","D",0.00448847863736613,"net_comp",2856
"14909","MAEL","C",0.0487935519563162,"abs_value",3436
"14910","MAEL","D",0.0398271406976714,"abs_value",3436
"14911","MAEL","C",-0.0155496358878477,"net_value",3436
"14912","MAEL","D",0.0145705644886928,"net_value",3436
"14913","MAEL","C",-0.032171593922082,"net_facil",3436
"14914","MAEL","D",-0.0126282881044893,"net_facil",3436
"14915","MAEL","C",0.0166219580342342,"net_comp",3436
"14916","MAEL","D",0.0271988525931821,"net_comp",3436
"14917","MAEL","C",0.0129279078138935,"abs_value",1786
"14918","MAEL","D",0.0185546769184491,"abs_value",1786
"14919","MAEL","C",0.012252289504844,"net_value",1786
"14920","MAEL","D",-0.00355368671945361,"net_value",1786
"14921","MAEL","C",-0.000337809154524733,"net_facil",1786
"14922","MAEL","D",-0.0110541818189514,"net_facil",1786
"14923","MAEL","C",0.0125900986593688,"net_comp",1786
"14924","MAEL","D",0.00750049509949775,"net_comp",1786
"14925","MAEL","C",0.110579826906987,"abs_value",3334
"14926","MAEL","D",0.0642416061297966,"abs_value",3334
"14927","MAEL","C",0.0780108204795699,"net_value",3334
"14928","MAEL","D",0.0237398505336283,"net_value",3334
"14929","MAEL","C",-0.0162845032137086,"net_facil",3334
"14930","MAEL","D",-0.0202508777980841,"net_facil",3334
"14931","MAEL","C",0.0942953236932785,"net_comp",3334
"14932","MAEL","D",0.0439907283317125,"net_comp",3334
"14933","MAEL","C",0.0210438143471842,"abs_value",1062
"14934","MAEL","D",0.018802855201149,"abs_value",1062
"14935","MAEL","C",0.0127117578145464,"net_value",1062
"14936","MAEL","D",0.0141897525648023,"net_value",1062
"14937","MAEL","C",-0.00416602826631889,"net_facil",1062
"14938","MAEL","D",-0.00230655131817335,"net_facil",1062
"14939","MAEL","C",0.0168777860808653,"net_comp",1062
"14940","MAEL","D",0.0164963038829757,"net_comp",1062
"14941","MAEL","C",0.0485486349191977,"abs_value",342
"14942","MAEL","D",0.0589732508939095,"abs_value",342
"14943","MAEL","C",0.00473736359899845,"net_value",342
"14944","MAEL","D",-0.00767153319570273,"net_value",342
"14945","MAEL","C",-0.0219056356600996,"net_facil",342
"14946","MAEL","D",-0.0333223920448061,"net_facil",342
"14947","MAEL","C",0.0266429992590981,"net_comp",342
"14948","MAEL","D",0.0256508588491034,"net_comp",342
"14949","MAEL","C",0.0381671256518791,"abs_value",3234
"14950","MAEL","D",0.0402259794482333,"abs_value",3234
"14951","MAEL","C",0.00288397865972277,"net_value",3234
"14952","MAEL","D",0.0100699761923139,"net_value",3234
"14953","MAEL","C",-0.0176415734960782,"net_facil",3234
"14954","MAEL","D",-0.0150780016279597,"net_facil",3234
"14955","MAEL","C",0.0205255521558009,"net_comp",3234
"14956","MAEL","D",0.0251479778202736,"net_comp",3234
"14957","MAEL","C",0.0224135607033459,"abs_value",2498
"14958","MAEL","D",0.0251383618483613,"abs_value",2498
"14959","MAEL","C",0.0049255031587805,"net_value",2498
"14960","MAEL","D",0.0242064435232793,"net_value",2498
"14961","MAEL","C",-0.00874402877228268,"net_facil",2498
"14962","MAEL","D",-0.000465959162540985,"net_facil",2498
"14963","MAEL","C",0.0136695319310632,"net_comp",2498
"14964","MAEL","D",0.0246724026858203,"net_comp",2498
"14965","MAEL","C",0.0286632105705062,"abs_value",3380
"14966","MAEL","D",0.0195422050130472,"abs_value",3380
"14967","MAEL","C",-0.0281063873581124,"net_value",3380
"14968","MAEL","D",-0.0155642539583074,"net_value",3380
"14969","MAEL","C",-0.0283847989643093,"net_facil",3380
"14970","MAEL","D",-0.0175532294856773,"net_facil",3380
"14971","MAEL","C",0.000278411606196882,"net_comp",3380
"14972","MAEL","D",0.00198897552736992,"net_comp",3380
"14973","MAEL","C",0.0780036592726134,"abs_value",1608
"14974","MAEL","D",0.0680490394076413,"abs_value",1608
"14975","MAEL","C",-0.0169117063258606,"net_value",1608
"14976","MAEL","D",0.0114057388897005,"net_value",1608
"14977","MAEL","C",-0.047457682799237,"net_facil",1608
"14978","MAEL","D",-0.0283216502589704,"net_facil",1608
"14979","MAEL","C",0.0305459764733764,"net_comp",1608
"14980","MAEL","D",0.0397273891486709,"net_comp",1608
"14981","MAEL","C",0.0104061595245172,"abs_value",1219
"14982","MAEL","D",0.0144295014942802,"abs_value",1219
"14983","MAEL","C",-0.00954712016005297,"net_value",1219
"14984","MAEL","D",-0.00429380675084761,"net_value",1219
"14985","MAEL","C",-0.00997663984228509,"net_facil",1219
"14986","MAEL","D",-0.00936165412256388,"net_facil",1219
"14987","MAEL","C",0.000429519682232112,"net_comp",1219
"14988","MAEL","D",0.00506784737171627,"net_comp",1219
"14989","MAEL","C",0.0884771854753115,"abs_value",3746
"14990","MAEL","D",0.0908595656674684,"abs_value",3746
"14991","MAEL","C",-0.0706665581920288,"net_value",3746
"14992","MAEL","D",0.000380368075212184,"net_value",3746
"14993","MAEL","C",-0.0795718718336702,"net_facil",3746
"14994","MAEL","D",-0.0452395987961281,"net_facil",3746
"14995","MAEL","C",0.00890531364164133,"net_comp",3746
"14996","MAEL","D",0.0456199668713403,"net_comp",3746
"14997","MAEL","C",0.0613827460250808,"abs_value",1008
"14998","MAEL","D",0.0708959276678557,"abs_value",1008
"14999","MAEL","C",-0.0354442637606679,"net_value",1008
"15000","MAEL","D",-0.0687480136164883,"net_value",1008
"15001","MAEL","C",-0.0484135048928744,"net_facil",1008
"15002","MAEL","D",-0.069821970642172,"net_facil",1008
"15003","MAEL","C",0.0129692411322064,"net_comp",1008
"15004","MAEL","D",0.00107395702568367,"net_comp",1008
"15005","MAEL","C",0.0132997157977631,"abs_value",542
"15006","MAEL","D",0.0189205571104874,"abs_value",542
"15007","MAEL","C",0.00257371910611503,"net_value",542
"15008","MAEL","D",-0.00052871867621227,"net_value",542
"15009","MAEL","C",-0.00536299834582405,"net_facil",542
"15010","MAEL","D",-0.00972463789334982,"net_facil",542
"15011","MAEL","C",0.00793671745193909,"net_comp",542
"15012","MAEL","D",0.00919591921713755,"net_comp",542
"15013","MAEL","C",0.00985864015706731,"abs_value",3698
"15014","MAEL","D",0.0178927863531141,"abs_value",3698
"15015","MAEL","C",0.00594726677863373,"net_value",3698
"15016","MAEL","D",-0.0119785353134606,"net_value",3698
"15017","MAEL","C",-0.00195568668921679,"net_facil",3698
"15018","MAEL","D",-0.0149356608332873,"net_facil",3698
"15019","MAEL","C",0.00790295346785052,"net_comp",3698
"15020","MAEL","D",0.00295712551982677,"net_comp",3698
"15021","MAEL","C",0.0317267466993812,"abs_value",1540
"15022","MAEL","D",0.0399936424728833,"abs_value",1540
"15023","MAEL","C",0.00996951790471913,"net_value",1540
"15024","MAEL","D",0.00275709266564598,"net_value",1540
"15025","MAEL","C",-0.010878614397331,"net_facil",1540
"15026","MAEL","D",-0.0186182749036187,"net_facil",1540
"15027","MAEL","C",0.0208481323020502,"net_comp",1540
"15028","MAEL","D",0.0213753675692646,"net_comp",1540
"15029","MAEL","C",0.0427149359282281,"abs_value",2057
"15030","MAEL","D",0.051644310501571,"abs_value",2057
"15031","MAEL","C",0.00329449145142549,"net_value",2057
"15032","MAEL","D",0.0228941689428595,"net_value",2057
"15033","MAEL","C",-0.0197102222384013,"net_facil",2057
"15034","MAEL","D",-0.0143750707793557,"net_facil",2057
"15035","MAEL","C",0.0230047136898268,"net_comp",2057
"15036","MAEL","D",0.0372692397222152,"net_comp",2057
"15037","MAEL","C",0.0390035738981564,"abs_value",2552
"15038","MAEL","D",0.0326283120701851,"abs_value",2552
"15039","MAEL","C",0.0345458127351297,"net_value",2552
"15040","MAEL","D",0.0277683269212573,"net_value",2552
"15041","MAEL","C",-0.00222888058151338,"net_facil",2552
"15042","MAEL","D",-0.00242999257446391,"net_facil",2552
"15043","MAEL","C",0.0367746933166431,"net_comp",2552
"15044","MAEL","D",0.0301983194957212,"net_comp",2552
"15045","MAEL","C",0.0541263372304699,"abs_value",2923
"15046","MAEL","D",0.037903760632372,"abs_value",2923
"15047","MAEL","C",0.00260602665491322,"net_value",2923
"15048","MAEL","D",-0.00650067512925587,"net_value",2923
"15049","MAEL","C",-0.0257601552877783,"net_facil",2923
"15050","MAEL","D",-0.0222022178808139,"net_facil",2923
"15051","MAEL","C",0.0283661819426916,"net_comp",2923
"15052","MAEL","D",0.0157015427515581,"net_comp",2923
"15053","MAEL","C",0.0267084361483321,"abs_value",2194
"15054","MAEL","D",0.0275429387089139,"abs_value",2194
"15055","MAEL","C",0.0187204621061573,"net_value",2194
"15056","MAEL","D",0.017378684314887,"net_value",2194
"15057","MAEL","C",-0.00399398702108738,"net_facil",2194
"15058","MAEL","D",-0.00508212719701346,"net_facil",2194
"15059","MAEL","C",0.0227144491272447,"net_comp",2194
"15060","MAEL","D",0.0224608115119004,"net_comp",2194
"15061","MAEL","C",0.0604388868954296,"abs_value",3429
"15062","MAEL","D",0.0673981628602765,"abs_value",3429
"15063","MAEL","C",-0.0124312574328011,"net_value",3429
"15064","MAEL","D",-0.0164516941888202,"net_value",3429
"15065","MAEL","C",-0.0364350721641153,"net_facil",3429
"15066","MAEL","D",-0.0419249285245483,"net_facil",3429
"15067","MAEL","C",0.0240038147313142,"net_comp",3429
"15068","MAEL","D",0.0254732343357281,"net_comp",3429
"15069","MAEL","C",0.0304571060597504,"abs_value",1572
"15070","MAEL","D",0.028829294241781,"abs_value",1572
"15071","MAEL","C",0.0136206213286958,"net_value",1572
"15072","MAEL","D",-0.00544701463922037,"net_value",1572
"15073","MAEL","C",-0.0084182423655273,"net_facil",1572
"15074","MAEL","D",-0.0171381544405007,"net_facil",1572
"15075","MAEL","C",0.0220388636942231,"net_comp",1572
"15076","MAEL","D",0.0116911398012803,"net_comp",1572
"15077","MAEL","C",0.0263000813636765,"abs_value",555
"15078","MAEL","D",0.0576865557639731,"abs_value",555
"15079","MAEL","C",0.00899201997883583,"net_value",555
"15080","MAEL","D",0.00328566115113144,"net_value",555
"15081","MAEL","C",-0.00865403069242036,"net_facil",555
"15082","MAEL","D",-0.0272004473064208,"net_facil",555
"15083","MAEL","C",0.0176460506712562,"net_comp",555
"15084","MAEL","D",0.0304861084575523,"net_comp",555
"15085","MAEL","C",0.0457102471183954,"abs_value",729
"15086","MAEL","D",0.0305415210106864,"abs_value",729
"15087","MAEL","C",-0.0385533068618044,"net_value",729
"15088","MAEL","D",-0.0146287073896477,"net_value",729
"15089","MAEL","C",-0.0421317769900999,"net_facil",729
"15090","MAEL","D",-0.022585114200167,"net_facil",729
"15091","MAEL","C",0.0035784701282955,"net_comp",729
"15092","MAEL","D",0.00795640681051931,"net_comp",729
"15093","MAEL","C",0.0454169399796754,"abs_value",692
"15094","MAEL","D",0.0601316667102134,"abs_value",692
"15095","MAEL","C",-0.0115348442538881,"net_value",692
"15096","MAEL","D",-0.00971882768992208,"net_value",692
"15097","MAEL","C",-0.0284758921167818,"net_facil",692
"15098","MAEL","D",-0.0349252472000677,"net_facil",692
"15099","MAEL","C",0.0169410478628937,"net_comp",692
"15100","MAEL","D",0.0252064195101457,"net_comp",692
"15101","MAEL","C",0.036642529249143,"abs_value",1081
"15102","MAEL","D",0.0626428156557654,"abs_value",1081
"15103","MAEL","C",0.018855716529642,"net_value",1081
"15104","MAEL","D",0.016596386405114,"net_value",1081
"15105","MAEL","C",-0.0088934063597505,"net_facil",1081
"15106","MAEL","D",-0.0230232146253257,"net_facil",1081
"15107","MAEL","C",0.0277491228893925,"net_comp",1081
"15108","MAEL","D",0.0396196010304397,"net_comp",1081
"15109","MAEL","C",0.0282442652937495,"abs_value",716
"15110","MAEL","D",0.0231521337370443,"abs_value",716
"15111","MAEL","C",-0.00180825588038766,"net_value",716
"15112","MAEL","D",0.00236064720684882,"net_value",716
"15113","MAEL","C",-0.0150262605870686,"net_facil",716
"15114","MAEL","D",-0.0103957432650977,"net_facil",716
"15115","MAEL","C",0.0132180047066809,"net_comp",716
"15116","MAEL","D",0.0127563904719466,"net_comp",716
"15117","MAEL","C",0.0379799852120455,"abs_value",2798
"15118","MAEL","D",0.0138093768118611,"abs_value",2798
"15119","MAEL","C",-0.014803554759588,"net_value",2798
"15120","MAEL","D",0.00199849488090148,"net_value",2798
"15121","MAEL","C",-0.0263917699858168,"net_facil",2798
"15122","MAEL","D",-0.00590544096547983,"net_facil",2798
"15123","MAEL","C",0.0115882152262288,"net_comp",2798
"15124","MAEL","D",0.00790393584638131,"net_comp",2798
"15125","MAEL","C",0.0458311354050154,"abs_value",932
"15126","MAEL","D",0.0276058558724319,"abs_value",932
"15127","MAEL","C",0.00407161429028485,"net_value",932
"15128","MAEL","D",0.00219483768015105,"net_value",932
"15129","MAEL","C",-0.0208797605573653,"net_facil",932
"15130","MAEL","D",-0.0127055090961404,"net_facil",932
"15131","MAEL","C",0.0249513748476501,"net_comp",932
"15132","MAEL","D",0.0149003467762915,"net_comp",932
"15133","MAEL","C",0.0148321715451454,"abs_value",1964
"15134","MAEL","D",0.0167487074611889,"abs_value",1964
"15135","MAEL","C",-0.0104407940486991,"net_value",1964
"15136","MAEL","D",0.00718961587650725,"net_value",1964
"15137","MAEL","C",-0.0126364827969223,"net_facil",1964
"15138","MAEL","D",-0.00477954579234082,"net_facil",1964
"15139","MAEL","C",0.00219568874822315,"net_comp",1964
"15140","MAEL","D",0.0119691616688481,"net_comp",1964
"15141","MAEL","C",0.0336477448290169,"abs_value",1755
"15142","MAEL","D",0.0287772012454305,"abs_value",1755
"15143","MAEL","C",-0.0239837407522217,"net_value",1755
"15144","MAEL","D",-0.0249386914862613,"net_value",1755
"15145","MAEL","C",-0.0288157427906193,"net_facil",1755
"15146","MAEL","D",-0.0268579463658459,"net_facil",1755
"15147","MAEL","C",0.0048320020383976,"net_comp",1755
"15148","MAEL","D",0.00191925487958457,"net_comp",1755
"15149","MAEL","C",0.0515403468731742,"abs_value",3532
"15150","MAEL","D",0.0155800654316729,"abs_value",3532
"15151","MAEL","C",0.00100152876524962,"net_value",3532
"15152","MAEL","D",-0.0145226677255431,"net_value",3532
"15153","MAEL","C",-0.0252694090539623,"net_facil",3532
"15154","MAEL","D",-0.015051366578608,"net_facil",3532
"15155","MAEL","C",0.0262709378192119,"net_comp",3532
"15156","MAEL","D",0.000528698853064885,"net_comp",3532
"15157","MAEL","C",0.0429334761488596,"abs_value",2937
"15158","MAEL","D",0.0942029660896976,"abs_value",2937
"15159","MAEL","C",-0.0294466695751559,"net_value",2937
"15160","MAEL","D",-0.0704904011799048,"net_value",2937
"15161","MAEL","C",-0.0361900728620078,"net_facil",2937
"15162","MAEL","D",-0.0823466836348012,"net_facil",2937
"15163","MAEL","C",0.00674340328685185,"net_comp",2937
"15164","MAEL","D",0.0118562824548964,"net_comp",2937
"15165","MAEL","C",0.0381222870467338,"abs_value",3714
"15166","MAEL","D",0.0416971242387192,"abs_value",3714
"15167","MAEL","C",0.00365722585819203,"net_value",3714
"15168","MAEL","D",-0.0208204783359279,"net_value",3714
"15169","MAEL","C",-0.0172325305942709,"net_facil",3714
"15170","MAEL","D",-0.0312588012873235,"net_facil",3714
"15171","MAEL","C",0.0208897564524629,"net_comp",3714
"15172","MAEL","D",0.0104383229513956,"net_comp",3714
"15173","MAEL","C",0.069858671662678,"abs_value",3256
"15174","MAEL","D",0.0330304759973018,"abs_value",3256
"15175","MAEL","C",-0.017812816175114,"net_value",3256
"15176","MAEL","D",-0.00417772636903937,"net_value",3256
"15177","MAEL","C",-0.043835743918896,"net_facil",3256
"15178","MAEL","D",-0.0186041011831706,"net_facil",3256
"15179","MAEL","C",0.026022927743782,"net_comp",3256
"15180","MAEL","D",0.0144263748141312,"net_comp",3256
"15181","MAEL","C",0.0750812598769933,"abs_value",667
"15182","MAEL","D",0.0657118929303361,"abs_value",667
"15183","MAEL","C",-0.0384669226967961,"net_value",667
"15184","MAEL","D",-0.0115446667990716,"net_value",667
"15185","MAEL","C",-0.0567740912868947,"net_facil",667
"15186","MAEL","D",-0.0386282798647038,"net_facil",667
"15187","MAEL","C",0.0183071685900986,"net_comp",667
"15188","MAEL","D",0.0270836130656323,"net_comp",667
"15189","MAEL","C",0.0353032768985787,"abs_value",670
"15190","MAEL","D",0.0260411817141205,"abs_value",670
"15191","MAEL","C",0.0108121249841342,"net_value",670
"15192","MAEL","D",0.0124842797492369,"net_value",670
"15193","MAEL","C",-0.0122455759572223,"net_facil",670
"15194","MAEL","D",-0.00677845098244175,"net_facil",670
"15195","MAEL","C",0.0230577009413564,"net_comp",670
"15196","MAEL","D",0.0192627307316787,"net_comp",670
"15197","MAEL","C",0.0317561511852482,"abs_value",977
"15198","MAEL","D",0.0233836518998637,"abs_value",977
"15199","MAEL","C",0.00686814467570436,"net_value",977
"15200","MAEL","D",0.00705430629966887,"net_value",977
"15201","MAEL","C",-0.0124440032547719,"net_facil",977
"15202","MAEL","D",-0.0081646728000974,"net_facil",977
"15203","MAEL","C",0.0193121479304763,"net_comp",977
"15204","MAEL","D",0.0152189790997663,"net_comp",977
"15205","MAEL","C",0.0222747996681817,"abs_value",1881
"15206","MAEL","D",0.0103731670241964,"abs_value",1881
"15207","MAEL","C",0.00792992808652754,"net_value",1881
"15208","MAEL","D",-0.00472867161878796,"net_value",1881
"15209","MAEL","C",-0.00717243579082708,"net_facil",1881
"15210","MAEL","D",-0.00755091932149217,"net_facil",1881
"15211","MAEL","C",0.0151023638773546,"net_comp",1881
"15212","MAEL","D",0.00282224770270421,"net_comp",1881
"15213","MAEL","C",0.0152997512321846,"abs_value",488
"15214","MAEL","D",0.0235289657701571,"abs_value",488
"15215","MAEL","C",-0.000373492477831281,"net_value",488
"15216","MAEL","D",-0.00210039677877291,"net_value",488
"15217","MAEL","C",-0.00783662185500792,"net_facil",488
"15218","MAEL","D",-0.012814681274465,"net_facil",488
"15219","MAEL","C",0.00746312937717664,"net_comp",488
"15220","MAEL","D",0.0107142844956921,"net_comp",488
"15221","MAEL","C",0.0311525870912777,"abs_value",1342
"15222","MAEL","D",0.0310691960695298,"abs_value",1342
"15223","MAEL","C",-0.0062943948876683,"net_value",1342
"15224","MAEL","D",0.00588593665201536,"net_value",1342
