"X1","X2","X3","X4","X5","X6","X7","X8"
"BRHO","CESO","LENI","PLER","TACA","AMME","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","TACA","AMME","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","AMME","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","AMME","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","TACA","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","TACA","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","TACA","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","TACA","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","TACA","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","TACA","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","BRNI"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","LOMU"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","MAEL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","PLNO"
"BRHO","CESO","LENI","PLER","THIR","ACAM","AMME","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","BRNI","LOMU"
"BRHO","CESO","LENI","PLER","THIR","ACAM","BRNI","MAEL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","BRNI","PLNO"
"BRHO","CESO","LENI","PLER","THIR","ACAM","BRNI","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","THIR","ACAM","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","THIR","ACAM","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","THIR","ACAM","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","AMME","BRNI","LOMU"
"BRHO","CESO","LENI","PLER","THIR","AMME","BRNI","MAEL"
"BRHO","CESO","LENI","PLER","THIR","AMME","BRNI","PLNO"
"BRHO","CESO","LENI","PLER","THIR","AMME","BRNI","TWIL"
"BRHO","CESO","LENI","PLER","THIR","AMME","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","THIR","AMME","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","THIR","AMME","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","THIR","AMME","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","THIR","AMME","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","THIR","AMME","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","THIR","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","THIR","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","THIR","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","THIR","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","THIR","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","THIR","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","THIR","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","THIR","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","BRNI","LOMU"
"BRHO","CESO","LENI","PLER","ACAM","AMME","BRNI","MAEL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","BRNI","PLNO"
"BRHO","CESO","LENI","PLER","ACAM","AMME","BRNI","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","ACAM","AMME","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","ACAM","AMME","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","AMME","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","ACAM","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","ACAM","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","ACAM","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","ACAM","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","ACAM","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","PLER","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","PLER","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","PLER","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","PLER","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","PLER","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","PLER","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","BRNI"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","LOMU"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","MAEL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","PLNO"
"BRHO","CESO","LENI","TACA","THIR","ACAM","AMME","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","BRNI","LOMU"
"BRHO","CESO","LENI","TACA","THIR","ACAM","BRNI","MAEL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","BRNI","PLNO"
"BRHO","CESO","LENI","TACA","THIR","ACAM","BRNI","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","LOMU","MAEL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","LOMU","PLNO"
"BRHO","CESO","LENI","TACA","THIR","ACAM","LOMU","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","THIR","ACAM","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","THIR","ACAM","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","AMME","BRNI","LOMU"
"BRHO","CESO","LENI","TACA","THIR","AMME","BRNI","MAEL"
"BRHO","CESO","LENI","TACA","THIR","AMME","BRNI","PLNO"
"BRHO","CESO","LENI","TACA","THIR","AMME","BRNI","TWIL"
"BRHO","CESO","LENI","TACA","THIR","AMME","LOMU","MAEL"
"BRHO","CESO","LENI","TACA","THIR","AMME","LOMU","PLNO"
"BRHO","CESO","LENI","TACA","THIR","AMME","LOMU","TWIL"
"BRHO","CESO","LENI","TACA","THIR","AMME","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","THIR","AMME","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","THIR","AMME","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","TACA","THIR","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","TACA","THIR","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","TACA","THIR","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","THIR","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","THIR","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","THIR","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","THIR","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","THIR","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","BRNI","LOMU"
"BRHO","CESO","LENI","TACA","ACAM","AMME","BRNI","MAEL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","BRNI","PLNO"
"BRHO","CESO","LENI","TACA","ACAM","AMME","BRNI","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","LOMU","MAEL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","LOMU","PLNO"
"BRHO","CESO","LENI","TACA","ACAM","AMME","LOMU","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","ACAM","AMME","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","AMME","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","TACA","ACAM","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","TACA","ACAM","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","ACAM","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","ACAM","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","ACAM","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","TACA","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","TACA","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","TACA","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","TACA","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","TACA","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","TACA","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","BRNI","LOMU"
"BRHO","CESO","LENI","THIR","ACAM","AMME","BRNI","MAEL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","BRNI","PLNO"
"BRHO","CESO","LENI","THIR","ACAM","AMME","BRNI","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","LOMU","MAEL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","LOMU","PLNO"
"BRHO","CESO","LENI","THIR","ACAM","AMME","LOMU","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","MAEL","PLNO"
"BRHO","CESO","LENI","THIR","ACAM","AMME","MAEL","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","AMME","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","THIR","ACAM","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","THIR","ACAM","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","THIR","ACAM","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","THIR","ACAM","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","ACAM","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","THIR","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","THIR","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","THIR","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","THIR","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","THIR","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","THIR","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","THIR","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","THIR","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","THIR","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","THIR","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","LENI","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","LENI","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","LENI","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","LENI","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","LENI","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","LENI","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","LENI","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","LENI","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","LENI","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","LENI","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","AMME"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","BRNI"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","LOMU"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","MAEL"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","ACAM","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","BRNI"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","LOMU"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","MAEL"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","AMME","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","BRNI","LOMU"
"BRHO","CESO","MICA","PLER","TACA","THIR","BRNI","MAEL"
"BRHO","CESO","MICA","PLER","TACA","THIR","BRNI","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","BRNI","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","TACA","THIR","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","THIR","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","THIR","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","BRNI"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","LOMU"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","MAEL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","PLNO"
"BRHO","CESO","MICA","PLER","TACA","ACAM","AMME","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","BRNI","LOMU"
"BRHO","CESO","MICA","PLER","TACA","ACAM","BRNI","MAEL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","BRNI","PLNO"
"BRHO","CESO","MICA","PLER","TACA","ACAM","BRNI","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","TACA","ACAM","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","ACAM","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","ACAM","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","AMME","BRNI","LOMU"
"BRHO","CESO","MICA","PLER","TACA","AMME","BRNI","MAEL"
"BRHO","CESO","MICA","PLER","TACA","AMME","BRNI","PLNO"
"BRHO","CESO","MICA","PLER","TACA","AMME","BRNI","TWIL"
"BRHO","CESO","MICA","PLER","TACA","AMME","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","TACA","AMME","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","TACA","AMME","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","TACA","AMME","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","AMME","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","AMME","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","BRNI","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","TACA","BRNI","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","TACA","BRNI","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","TACA","BRNI","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","BRNI","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","BRNI","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","TACA","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","TACA","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","TACA","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","BRNI"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","LOMU"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","MAEL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","PLNO"
"BRHO","CESO","MICA","PLER","THIR","ACAM","AMME","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","BRNI","LOMU"
"BRHO","CESO","MICA","PLER","THIR","ACAM","BRNI","MAEL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","BRNI","PLNO"
"BRHO","CESO","MICA","PLER","THIR","ACAM","BRNI","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","THIR","ACAM","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","THIR","ACAM","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","THIR","ACAM","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","AMME","BRNI","LOMU"
"BRHO","CESO","MICA","PLER","THIR","AMME","BRNI","MAEL"
"BRHO","CESO","MICA","PLER","THIR","AMME","BRNI","PLNO"
"BRHO","CESO","MICA","PLER","THIR","AMME","BRNI","TWIL"
"BRHO","CESO","MICA","PLER","THIR","AMME","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","THIR","AMME","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","THIR","AMME","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","THIR","AMME","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","THIR","AMME","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","THIR","AMME","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","BRNI","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","THIR","BRNI","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","THIR","BRNI","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","THIR","BRNI","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","THIR","BRNI","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","THIR","BRNI","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","THIR","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","THIR","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","THIR","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","BRNI","LOMU"
"BRHO","CESO","MICA","PLER","ACAM","AMME","BRNI","MAEL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","BRNI","PLNO"
"BRHO","CESO","MICA","PLER","ACAM","AMME","BRNI","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","ACAM","AMME","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","ACAM","AMME","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","AMME","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","BRNI","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","ACAM","BRNI","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","ACAM","BRNI","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","BRNI","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","ACAM","BRNI","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","BRNI","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","ACAM","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","ACAM","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","MICA","PLER","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","MICA","PLER","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","MICA","PLER","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","MICA","PLER","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","MICA","PLER","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","PLER","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","BRNI"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","LOMU"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","MAEL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","PLNO"
"BRHO","CESO","MICA","TACA","THIR","ACAM","AMME","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","BRNI","LOMU"
"BRHO","CESO","MICA","TACA","THIR","ACAM","BRNI","MAEL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","BRNI","PLNO"
"BRHO","CESO","MICA","TACA","THIR","ACAM","BRNI","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","LOMU","MAEL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","LOMU","PLNO"
"BRHO","CESO","MICA","TACA","THIR","ACAM","LOMU","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","MAEL","PLNO"
"BRHO","CESO","MICA","TACA","THIR","ACAM","MAEL","TWIL"
"BRHO","CESO","MICA","TACA","THIR","ACAM","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","AMME","BRNI","LOMU"
"BRHO","CESO","MICA","TACA","THIR","AMME","BRNI","MAEL"
"BRHO","CESO","MICA","TACA","THIR","AMME","BRNI","PLNO"
"BRHO","CESO","MICA","TACA","THIR","AMME","BRNI","TWIL"
"BRHO","CESO","MICA","TACA","THIR","AMME","LOMU","MAEL"
"BRHO","CESO","MICA","TACA","THIR","AMME","LOMU","PLNO"
"BRHO","CESO","MICA","TACA","THIR","AMME","LOMU","TWIL"
"BRHO","CESO","MICA","TACA","THIR","AMME","MAEL","PLNO"
"BRHO","CESO","MICA","TACA","THIR","AMME","MAEL","TWIL"
"BRHO","CESO","MICA","TACA","THIR","AMME","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","BRNI","LOMU","MAEL"
"BRHO","CESO","MICA","TACA","THIR","BRNI","LOMU","PLNO"
"BRHO","CESO","MICA","TACA","THIR","BRNI","LOMU","TWIL"
"BRHO","CESO","MICA","TACA","THIR","BRNI","MAEL","PLNO"
"BRHO","CESO","MICA","TACA","THIR","BRNI","MAEL","TWIL"
"BRHO","CESO","MICA","TACA","THIR","BRNI","PLNO","TWIL"
"BRHO","CESO","MICA","TACA","THIR","LOMU","MAEL","PLNO"
