"X1","X2","X3","X4","X5"
"TACA","GITR","MAEL","PLER","TWIL"
"TACA","GITR","MICA","PLER","TWIL"
"TACA","LENI","ACAM","MAEL","MICA"
"TACA","LENI","ACAM","MAEL","PLER"
"TACA","LENI","ACAM","MAEL","TWIL"
"TACA","LENI","ACAM","MICA","PLER"
"TACA","LENI","ACAM","MICA","TWIL"
"TACA","LENI","ACAM","PLER","TWIL"
"TACA","LENI","MAEL","MICA","PLER"
"TACA","LENI","MAEL","MICA","TWIL"
"TACA","LENI","MAEL","PLER","TWIL"
"TACA","LENI","MICA","PLER","TWIL"
"TACA","ACAM","MAEL","MICA","PLER"
"TACA","ACAM","MAEL","MICA","TWIL"
"TACA","ACAM","MAEL","PLER","TWIL"
"TACA","ACAM","MICA","PLER","TWIL"
"TACA","MAEL","MICA","PLER","TWIL"
"BRHO","AMME","CESO","PLNO","THIR"
"BRHO","AMME","CESO","PLNO","LOMU"
"BRHO","AMME","CESO","PLNO","BRNI"
"BRHO","AMME","CESO","PLNO","GITR"
"BRHO","AMME","CESO","PLNO","LENI"
"BRHO","AMME","CESO","PLNO","ACAM"
"BRHO","AMME","CESO","PLNO","MAEL"
"BRHO","AMME","CESO","PLNO","MICA"
"BRHO","AMME","CESO","PLNO","PLER"
"BRHO","AMME","CESO","PLNO","TWIL"
"BRHO","AMME","CESO","THIR","LOMU"
"BRHO","AMME","CESO","THIR","BRNI"
"BRHO","AMME","CESO","THIR","GITR"
"BRHO","AMME","CESO","THIR","LENI"
"BRHO","AMME","CESO","THIR","ACAM"
"BRHO","AMME","CESO","THIR","MAEL"
"BRHO","AMME","CESO","THIR","MICA"
"BRHO","AMME","CESO","THIR","PLER"
"BRHO","AMME","CESO","THIR","TWIL"
"BRHO","AMME","CESO","LOMU","BRNI"
"BRHO","AMME","CESO","LOMU","GITR"
"BRHO","AMME","CESO","LOMU","LENI"
"BRHO","AMME","CESO","LOMU","ACAM"
"BRHO","AMME","CESO","LOMU","MAEL"
"BRHO","AMME","CESO","LOMU","MICA"
"BRHO","AMME","CESO","LOMU","PLER"
"BRHO","AMME","CESO","LOMU","TWIL"
"BRHO","AMME","CESO","BRNI","GITR"
"BRHO","AMME","CESO","BRNI","LENI"
"BRHO","AMME","CESO","BRNI","ACAM"
"BRHO","AMME","CESO","BRNI","MAEL"
"BRHO","AMME","CESO","BRNI","MICA"
"BRHO","AMME","CESO","BRNI","PLER"
"BRHO","AMME","CESO","BRNI","TWIL"
"BRHO","AMME","CESO","GITR","LENI"
"BRHO","AMME","CESO","GITR","ACAM"
"BRHO","AMME","CESO","GITR","MAEL"
"BRHO","AMME","CESO","GITR","MICA"
"BRHO","AMME","CESO","GITR","PLER"
"BRHO","AMME","CESO","GITR","TWIL"
"BRHO","AMME","CESO","LENI","ACAM"
"BRHO","AMME","CESO","LENI","MAEL"
"BRHO","AMME","CESO","LENI","MICA"
"BRHO","AMME","CESO","LENI","PLER"
"BRHO","AMME","CESO","LENI","TWIL"
"BRHO","AMME","CESO","ACAM","MAEL"
"BRHO","AMME","CESO","ACAM","MICA"
"BRHO","AMME","CESO","ACAM","PLER"
"BRHO","AMME","CESO","ACAM","TWIL"
"BRHO","AMME","CESO","MAEL","MICA"
"BRHO","AMME","CESO","MAEL","PLER"
"BRHO","AMME","CESO","MAEL","TWIL"
"BRHO","AMME","CESO","MICA","PLER"
"BRHO","AMME","CESO","MICA","TWIL"
"BRHO","AMME","CESO","PLER","TWIL"
"BRHO","AMME","PLNO","THIR","LOMU"
"BRHO","AMME","PLNO","THIR","BRNI"
"BRHO","AMME","PLNO","THIR","GITR"
"BRHO","AMME","PLNO","THIR","LENI"
"BRHO","AMME","PLNO","THIR","ACAM"
"BRHO","AMME","PLNO","THIR","MAEL"
"BRHO","AMME","PLNO","THIR","MICA"
"BRHO","AMME","PLNO","THIR","PLER"
"BRHO","AMME","PLNO","THIR","TWIL"
"BRHO","AMME","PLNO","LOMU","BRNI"
"BRHO","AMME","PLNO","LOMU","GITR"
"BRHO","AMME","PLNO","LOMU","LENI"
"BRHO","AMME","PLNO","LOMU","ACAM"
"BRHO","AMME","PLNO","LOMU","MAEL"
"BRHO","AMME","PLNO","LOMU","MICA"
"BRHO","AMME","PLNO","LOMU","PLER"
"BRHO","AMME","PLNO","LOMU","TWIL"
"BRHO","AMME","PLNO","BRNI","GITR"
"BRHO","AMME","PLNO","BRNI","LENI"
"BRHO","AMME","PLNO","BRNI","ACAM"
"BRHO","AMME","PLNO","BRNI","MAEL"
"BRHO","AMME","PLNO","BRNI","MICA"
"BRHO","AMME","PLNO","BRNI","PLER"
"BRHO","AMME","PLNO","BRNI","TWIL"
"BRHO","AMME","PLNO","GITR","LENI"
"BRHO","AMME","PLNO","GITR","ACAM"
"BRHO","AMME","PLNO","GITR","MAEL"
"BRHO","AMME","PLNO","GITR","MICA"
"BRHO","AMME","PLNO","GITR","PLER"
"BRHO","AMME","PLNO","GITR","TWIL"
"BRHO","AMME","PLNO","LENI","ACAM"
"BRHO","AMME","PLNO","LENI","MAEL"
"BRHO","AMME","PLNO","LENI","MICA"
"BRHO","AMME","PLNO","LENI","PLER"
"BRHO","AMME","PLNO","LENI","TWIL"
"BRHO","AMME","PLNO","ACAM","MAEL"
"BRHO","AMME","PLNO","ACAM","MICA"
"BRHO","AMME","PLNO","ACAM","PLER"
"BRHO","AMME","PLNO","ACAM","TWIL"
"BRHO","AMME","PLNO","MAEL","MICA"
"BRHO","AMME","PLNO","MAEL","PLER"
"BRHO","AMME","PLNO","MAEL","TWIL"
"BRHO","AMME","PLNO","MICA","PLER"
"BRHO","AMME","PLNO","MICA","TWIL"
"BRHO","AMME","PLNO","PLER","TWIL"
"BRHO","AMME","THIR","LOMU","BRNI"
"BRHO","AMME","THIR","LOMU","GITR"
"BRHO","AMME","THIR","LOMU","LENI"
"BRHO","AMME","THIR","LOMU","ACAM"
"BRHO","AMME","THIR","LOMU","MAEL"
"BRHO","AMME","THIR","LOMU","MICA"
"BRHO","AMME","THIR","LOMU","PLER"
"BRHO","AMME","THIR","LOMU","TWIL"
"BRHO","AMME","THIR","BRNI","GITR"
"BRHO","AMME","THIR","BRNI","LENI"
"BRHO","AMME","THIR","BRNI","ACAM"
"BRHO","AMME","THIR","BRNI","MAEL"
"BRHO","AMME","THIR","BRNI","MICA"
"BRHO","AMME","THIR","BRNI","PLER"
"BRHO","AMME","THIR","BRNI","TWIL"
"BRHO","AMME","THIR","GITR","LENI"
"BRHO","AMME","THIR","GITR","ACAM"
"BRHO","AMME","THIR","GITR","MAEL"
"BRHO","AMME","THIR","GITR","MICA"
"BRHO","AMME","THIR","GITR","PLER"
"BRHO","AMME","THIR","GITR","TWIL"
"BRHO","AMME","THIR","LENI","ACAM"
"BRHO","AMME","THIR","LENI","MAEL"
"BRHO","AMME","THIR","LENI","MICA"
"BRHO","AMME","THIR","LENI","PLER"
"BRHO","AMME","THIR","LENI","TWIL"
"BRHO","AMME","THIR","ACAM","MAEL"
"BRHO","AMME","THIR","ACAM","MICA"
"BRHO","AMME","THIR","ACAM","PLER"
"BRHO","AMME","THIR","ACAM","TWIL"
"BRHO","AMME","THIR","MAEL","MICA"
"BRHO","AMME","THIR","MAEL","PLER"
"BRHO","AMME","THIR","MAEL","TWIL"
"BRHO","AMME","THIR","MICA","PLER"
"BRHO","AMME","THIR","MICA","TWIL"
"BRHO","AMME","THIR","PLER","TWIL"
"BRHO","AMME","LOMU","BRNI","GITR"
"BRHO","AMME","LOMU","BRNI","LENI"
"BRHO","AMME","LOMU","BRNI","ACAM"
"BRHO","AMME","LOMU","BRNI","MAEL"
"BRHO","AMME","LOMU","BRNI","MICA"
"BRHO","AMME","LOMU","BRNI","PLER"
"BRHO","AMME","LOMU","BRNI","TWIL"
"BRHO","AMME","LOMU","GITR","LENI"
"BRHO","AMME","LOMU","GITR","ACAM"
"BRHO","AMME","LOMU","GITR","MAEL"
"BRHO","AMME","LOMU","GITR","MICA"
"BRHO","AMME","LOMU","GITR","PLER"
"BRHO","AMME","LOMU","GITR","TWIL"
"BRHO","AMME","LOMU","LENI","ACAM"
"BRHO","AMME","LOMU","LENI","MAEL"
"BRHO","AMME","LOMU","LENI","MICA"
"BRHO","AMME","LOMU","LENI","PLER"
"BRHO","AMME","LOMU","LENI","TWIL"
"BRHO","AMME","LOMU","ACAM","MAEL"
"BRHO","AMME","LOMU","ACAM","MICA"
"BRHO","AMME","LOMU","ACAM","PLER"
"BRHO","AMME","LOMU","ACAM","TWIL"
"BRHO","AMME","LOMU","MAEL","MICA"
"BRHO","AMME","LOMU","MAEL","PLER"
"BRHO","AMME","LOMU","MAEL","TWIL"
"BRHO","AMME","LOMU","MICA","PLER"
"BRHO","AMME","LOMU","MICA","TWIL"
"BRHO","AMME","LOMU","PLER","TWIL"
"BRHO","AMME","BRNI","GITR","LENI"
"BRHO","AMME","BRNI","GITR","ACAM"
"BRHO","AMME","BRNI","GITR","MAEL"
"BRHO","AMME","BRNI","GITR","MICA"
"BRHO","AMME","BRNI","GITR","PLER"
"BRHO","AMME","BRNI","GITR","TWIL"
"BRHO","AMME","BRNI","LENI","ACAM"
"BRHO","AMME","BRNI","LENI","MAEL"
"BRHO","AMME","BRNI","LENI","MICA"
"BRHO","AMME","BRNI","LENI","PLER"
"BRHO","AMME","BRNI","LENI","TWIL"
"BRHO","AMME","BRNI","ACAM","MAEL"
"BRHO","AMME","BRNI","ACAM","MICA"
"BRHO","AMME","BRNI","ACAM","PLER"
"BRHO","AMME","BRNI","ACAM","TWIL"
"BRHO","AMME","BRNI","MAEL","MICA"
"BRHO","AMME","BRNI","MAEL","PLER"
"BRHO","AMME","BRNI","MAEL","TWIL"
"BRHO","AMME","BRNI","MICA","PLER"
"BRHO","AMME","BRNI","MICA","TWIL"
"BRHO","AMME","BRNI","PLER","TWIL"
"BRHO","AMME","GITR","LENI","ACAM"
"BRHO","AMME","GITR","LENI","MAEL"
"BRHO","AMME","GITR","LENI","MICA"
"BRHO","AMME","GITR","LENI","PLER"
"BRHO","AMME","GITR","LENI","TWIL"
"BRHO","AMME","GITR","ACAM","MAEL"
"BRHO","AMME","GITR","ACAM","MICA"
"BRHO","AMME","GITR","ACAM","PLER"
"BRHO","AMME","GITR","ACAM","TWIL"
"BRHO","AMME","GITR","MAEL","MICA"
"BRHO","AMME","GITR","MAEL","PLER"
"BRHO","AMME","GITR","MAEL","TWIL"
"BRHO","AMME","GITR","MICA","PLER"
"BRHO","AMME","GITR","MICA","TWIL"
"BRHO","AMME","GITR","PLER","TWIL"
"BRHO","AMME","LENI","ACAM","MAEL"
"BRHO","AMME","LENI","ACAM","MICA"
"BRHO","AMME","LENI","ACAM","PLER"
"BRHO","AMME","LENI","ACAM","TWIL"
"BRHO","AMME","LENI","MAEL","MICA"
"BRHO","AMME","LENI","MAEL","PLER"
"BRHO","AMME","LENI","MAEL","TWIL"
"BRHO","AMME","LENI","MICA","PLER"
"BRHO","AMME","LENI","MICA","TWIL"
"BRHO","AMME","LENI","PLER","TWIL"
"BRHO","AMME","ACAM","MAEL","MICA"
"BRHO","AMME","ACAM","MAEL","PLER"
"BRHO","AMME","ACAM","MAEL","TWIL"
"BRHO","AMME","ACAM","MICA","PLER"
"BRHO","AMME","ACAM","MICA","TWIL"
"BRHO","AMME","ACAM","PLER","TWIL"
"BRHO","AMME","MAEL","MICA","PLER"
"BRHO","AMME","MAEL","MICA","TWIL"
"BRHO","AMME","MAEL","PLER","TWIL"
"BRHO","AMME","MICA","PLER","TWIL"
"BRHO","CESO","PLNO","THIR","LOMU"
"BRHO","CESO","PLNO","THIR","BRNI"
"BRHO","CESO","PLNO","THIR","GITR"
"BRHO","CESO","PLNO","THIR","LENI"
"BRHO","CESO","PLNO","THIR","ACAM"
"BRHO","CESO","PLNO","THIR","MAEL"
"BRHO","CESO","PLNO","THIR","MICA"
"BRHO","CESO","PLNO","THIR","PLER"
"BRHO","CESO","PLNO","THIR","TWIL"
"BRHO","CESO","PLNO","LOMU","BRNI"
"BRHO","CESO","PLNO","LOMU","GITR"
"BRHO","CESO","PLNO","LOMU","LENI"
"BRHO","CESO","PLNO","LOMU","ACAM"
"BRHO","CESO","PLNO","LOMU","MAEL"
"BRHO","CESO","PLNO","LOMU","MICA"
"BRHO","CESO","PLNO","LOMU","PLER"
"BRHO","CESO","PLNO","LOMU","TWIL"
"BRHO","CESO","PLNO","BRNI","GITR"
"BRHO","CESO","PLNO","BRNI","LENI"
"BRHO","CESO","PLNO","BRNI","ACAM"
"BRHO","CESO","PLNO","BRNI","MAEL"
"BRHO","CESO","PLNO","BRNI","MICA"
"BRHO","CESO","PLNO","BRNI","PLER"
"BRHO","CESO","PLNO","BRNI","TWIL"
"BRHO","CESO","PLNO","GITR","LENI"
"BRHO","CESO","PLNO","GITR","ACAM"
"BRHO","CESO","PLNO","GITR","MAEL"
"BRHO","CESO","PLNO","GITR","MICA"
"BRHO","CESO","PLNO","GITR","PLER"
"BRHO","CESO","PLNO","GITR","TWIL"
"BRHO","CESO","PLNO","LENI","ACAM"
"BRHO","CESO","PLNO","LENI","MAEL"
"BRHO","CESO","PLNO","LENI","MICA"
"BRHO","CESO","PLNO","LENI","PLER"
"BRHO","CESO","PLNO","LENI","TWIL"
"BRHO","CESO","PLNO","ACAM","MAEL"
"BRHO","CESO","PLNO","ACAM","MICA"
"BRHO","CESO","PLNO","ACAM","PLER"
"BRHO","CESO","PLNO","ACAM","TWIL"
"BRHO","CESO","PLNO","MAEL","MICA"
"BRHO","CESO","PLNO","MAEL","PLER"
"BRHO","CESO","PLNO","MAEL","TWIL"
"BRHO","CESO","PLNO","MICA","PLER"
"BRHO","CESO","PLNO","MICA","TWIL"
"BRHO","CESO","PLNO","PLER","TWIL"
"BRHO","CESO","THIR","LOMU","BRNI"
"BRHO","CESO","THIR","LOMU","GITR"
"BRHO","CESO","THIR","LOMU","LENI"
"BRHO","CESO","THIR","LOMU","ACAM"
"BRHO","CESO","THIR","LOMU","MAEL"
"BRHO","CESO","THIR","LOMU","MICA"
"BRHO","CESO","THIR","LOMU","PLER"
"BRHO","CESO","THIR","LOMU","TWIL"
"BRHO","CESO","THIR","BRNI","GITR"
"BRHO","CESO","THIR","BRNI","LENI"
"BRHO","CESO","THIR","BRNI","ACAM"
"BRHO","CESO","THIR","BRNI","MAEL"
"BRHO","CESO","THIR","BRNI","MICA"
"BRHO","CESO","THIR","BRNI","PLER"
"BRHO","CESO","THIR","BRNI","TWIL"
"BRHO","CESO","THIR","GITR","LENI"
"BRHO","CESO","THIR","GITR","ACAM"
"BRHO","CESO","THIR","GITR","MAEL"
"BRHO","CESO","THIR","GITR","MICA"
"BRHO","CESO","THIR","GITR","PLER"
"BRHO","CESO","THIR","GITR","TWIL"
"BRHO","CESO","THIR","LENI","ACAM"
"BRHO","CESO","THIR","LENI","MAEL"
"BRHO","CESO","THIR","LENI","MICA"
"BRHO","CESO","THIR","LENI","PLER"
"BRHO","CESO","THIR","LENI","TWIL"
"BRHO","CESO","THIR","ACAM","MAEL"
"BRHO","CESO","THIR","ACAM","MICA"
"BRHO","CESO","THIR","ACAM","PLER"
"BRHO","CESO","THIR","ACAM","TWIL"
"BRHO","CESO","THIR","MAEL","MICA"
"BRHO","CESO","THIR","MAEL","PLER"
"BRHO","CESO","THIR","MAEL","TWIL"
"BRHO","CESO","THIR","MICA","PLER"
"BRHO","CESO","THIR","MICA","TWIL"
"BRHO","CESO","THIR","PLER","TWIL"
"BRHO","CESO","LOMU","BRNI","GITR"
"BRHO","CESO","LOMU","BRNI","LENI"
"BRHO","CESO","LOMU","BRNI","ACAM"
"BRHO","CESO","LOMU","BRNI","MAEL"
"BRHO","CESO","LOMU","BRNI","MICA"
"BRHO","CESO","LOMU","BRNI","PLER"
"BRHO","CESO","LOMU","BRNI","TWIL"
"BRHO","CESO","LOMU","GITR","LENI"
"BRHO","CESO","LOMU","GITR","ACAM"
"BRHO","CESO","LOMU","GITR","MAEL"
"BRHO","CESO","LOMU","GITR","MICA"
"BRHO","CESO","LOMU","GITR","PLER"
"BRHO","CESO","LOMU","GITR","TWIL"
"BRHO","CESO","LOMU","LENI","ACAM"
"BRHO","CESO","LOMU","LENI","MAEL"
"BRHO","CESO","LOMU","LENI","MICA"
"BRHO","CESO","LOMU","LENI","PLER"
"BRHO","CESO","LOMU","LENI","TWIL"
"BRHO","CESO","LOMU","ACAM","MAEL"
"BRHO","CESO","LOMU","ACAM","MICA"
"BRHO","CESO","LOMU","ACAM","PLER"
"BRHO","CESO","LOMU","ACAM","TWIL"
"BRHO","CESO","LOMU","MAEL","MICA"
"BRHO","CESO","LOMU","MAEL","PLER"
"BRHO","CESO","LOMU","MAEL","TWIL"
"BRHO","CESO","LOMU","MICA","PLER"
"BRHO","CESO","LOMU","MICA","TWIL"
"BRHO","CESO","LOMU","PLER","TWIL"
"BRHO","CESO","BRNI","GITR","LENI"
"BRHO","CESO","BRNI","GITR","ACAM"
"BRHO","CESO","BRNI","GITR","MAEL"
"BRHO","CESO","BRNI","GITR","MICA"
"BRHO","CESO","BRNI","GITR","PLER"
"BRHO","CESO","BRNI","GITR","TWIL"
"BRHO","CESO","BRNI","LENI","ACAM"
"BRHO","CESO","BRNI","LENI","MAEL"
"BRHO","CESO","BRNI","LENI","MICA"
"BRHO","CESO","BRNI","LENI","PLER"
"BRHO","CESO","BRNI","LENI","TWIL"
"BRHO","CESO","BRNI","ACAM","MAEL"
"BRHO","CESO","BRNI","ACAM","MICA"
"BRHO","CESO","BRNI","ACAM","PLER"
"BRHO","CESO","BRNI","ACAM","TWIL"
"BRHO","CESO","BRNI","MAEL","MICA"
"BRHO","CESO","BRNI","MAEL","PLER"
"BRHO","CESO","BRNI","MAEL","TWIL"
"BRHO","CESO","BRNI","MICA","PLER"
"BRHO","CESO","BRNI","MICA","TWIL"
"BRHO","CESO","BRNI","PLER","TWIL"
"BRHO","CESO","GITR","LENI","ACAM"
"BRHO","CESO","GITR","LENI","MAEL"
"BRHO","CESO","GITR","LENI","MICA"
"BRHO","CESO","GITR","LENI","PLER"
"BRHO","CESO","GITR","LENI","TWIL"
"BRHO","CESO","GITR","ACAM","MAEL"
"BRHO","CESO","GITR","ACAM","MICA"
"BRHO","CESO","GITR","ACAM","PLER"
"BRHO","CESO","GITR","ACAM","TWIL"
"BRHO","CESO","GITR","MAEL","MICA"
"BRHO","CESO","GITR","MAEL","PLER"
"BRHO","CESO","GITR","MAEL","TWIL"
"BRHO","CESO","GITR","MICA","PLER"
"BRHO","CESO","GITR","MICA","TWIL"
"BRHO","CESO","GITR","PLER","TWIL"
"BRHO","CESO","LENI","ACAM","MAEL"
"BRHO","CESO","LENI","ACAM","MICA"
"BRHO","CESO","LENI","ACAM","PLER"
"BRHO","CESO","LENI","ACAM","TWIL"
"BRHO","CESO","LENI","MAEL","MICA"
"BRHO","CESO","LENI","MAEL","PLER"
"BRHO","CESO","LENI","MAEL","TWIL"
"BRHO","CESO","LENI","MICA","PLER"
"BRHO","CESO","LENI","MICA","TWIL"
"BRHO","CESO","LENI","PLER","TWIL"
"BRHO","CESO","ACAM","MAEL","MICA"
"BRHO","CESO","ACAM","MAEL","PLER"
"BRHO","CESO","ACAM","MAEL","TWIL"
"BRHO","CESO","ACAM","MICA","PLER"
"BRHO","CESO","ACAM","MICA","TWIL"
"BRHO","CESO","ACAM","PLER","TWIL"
"BRHO","CESO","MAEL","MICA","PLER"
"BRHO","CESO","MAEL","MICA","TWIL"
"BRHO","CESO","MAEL","PLER","TWIL"
"BRHO","CESO","MICA","PLER","TWIL"
"BRHO","PLNO","THIR","LOMU","BRNI"
"BRHO","PLNO","THIR","LOMU","GITR"
"BRHO","PLNO","THIR","LOMU","LENI"
"BRHO","PLNO","THIR","LOMU","ACAM"
"BRHO","PLNO","THIR","LOMU","MAEL"
"BRHO","PLNO","THIR","LOMU","MICA"
"BRHO","PLNO","THIR","LOMU","PLER"
"BRHO","PLNO","THIR","LOMU","TWIL"
"BRHO","PLNO","THIR","BRNI","GITR"
"BRHO","PLNO","THIR","BRNI","LENI"
"BRHO","PLNO","THIR","BRNI","ACAM"
"BRHO","PLNO","THIR","BRNI","MAEL"
"BRHO","PLNO","THIR","BRNI","MICA"
"BRHO","PLNO","THIR","BRNI","PLER"
"BRHO","PLNO","THIR","BRNI","TWIL"
"BRHO","PLNO","THIR","GITR","LENI"
"BRHO","PLNO","THIR","GITR","ACAM"
"BRHO","PLNO","THIR","GITR","MAEL"
"BRHO","PLNO","THIR","GITR","MICA"
"BRHO","PLNO","THIR","GITR","PLER"
"BRHO","PLNO","THIR","GITR","TWIL"
"BRHO","PLNO","THIR","LENI","ACAM"
"BRHO","PLNO","THIR","LENI","MAEL"
"BRHO","PLNO","THIR","LENI","MICA"
"BRHO","PLNO","THIR","LENI","PLER"
"BRHO","PLNO","THIR","LENI","TWIL"
"BRHO","PLNO","THIR","ACAM","MAEL"
"BRHO","PLNO","THIR","ACAM","MICA"
"BRHO","PLNO","THIR","ACAM","PLER"
"BRHO","PLNO","THIR","ACAM","TWIL"
"BRHO","PLNO","THIR","MAEL","MICA"
"BRHO","PLNO","THIR","MAEL","PLER"
"BRHO","PLNO","THIR","MAEL","TWIL"
"BRHO","PLNO","THIR","MICA","PLER"
"BRHO","PLNO","THIR","MICA","TWIL"
"BRHO","PLNO","THIR","PLER","TWIL"
"BRHO","PLNO","LOMU","BRNI","GITR"
"BRHO","PLNO","LOMU","BRNI","LENI"
"BRHO","PLNO","LOMU","BRNI","ACAM"
"BRHO","PLNO","LOMU","BRNI","MAEL"
"BRHO","PLNO","LOMU","BRNI","MICA"
"BRHO","PLNO","LOMU","BRNI","PLER"
"BRHO","PLNO","LOMU","BRNI","TWIL"
"BRHO","PLNO","LOMU","GITR","LENI"
"BRHO","PLNO","LOMU","GITR","ACAM"
"BRHO","PLNO","LOMU","GITR","MAEL"
"BRHO","PLNO","LOMU","GITR","MICA"
"BRHO","PLNO","LOMU","GITR","PLER"
"BRHO","PLNO","LOMU","GITR","TWIL"
"BRHO","PLNO","LOMU","LENI","ACAM"
"BRHO","PLNO","LOMU","LENI","MAEL"
"BRHO","PLNO","LOMU","LENI","MICA"
"BRHO","PLNO","LOMU","LENI","PLER"
"BRHO","PLNO","LOMU","LENI","TWIL"
"BRHO","PLNO","LOMU","ACAM","MAEL"
"BRHO","PLNO","LOMU","ACAM","MICA"
"BRHO","PLNO","LOMU","ACAM","PLER"
"BRHO","PLNO","LOMU","ACAM","TWIL"
"BRHO","PLNO","LOMU","MAEL","MICA"
"BRHO","PLNO","LOMU","MAEL","PLER"
"BRHO","PLNO","LOMU","MAEL","TWIL"
"BRHO","PLNO","LOMU","MICA","PLER"
"BRHO","PLNO","LOMU","MICA","TWIL"
"BRHO","PLNO","LOMU","PLER","TWIL"
"BRHO","PLNO","BRNI","GITR","LENI"
"BRHO","PLNO","BRNI","GITR","ACAM"
"BRHO","PLNO","BRNI","GITR","MAEL"
"BRHO","PLNO","BRNI","GITR","MICA"
"BRHO","PLNO","BRNI","GITR","PLER"
"BRHO","PLNO","BRNI","GITR","TWIL"
"BRHO","PLNO","BRNI","LENI","ACAM"
"BRHO","PLNO","BRNI","LENI","MAEL"
"BRHO","PLNO","BRNI","LENI","MICA"
"BRHO","PLNO","BRNI","LENI","PLER"
"BRHO","PLNO","BRNI","LENI","TWIL"
"BRHO","PLNO","BRNI","ACAM","MAEL"
"BRHO","PLNO","BRNI","ACAM","MICA"
"BRHO","PLNO","BRNI","ACAM","PLER"
"BRHO","PLNO","BRNI","ACAM","TWIL"
"BRHO","PLNO","BRNI","MAEL","MICA"
"BRHO","PLNO","BRNI","MAEL","PLER"
"BRHO","PLNO","BRNI","MAEL","TWIL"
"BRHO","PLNO","BRNI","MICA","PLER"
"BRHO","PLNO","BRNI","MICA","TWIL"
"BRHO","PLNO","BRNI","PLER","TWIL"
"BRHO","PLNO","GITR","LENI","ACAM"
"BRHO","PLNO","GITR","LENI","MAEL"
"BRHO","PLNO","GITR","LENI","MICA"
"BRHO","PLNO","GITR","LENI","PLER"
"BRHO","PLNO","GITR","LENI","TWIL"
"BRHO","PLNO","GITR","ACAM","MAEL"
"BRHO","PLNO","GITR","ACAM","MICA"
"BRHO","PLNO","GITR","ACAM","PLER"
"BRHO","PLNO","GITR","ACAM","TWIL"
"BRHO","PLNO","GITR","MAEL","MICA"
"BRHO","PLNO","GITR","MAEL","PLER"
"BRHO","PLNO","GITR","MAEL","TWIL"
"BRHO","PLNO","GITR","MICA","PLER"
"BRHO","PLNO","GITR","MICA","TWIL"
"BRHO","PLNO","GITR","PLER","TWIL"
"BRHO","PLNO","LENI","ACAM","MAEL"
"BRHO","PLNO","LENI","ACAM","MICA"
"BRHO","PLNO","LENI","ACAM","PLER"
"BRHO","PLNO","LENI","ACAM","TWIL"
"BRHO","PLNO","LENI","MAEL","MICA"
"BRHO","PLNO","LENI","MAEL","PLER"
"BRHO","PLNO","LENI","MAEL","TWIL"
"BRHO","PLNO","LENI","MICA","PLER"
"BRHO","PLNO","LENI","MICA","TWIL"
"BRHO","PLNO","LENI","PLER","TWIL"
"BRHO","PLNO","ACAM","MAEL","MICA"
"BRHO","PLNO","ACAM","MAEL","PLER"
"BRHO","PLNO","ACAM","MAEL","TWIL"
"BRHO","PLNO","ACAM","MICA","PLER"
"BRHO","PLNO","ACAM","MICA","TWIL"
"BRHO","PLNO","ACAM","PLER","TWIL"
"BRHO","PLNO","MAEL","MICA","PLER"
"BRHO","PLNO","MAEL","MICA","TWIL"
"BRHO","PLNO","MAEL","PLER","TWIL"
"BRHO","PLNO","MICA","PLER","TWIL"
"BRHO","THIR","LOMU","BRNI","GITR"
"BRHO","THIR","LOMU","BRNI","LENI"
"BRHO","THIR","LOMU","BRNI","ACAM"
"BRHO","THIR","LOMU","BRNI","MAEL"
"BRHO","THIR","LOMU","BRNI","MICA"
"BRHO","THIR","LOMU","BRNI","PLER"
"BRHO","THIR","LOMU","BRNI","TWIL"
"BRHO","THIR","LOMU","GITR","LENI"
"BRHO","THIR","LOMU","GITR","ACAM"
"BRHO","THIR","LOMU","GITR","MAEL"
"BRHO","THIR","LOMU","GITR","MICA"
"BRHO","THIR","LOMU","GITR","PLER"
"BRHO","THIR","LOMU","GITR","TWIL"
"BRHO","THIR","LOMU","LENI","ACAM"
"BRHO","THIR","LOMU","LENI","MAEL"
"BRHO","THIR","LOMU","LENI","MICA"
"BRHO","THIR","LOMU","LENI","PLER"
"BRHO","THIR","LOMU","LENI","TWIL"
"BRHO","THIR","LOMU","ACAM","MAEL"
"BRHO","THIR","LOMU","ACAM","MICA"
"BRHO","THIR","LOMU","ACAM","PLER"
"BRHO","THIR","LOMU","ACAM","TWIL"
"BRHO","THIR","LOMU","MAEL","MICA"
"BRHO","THIR","LOMU","MAEL","PLER"
"BRHO","THIR","LOMU","MAEL","TWIL"
"BRHO","THIR","LOMU","MICA","PLER"
"BRHO","THIR","LOMU","MICA","TWIL"
"BRHO","THIR","LOMU","PLER","TWIL"
"BRHO","THIR","BRNI","GITR","LENI"
"BRHO","THIR","BRNI","GITR","ACAM"
"BRHO","THIR","BRNI","GITR","MAEL"
"BRHO","THIR","BRNI","GITR","MICA"
"BRHO","THIR","BRNI","GITR","PLER"
"BRHO","THIR","BRNI","GITR","TWIL"
"BRHO","THIR","BRNI","LENI","ACAM"
"BRHO","THIR","BRNI","LENI","MAEL"
"BRHO","THIR","BRNI","LENI","MICA"
"BRHO","THIR","BRNI","LENI","PLER"
"BRHO","THIR","BRNI","LENI","TWIL"
"BRHO","THIR","BRNI","ACAM","MAEL"
"BRHO","THIR","BRNI","ACAM","MICA"
"BRHO","THIR","BRNI","ACAM","PLER"
