"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"95",0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,"0111011001101100",9,4.32112675056284
"96",0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,"0111011001011100",9,3.91446280438392
"97",0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,"0111011001001101",9,4.66748807879673
"98",0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"0111011000111100",9,4.20042947264877
"99",0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,"0111011000101101",9,4.94326419510486
"100",0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,"0111011000011101",9,4.40671940909311
"101",1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,"1111010101001100",9,5.9919085178806
"102",1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,"1111010100101100",9,6.18449561526109
"103",1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,"1111010100011100",9,5.64145875602263
"104",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,"1111010100001101",9,6.15391488736153
"105",0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,"0111010101101100",9,5.20795184494494
"106",0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,"0111010101011100",9,4.82752003964832
"107",0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,"0111010101001101",9,5.35726992494995
"108",0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,"0111010100111100",9,5.02125286117631
"109",0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,"0111010100101101",9,5.54253173836235
"110",0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,"0111010100011101",9,5.03088365330086
"111",1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,"1111010001101100",9,5.54356446623311
"112",1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,"1111010001011100",9,5.12304454877981
"113",1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,"1111010001001101",9,5.85862006171802
"114",1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,"1111010000111100",9,5.42706610436822
"115",1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,"1111010000101101",9,6.14061740340498
"116",1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,"1111010000011101",9,5.56975585784336
"117",0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,"0111010001111100",9,4.43610587818374
"118",0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,"0111010001101101",9,5.1515852506409
