"","ACAM","AMME","GITR","LENI","MAEL","MICA","PLER","PLNO","TWIL","feasibility","niche_diff","fitness_diff","niche_diff_cpd","omega_all","comm_pair_overlap","comm_pair_diff","rainfall","draw"
"12193",0,1,1,0,1,1,0,0,0,0,-1.45787069764741,37.5635082930633,0.0034,0,0,0.0034,"C",1694
"12194",0,1,1,0,1,1,0,0,0,0,-1.79159171395488,53.2332450318047,0.0034,0,0,0.0034,"C",2990
"12195",0,1,1,0,1,1,0,0,0,0,-1.28808667671646,53.1982317177415,0.002,0,0,0.002,"C",2523
"12196",0,1,1,0,1,1,0,0,0,0,-1.58141811281209,49.1046481876477,6e-04,0,0,6e-04,"C",3189
"12197",0,1,1,0,1,1,0,0,0,0,-1.27288070439949,53.8557089814678,0,0,0,0,"C",963
"12198",0,1,1,0,1,1,0,0,0,0,-1.30684758975522,62.762371610925,0.0046,0,0,0.0046,"C",2331
"12199",0,1,1,0,1,1,0,0,0,0,-1.02515079507723,53.4322860397088,1e-04,0,0,1e-04,"C",2108
"12200",0,1,1,0,1,1,0,0,0,0,-1.21040738500025,46.0107387238873,0.0081,0,0,0.0081,"C",2474
"12201",0,1,1,0,1,1,0,0,0,0,-0.963862418131783,57.2760946268803,0.0029,0,0,0.0029,"C",1354
"12202",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",491
"12203",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3721
"12204",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3402
"12205",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",368
"12206",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1484
"12207",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2487
"12208",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1608
"12209",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1462
"12210",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3495
"12211",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3583
"12212",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1747
"12213",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",344
"12214",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3343
"12215",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2191
"12216",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2986
"12217",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3527
"12218",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3748
"12219",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",930
"12220",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1560
"12221",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1549
"12222",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3423
"12223",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3464
"12224",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1646
"12225",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2823
"12226",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2022
"12227",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1255
"12228",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1691
"12229",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3414
"12230",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1362
"12231",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2845
"12232",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2333
"12233",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2005
"12234",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2937
"12235",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1628
"12236",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3122
"12237",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",666
"12238",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1125
"12239",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",33
"12240",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1671
"12241",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2714
"12242",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",946
"12243",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2718
"12244",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2372
"12245",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1117
"12246",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3186
"12247",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2648
"12248",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3379
"12249",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2742
"12250",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2336
"12251",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",267
"12252",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1359
"12253",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1441
"12254",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1962
"12255",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3717
"12256",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",347
"12257",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2090
"12258",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3406
"12259",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2061
"12260",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3699
"12261",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1385
"12262",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",729
"12263",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",712
"12264",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",656
"12265",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1397
"12266",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2074
"12267",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",857
"12268",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2257
"12269",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1072
"12270",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1687
"12271",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2575
"12272",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3006
"12273",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3732
"12274",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",482
"12275",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1341
"12276",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3204
"12277",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1763
"12278",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2318
"12279",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1059
"12280",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1290
"12281",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3146
"12282",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1594
"12283",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2727
"12284",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2960
"12285",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3738
"12286",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1567
"12287",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1930
"12288",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3714
"12289",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",435
"12290",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1461
"12291",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2661
"12292",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1967
"12293",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2087
"12294",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2137
"12295",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2578
"12296",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",899
"12297",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3030
"12298",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2602
"12299",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",394
"12300",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3326
"12301",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2240
"12302",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1979
"12303",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1871
"12304",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1013
"12305",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2509
"12306",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",602
"12307",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2794
"12308",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3694
"12309",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",860
"12310",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2978
"12311",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1401
"12312",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",763
"12313",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",192
"12314",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1028
"12315",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2111
"12316",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",532
"12317",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2623
"12318",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2909
"12319",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",867
"12320",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",855
"12321",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3071
"12322",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1248
"12323",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2801
"12324",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",176
"12325",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2142
"12326",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1684
"12327",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3254
"12328",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2873
"12329",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3299
"12330",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1532
"12331",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3099
"12332",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",905
"12333",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3152
"12334",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1456
"12335",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",649
"12336",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2525
"12337",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3279
"12338",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",369
"12339",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1910
"12340",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",298
"12341",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",631
"12342",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",457
"12343",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2120
"12344",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1374
"12345",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1408
"12346",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2660
"12347",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2619
"12348",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2350
"12349",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1075
"12350",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2419
"12351",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2508
"12352",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",790
"12353",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3646
"12354",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",865
"12355",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2943
"12356",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2957
"12357",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1798
"12358",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",40
"12359",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",774
"12360",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1333
"12361",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3232
"12362",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",927
"12363",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3352
"12364",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2165
"12365",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2610
"12366",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1709
"12367",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",151
"12368",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3217
"12369",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2347
"12370",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1817
"12371",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",129
"12372",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",68
"12373",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3550
"12374",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2397
"12375",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1007
"12376",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",636
"12377",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3544
"12378",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1133
"12379",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",102
"12380",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",757
"12381",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1959
"12382",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",990
"12383",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1858
"12384",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3720
"12385",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2353
"12386",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2460
"12387",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2332
"12388",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1585
"12389",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2956
"12390",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3640
"12391",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",872
"12392",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",668
"12393",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1694
"12394",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2990
"12395",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2523
"12396",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",3189
"12397",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",963
"12398",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2331
"12399",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2108
"12400",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",2474
"12401",0,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"D",1354
"12402",0,1,1,0,0,1,0,1,0,0,-0.730364899602371,56.72752520952,0,0,0,0,"C",491
"12403",0,1,1,0,0,1,0,1,0,0,-1.37526288080093,47.5235900719051,0.0076,0,0,0.0076,"C",3721
"12404",0,1,1,0,0,1,0,1,0,0,-0.197658703284343,61.4142528788156,0.0294,0,0,0.0294,"C",3402
"12405",0,1,1,0,0,1,0,1,0,0,-1.03710907856915,71.7259279069446,0,0,0,0,"C",368
"12406",0,1,1,0,0,1,0,1,0,0,-1.78945477228383,64.4680094667765,0,0,0,0,"C",1484
"12407",0,1,1,0,0,1,0,1,0,0,-1.72403504835101,78.226949703785,0,0,0,0,"C",2487
"12408",0,1,1,0,0,1,0,1,0,0,-1.46021578630293,40.9524933261612,0,0,0,0,"C",1608
"12409",0,1,1,0,0,1,0,1,0,0,-1.11616827557482,77.7358961082183,1e-04,0,0,1e-04,"C",1462
"12410",0,1,1,0,0,1,0,1,0,0,-2.54134710078268,32.3623398576051,0,0,0,0,"C",3495
"12411",0,1,1,0,0,1,0,1,0,0,-0.870096316090199,60.959152362076,0.0044,0,0,0.0044,"C",3583
"12412",0,1,1,0,0,1,0,1,0,0,-2.12931103695889,38.483997641145,0,0,0,0,"C",1747
"12413",0,1,1,0,0,1,0,1,0,0,-1.41800273530154,54.2757016635742,4e-04,0,0,4e-04,"C",344
"12414",0,1,1,0,0,1,0,1,0,0,-0.348039840238766,49.6412398845664,0.0096,0,0,0.0096,"C",3343
"12415",0,1,1,0,0,1,0,1,0,0,-1.69561845332461,58.0395184386755,0,0,0,0,"C",2191
"12416",0,1,1,0,0,1,0,1,0,0,-0.483866141876716,45.572893020816,0.0014,0,0,0.0014,"C",2986
"12417",0,1,1,0,0,1,0,1,0,0,-1.22848536964175,57.5165969579608,0,0,0,0,"C",3527
"12418",0,1,1,0,0,1,0,1,0,0,0.251794320682709,46.5593603330103,0.0025,0,0,0.0025,"C",3748
"12419",0,1,1,0,0,1,0,1,0,0,-2.12621444194239,36.8286489278531,4e-04,0,0,4e-04,"C",930
"12420",0,1,1,0,0,1,0,1,0,0,-0.325267644941247,45.9004319932632,0.0027,0,0,0.0027,"C",1560
"12421",0,1,1,0,0,1,0,1,0,0,-1.32701387186549,60.6181965281411,0,0,0,0,"C",1549
"12422",0,1,1,0,0,1,0,1,0,0,-1.6073751383565,61.8461348577112,0,0,0,0,"C",3423
"12423",0,1,1,0,0,1,0,1,0,0,-0.973245641592704,67.0167961056322,0,0,0,0,"C",3464
"12424",0,1,1,0,0,1,0,1,0,0,-1.02097328033837,45.3086383275051,0.0035,0,0,0.0035,"C",1646
"12425",0,1,1,0,0,1,0,1,0,0,-2.45120594928826,45.1842950312096,0,0,0,0,"C",2823
"12426",0,1,1,0,0,1,0,1,0,0,-1.3154786842938,50.2610464296361,0,0,0,0,"C",2022
"12427",0,1,1,0,0,1,0,1,0,0,-1.05680423166295,43.5709765158223,0,0,0,0,"C",1255
"12428",0,1,1,0,0,1,0,1,0,0,-0.857842351173969,82.3634990864132,0,0,0,0,"C",1691
"12429",0,1,1,0,0,1,0,1,0,0,-1.81677971616062,38.6560352983398,0,0,0,0,"C",3414
"12430",0,1,1,0,0,1,0,1,0,0,-0.473215819612404,80.5392580682356,0,0,0,0,"C",1362
"12431",0,1,1,0,0,1,0,1,0,0,-0.330392774500728,66.5706408737476,0,0,0,0,"C",2845
"12432",0,1,1,0,0,1,0,1,0,0,-1.85385309863704,42.9479655842165,0,0,0,0,"C",2333
"12433",0,1,1,0,0,1,0,1,0,0,-0.344478249421864,45.5006956765155,2e-04,0,0,2e-04,"C",2005
"12434",0,1,1,0,0,1,0,1,0,0,-1.79213156035691,37.9398809942107,1e-04,0,0,1e-04,"C",2937
"12435",0,1,1,0,0,1,0,1,0,0,-1.14222244816515,48.9006612546843,0,0,0,0,"C",1628
"12436",0,1,1,0,0,1,0,1,0,0,-1.48606637797389,45.9965689554232,0.0017,0,0,0.0017,"C",3122
"12437",0,1,1,0,0,1,0,1,0,0,-0.751769150561296,46.4726455885226,5e-04,0,0,5e-04,"C",666
"12438",0,1,1,0,0,1,0,1,0,0,-1.27675791689606,48.2907256713121,0.0024,0,0,0.0024,"C",1125
"12439",0,1,1,0,0,1,0,1,0,0,-1.55752690400053,54.5996648947827,0,0,0,0,"C",33
"12440",0,1,1,0,0,1,0,1,0,0,-0.6822766706594,47.1876112808165,0,0,0,0,"C",1671
"12441",0,1,1,0,0,1,0,1,0,0,-0.561778870212126,58.6840875583589,0,0,0,0,"C",2714
"12442",0,1,1,0,0,1,0,1,0,0,-0.821041812053942,32.4333034641691,0.0203,0,0,0.0203,"C",946
"12443",0,1,1,0,0,1,0,1,0,0,-1.70460448323504,39.9682932529394,0.001,0,0,0.001,"C",2718
"12444",0,1,1,0,0,1,0,1,0,0,-1.046620727098,61.3266502581013,7e-04,0,0,7e-04,"C",2372
"12445",0,1,1,0,0,1,0,1,0,0,-2.71186099526716,80.8329122505671,0,0,0,0,"C",1117
"12446",0,1,1,0,0,1,0,1,0,0,-0.50576389426063,56.9290959290961,0.0026,0,0,0.0026,"C",3186
"12447",0,1,1,0,0,1,0,1,0,0,-1.14326555090152,55.9687675545817,6e-04,0,0,6e-04,"C",2648
"12448",0,1,1,0,0,1,0,1,0,0,-1.69105470323199,42.7583791709682,0,0,0,0,"C",3379
"12449",0,1,1,0,0,1,0,1,0,0,-1.05057067714348,42.8458204436675,0.0083,0,0,0.0083,"C",2742
"12450",0,1,1,0,0,1,0,1,0,0,-1.60490616189179,45.3703488102943,0,0,0,0,"C",2336
"12451",0,1,1,0,0,1,0,1,0,0,-1.65288967133219,69.6072174689561,0,0,0,0,"C",267
"12452",0,1,1,0,0,1,0,1,0,0,-0.94641235635304,31.1976338075357,0.0037,0.0027,0,0.001,"C",1359
"12453",0,1,1,0,0,1,0,1,0,0,-1.63188764241306,48.7986197333519,4e-04,0,0,4e-04,"C",1441
"12454",0,1,1,0,0,1,0,1,0,0,-1.43733082807329,27.5821926086304,0,0,0,0,"C",1962
"12455",0,1,1,0,0,1,0,1,0,0,-1.14041332036905,42.2780592927496,1e-04,0,0,1e-04,"C",3717
"12456",0,1,1,0,0,1,0,1,0,0,-1.34057792928459,41.4087244738588,0.0032,0,0,0.0032,"C",347
"12457",0,1,1,0,0,1,0,1,0,0,-1.53045001088016,43.5930856631127,0,0,0,0,"C",2090
"12458",0,1,1,0,0,1,0,1,0,0,-1.22128595088359,56.4575449097326,5e-04,0,0,5e-04,"C",3406
"12459",0,1,1,0,0,1,0,1,0,0,-0.931692263846901,57.6076900348496,0,0,0,0,"C",2061
"12460",0,1,1,0,0,1,0,1,0,0,-1.75194364707826,60.3871168294788,0,0,0,0,"C",3699
"12461",0,1,1,0,0,1,0,1,0,0,-1.46952354987819,57.5402458530345,0,0,0,0,"C",1385
"12462",0,1,1,0,0,1,0,1,0,0,-0.502239708496542,47.4780386765091,0.0496,0,0,0.0496,"C",729
"12463",0,1,1,0,0,1,0,1,0,0,-1.00309792134859,42.9642982444939,0.004,0,0,0.004,"C",712
