"","ACAM","AMME","GITR","LENI","MAEL","MICA","PLER","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw"
"2457",1,0,1,1,1,0,0,0,0,NA,NA,NA,2090
"2458",1,0,1,1,1,0,0,0,0,NA,NA,NA,3406
"2459",1,0,1,1,1,0,0,0,0,NA,NA,NA,2061
"2460",1,0,1,1,1,0,0,0,0,NA,NA,NA,3699
"2461",1,0,1,1,1,0,0,0,0,NA,NA,NA,1385
"2462",1,0,1,1,1,0,0,0,0,NA,NA,NA,729
"2463",1,0,1,1,1,0,0,0,0,NA,NA,NA,712
"2464",1,0,1,1,1,0,0,0,0,NA,NA,NA,656
"2465",1,0,1,1,1,0,0,0,0,NA,NA,NA,1397
"2466",1,0,1,1,1,0,0,0,0,NA,NA,NA,2074
"2467",1,0,1,1,1,0,0,0,0,NA,NA,NA,857
"2468",1,0,1,1,1,0,0,0,0,NA,NA,NA,2257
"2469",1,0,1,1,1,0,0,0,0,NA,NA,NA,1072
"2470",1,0,1,1,1,0,0,0,0,NA,NA,NA,1687
"2471",1,0,1,1,1,0,0,0,0,NA,NA,NA,2575
"2472",1,0,1,1,1,0,0,0,0,NA,NA,NA,3006
"2473",1,0,1,1,1,0,0,0,0,NA,NA,NA,3732
"2474",1,0,1,1,1,0,0,0,0,NA,NA,NA,482
"2475",1,0,1,1,1,0,0,0,0,NA,NA,NA,1341
"2476",1,0,1,1,1,0,0,0,0,NA,NA,NA,3204
"2477",1,0,1,1,1,0,0,0,0,NA,NA,NA,1763
"2478",1,0,1,1,1,0,0,0,0,NA,NA,NA,2318
"2479",1,0,1,1,1,0,0,0,0,NA,NA,NA,1059
"2480",1,0,1,1,1,0,0,0,0,NA,NA,NA,1290
"2481",1,0,1,1,1,0,0,0,0,NA,NA,NA,3146
"2482",1,0,1,1,1,0,0,0,0,NA,NA,NA,1594
"2483",1,0,1,1,1,0,0,0,0,NA,NA,NA,2727
"2484",1,0,1,1,1,0,0,0,0,NA,NA,NA,2960
"2485",1,0,1,1,1,0,0,0,0,NA,NA,NA,3738
"2486",1,0,1,1,1,0,0,0,0,NA,NA,NA,1567
"2487",1,0,1,1,1,0,0,0,0,NA,NA,NA,1930
"2488",1,0,1,1,1,0,0,0,0,NA,NA,NA,3714
"2489",1,0,1,1,1,0,0,0,0,NA,NA,NA,435
"2490",1,0,1,1,1,0,0,0,0,NA,NA,NA,1461
"2491",1,0,1,1,1,0,0,0,0,NA,NA,NA,2661
"2492",1,0,1,1,1,0,0,0,0,NA,NA,NA,1967
"2493",1,0,1,1,1,0,0,0,0,NA,NA,NA,2087
"2494",1,0,1,1,1,0,0,0,0,NA,NA,NA,2137
"2495",1,0,1,1,1,0,0,0,0,NA,NA,NA,2578
"2496",1,0,1,1,1,0,0,0,0,NA,NA,NA,899
"2497",1,0,1,1,1,0,0,0,0,NA,NA,NA,3030
"2498",1,0,1,1,1,0,0,0,0,NA,NA,NA,2602
"2499",1,0,1,1,1,0,0,0,0,NA,NA,NA,394
"2500",1,0,1,1,1,0,0,0,0,NA,NA,NA,3326
"2501",1,0,1,1,1,0,0,0,0,NA,NA,NA,2240
"2502",1,0,1,1,1,0,0,0,0,NA,NA,NA,1979
"2503",1,0,1,1,1,0,0,0,0,NA,NA,NA,1871
"2504",1,0,1,1,1,0,0,0,0,NA,NA,NA,1013
"2505",1,0,1,1,1,0,0,0,0,NA,NA,NA,2509
"2506",1,0,1,1,1,0,0,0,0,NA,NA,NA,602
"2507",1,0,1,1,1,0,0,0,0,NA,NA,NA,2794
"2508",1,0,1,1,1,0,0,0,0,NA,NA,NA,3694
"2509",1,0,1,1,1,0,0,0,0,NA,NA,NA,860
"2510",1,0,1,1,1,0,0,0,0,NA,NA,NA,2978
"2511",1,0,1,1,1,0,0,0,0,NA,NA,NA,1401
"2512",1,0,1,1,1,0,0,0,0,NA,NA,NA,763
"2513",1,0,1,1,1,0,0,0,0,NA,NA,NA,192
"2514",1,0,1,1,1,0,0,0,0,NA,NA,NA,1028
"2515",1,0,1,1,1,0,0,0,0,NA,NA,NA,2111
"2516",1,0,1,1,1,0,0,0,0,NA,NA,NA,532
"2517",1,0,1,1,1,0,0,0,0,NA,NA,NA,2623
"2518",1,0,1,1,1,0,0,0,0,NA,NA,NA,2909
"2519",1,0,1,1,1,0,0,0,0,NA,NA,NA,867
"2520",1,0,1,1,1,0,0,0,0,NA,NA,NA,855
"2521",1,0,1,1,1,0,0,0,0,NA,NA,NA,3071
"2522",1,0,1,1,1,0,0,0,0,NA,NA,NA,1248
"2523",1,0,1,1,1,0,0,0,0,NA,NA,NA,2801
"2524",1,0,1,1,1,0,0,0,0,NA,NA,NA,176
"2525",1,0,1,1,1,0,0,0,0,NA,NA,NA,2142
"2526",1,0,1,1,1,0,0,0,0,NA,NA,NA,1684
"2527",1,0,1,1,1,0,0,0,0,NA,NA,NA,3254
"2528",1,0,1,1,1,0,0,0,0,NA,NA,NA,2873
"2529",1,0,1,1,1,0,0,0,0,NA,NA,NA,3299
"2530",1,0,1,1,1,0,0,0,0,NA,NA,NA,1532
"2531",1,0,1,1,1,0,0,0,0,NA,NA,NA,3099
"2532",1,0,1,1,1,0,0,0,0,NA,NA,NA,905
"2533",1,0,1,1,1,0,0,0,0,NA,NA,NA,3152
"2534",1,0,1,1,1,0,0,0,0,NA,NA,NA,1456
"2535",1,0,1,1,1,0,0,0,0,NA,NA,NA,649
"2536",1,0,1,1,1,0,0,0,0,NA,NA,NA,2525
"2537",1,0,1,1,1,0,0,0,0,NA,NA,NA,3279
"2538",1,0,1,1,1,0,0,0,0,NA,NA,NA,369
"2539",1,0,1,1,1,0,0,0,0,NA,NA,NA,1910
"2540",1,0,1,1,1,0,0,0,0,NA,NA,NA,298
"2541",1,0,1,1,1,0,0,0,0,NA,NA,NA,631
"2542",1,0,1,1,1,0,0,0,0,NA,NA,NA,457
"2543",1,0,1,1,1,0,0,0,0,NA,NA,NA,2120
"2544",1,0,1,1,1,0,0,0,0,NA,NA,NA,1374
"2545",1,0,1,1,1,0,0,0,0,NA,NA,NA,1408
"2546",1,0,1,1,1,0,0,0,0,NA,NA,NA,2660
"2547",1,0,1,1,1,0,0,0,0,NA,NA,NA,2619
"2548",1,0,1,1,1,0,0,0,0,NA,NA,NA,2350
"2549",1,0,1,1,1,0,0,0,0,NA,NA,NA,1075
"2550",1,0,1,1,1,0,0,0,0,NA,NA,NA,2419
"2551",1,0,1,1,1,0,0,0,0,NA,NA,NA,2508
"2552",1,0,1,1,1,0,0,0,0,NA,NA,NA,790
"2553",1,0,1,1,1,0,0,0,0,NA,NA,NA,3646
"2554",1,0,1,1,1,0,0,0,0,NA,NA,NA,865
"2555",1,0,1,1,1,0,0,0,0,NA,NA,NA,2943
"2556",1,0,1,1,1,0,0,0,0,NA,NA,NA,2957
"2557",1,0,1,1,1,0,0,0,0,NA,NA,NA,1798
"2558",1,0,1,1,1,0,0,0,0,NA,NA,NA,40
"2559",1,0,1,1,1,0,0,0,0,NA,NA,NA,774
"2560",1,0,1,1,1,0,0,0,0,NA,NA,NA,1333
"2561",1,0,1,1,1,0,0,0,0,NA,NA,NA,3232
"2562",1,0,1,1,1,0,0,0,0,NA,NA,NA,927
"2563",1,0,1,1,1,0,0,0,0,NA,NA,NA,3352
"2564",1,0,1,1,1,0,0,0,0,NA,NA,NA,2165
"2565",1,0,1,1,1,0,0,0,0,NA,NA,NA,2610
"2566",1,0,1,1,1,0,0,0,0,NA,NA,NA,1709
"2567",1,0,1,1,1,0,0,0,0,NA,NA,NA,151
"2568",1,0,1,1,1,0,0,0,0,NA,NA,NA,3217
"2569",1,0,1,1,1,0,0,0,0,NA,NA,NA,2347
"2570",1,0,1,1,1,0,0,0,0,NA,NA,NA,1817
"2571",1,0,1,1,1,0,0,0,0,NA,NA,NA,129
"2572",1,0,1,1,1,0,0,0,0,NA,NA,NA,68
"2573",1,0,1,1,1,0,0,0,0,NA,NA,NA,3550
"2574",1,0,1,1,1,0,0,0,0,NA,NA,NA,2397
"2575",1,0,1,1,1,0,0,0,0,NA,NA,NA,1007
"2576",1,0,1,1,1,0,0,0,0,NA,NA,NA,636
"2577",1,0,1,1,1,0,0,0,0,NA,NA,NA,3544
"2578",1,0,1,1,1,0,0,0,0,NA,NA,NA,1133
"2579",1,0,1,1,1,0,0,0,0,NA,NA,NA,102
"2580",1,0,1,1,1,0,0,0,0,NA,NA,NA,757
"2581",1,0,1,1,1,0,0,0,0,NA,NA,NA,1959
"2582",1,0,1,1,1,0,0,0,0,NA,NA,NA,990
"2583",1,0,1,1,1,0,0,0,0,NA,NA,NA,1858
"2584",1,0,1,1,1,0,0,0,0,NA,NA,NA,3720
"2585",1,0,1,1,1,0,0,0,0,NA,NA,NA,2353
"2586",1,0,1,1,1,0,0,0,0,NA,NA,NA,2460
"2587",1,0,1,1,1,0,0,0,0,NA,NA,NA,2332
"2588",1,0,1,1,1,0,0,0,0,NA,NA,NA,1585
"2589",1,0,1,1,1,0,0,0,0,NA,NA,NA,2956
"2590",1,0,1,1,1,0,0,0,0,NA,NA,NA,3640
"2591",1,0,1,1,1,0,0,0,0,NA,NA,NA,872
"2592",1,0,1,1,1,0,0,0,0,NA,NA,NA,668
"2593",1,0,1,1,1,0,0,0,0,NA,NA,NA,1694
"2594",1,0,1,1,1,0,0,0,0,NA,NA,NA,2990
"2595",1,0,1,1,1,0,0,0,0,NA,NA,NA,2523
"2596",1,0,1,1,1,0,0,0,0,NA,NA,NA,3189
"2597",1,0,1,1,1,0,0,0,0,NA,NA,NA,963
"2598",1,0,1,1,1,0,0,0,0,NA,NA,NA,2331
"2599",1,0,1,1,1,0,0,0,0,NA,NA,NA,2108
"2600",1,0,1,1,1,0,0,0,0,NA,NA,NA,2474
"2601",1,0,1,1,1,0,0,0,0,NA,NA,NA,1354
"2602",1,0,1,1,0,0,0,1,0,1,0.225149774246661,69.2526453592577,491
"2603",1,0,1,1,0,0,0,1,0,0,-2.06043847617312,38.0763568413421,3721
"2604",1,0,1,1,0,0,0,1,0,0,-0.396212849028782,36.6431466977782,3402
"2605",1,0,1,1,0,0,0,1,0,0,-1.53470789469189,65.1031215918567,368
"2606",1,0,1,1,0,0,0,1,0,0,-2.11535531253439,72.3186454425233,1484
"2607",1,0,1,1,0,0,0,1,0,0,-0.710317735159896,58.7961019744438,2487
"2608",1,0,1,1,0,0,0,1,0,0,-0.966138204398072,31.5024232777957,1608
"2609",1,0,1,1,0,0,0,1,0,0,-1.27318802933266,55.9592202626561,1462
"2610",1,0,1,1,0,0,0,1,0,0,-0.894923953386944,59.7116296447732,3495
"2611",1,0,1,1,0,0,0,1,0,0,-1.10626488974468,57.5999942232789,3583
"2612",1,0,1,1,0,0,0,1,0,0,-0.142622300324158,59.611769941349,1747
"2613",1,0,1,1,0,0,0,1,0,0,-1.14937001922763,36.6341550479386,344
"2614",1,0,1,1,0,0,0,1,0,0,-0.791088116355109,71.0152929852536,3343
"2615",1,0,1,1,0,0,0,1,0,0,-1.08659349923431,40.3716038407235,2191
"2616",1,0,1,1,0,0,0,1,0,0,-0.171886412437858,55.153598019818,2986
"2617",1,0,1,1,0,0,0,1,0,0,0.109510814502806,39.4507108286164,3527
"2618",1,0,1,1,0,0,0,1,0,0,0.846287915382236,99.3249005396534,3748
"2619",1,0,1,1,0,0,0,1,0,0,-1.49149726772387,52.7319218056857,930
"2620",1,0,1,1,0,0,0,1,0,0,-0.352551829670465,76.8709676953495,1560
"2621",1,0,1,1,0,0,0,1,0,1,0.742428416817733,45.0054759521574,1549
"2622",1,0,1,1,0,0,0,1,0,0,-1.01877565881848,80.2147668394882,3423
"2623",1,0,1,1,0,0,0,1,0,1,0.399796064650092,53.693782008993,3464
"2624",1,0,1,1,0,0,0,1,0,0,-0.759290100937736,62.6440453901916,1646
"2625",1,0,1,1,0,0,0,1,0,0,-0.635445941317847,12.682646156559,2823
"2626",1,0,1,1,0,0,0,1,0,0,0.839050484064989,32.9071433666661,2022
"2627",1,0,1,1,0,0,0,1,0,0,-0.779197539265005,60.743029665563,1255
"2628",1,0,1,1,0,0,0,1,0,0,0.105818143269055,65.9710726752695,1691
"2629",1,0,1,1,0,0,0,1,0,0,-1.04652909199716,55.4668506674182,3414
"2630",1,0,1,1,0,0,0,1,0,0,-0.780164861037965,56.619761096579,1362
"2631",1,0,1,1,0,0,0,1,0,0,-1.30073910102631,40.7058639323062,2845
"2632",1,0,1,1,0,0,0,1,0,0,-0.349269206769279,54.3047276465037,2333
"2633",1,0,1,1,0,0,0,1,0,0,0.350057245000624,59.9704254756384,2005
"2634",1,0,1,1,0,0,0,1,0,0,-0.0517801600016432,50.9544349672947,2937
"2635",1,0,1,1,0,0,0,1,0,0,-0.376452583071365,43.0909980765374,1628
"2636",1,0,1,1,0,0,0,1,0,0,-1.00138665745426,34.0355773258331,3122
"2637",1,0,1,1,0,0,0,1,0,0,-0.336918058103556,36.5014076817582,666
"2638",1,0,1,1,0,0,0,1,0,0,-1.02465738075169,50.3088828145129,1125
"2639",1,0,1,1,0,0,0,1,0,0,-0.848458765878864,40.4089283513535,33
"2640",1,0,1,1,0,0,0,1,0,0,0.0122050172992023,57.1570534975398,1671
"2641",1,0,1,1,0,0,0,1,0,0,0.245414117088212,47.2243399141356,2714
"2642",1,0,1,1,0,0,0,1,0,0,0.0860893562875902,84.1857870472676,946
"2643",1,0,1,1,0,0,0,1,0,0,0.479092053560642,44.0012252067911,2718
"2644",1,0,1,1,0,0,0,1,0,0,-0.0982963381427819,34.2983289503404,2372
"2645",1,0,1,1,0,0,0,1,0,0,-0.437695215881116,69.422533049133,1117
"2646",1,0,1,1,0,0,0,1,0,0,-1.51056675081873,69.1754778850124,3186
"2647",1,0,1,1,0,0,0,1,0,0,-0.0115989927749482,76.9471523201847,2648
"2648",1,0,1,1,0,0,0,1,0,0,-1.44491325716154,31.4743703689999,3379
"2649",1,0,1,1,0,0,0,1,0,0,-0.561314581258938,61.2823367257694,2742
"2650",1,0,1,1,0,0,0,1,0,0,-0.445225433366555,44.1737541079495,2336
"2651",1,0,1,1,0,0,0,1,0,0,-2.54332950580811,43.1622862942072,267
"2652",1,0,1,1,0,0,0,1,0,0,-1.57528078603905,36.8298186026273,1359
"2653",1,0,1,1,0,0,0,1,0,0,-1.93921364615223,70.9553929945663,1441
"2654",1,0,1,1,0,0,0,1,0,0,-2.09436993407823,43.4477819185504,1962
"2655",1,0,1,1,0,0,0,1,0,0,-1.93146562961423,72.1334406960252,3717
"2656",1,0,1,1,0,0,0,1,0,0,-1.85271196566542,45.8738806592397,347
"2657",1,0,1,1,0,0,0,1,0,0,-2.13551378232787,36.8449731368007,2090
"2658",1,0,1,1,0,0,0,1,0,0,-1.08564290288547,72.0275456280778,3406
"2659",1,0,1,1,0,0,0,1,0,0,-0.543143076328086,37.8427059341235,2061
"2660",1,0,1,1,0,0,0,1,0,0,-0.884539993144893,56.2927995441933,3699
"2661",1,0,1,1,0,0,0,1,0,0,-0.808381219172263,51.8402704430388,1385
"2662",1,0,1,1,0,0,0,1,0,0,-0.0453011011131779,98.9075562954026,729
"2663",1,0,1,1,0,0,0,1,0,0,-1.16946489171154,41.189404560553,712
"2664",1,0,1,1,0,0,0,1,0,0,0.557262358413147,45.4159587656096,656
"2665",1,0,1,1,0,0,0,1,0,0,0.66914961419366,30.1527000894853,1397
"2666",1,0,1,1,0,0,0,1,0,0,-2.20497539636935,54.2120886864804,2074
"2667",1,0,1,1,0,0,0,1,0,0,0.563993135984059,61.0824986821058,857
"2668",1,0,1,1,0,0,0,1,0,0,-1.13312194704039,59.2496212870351,2257
"2669",1,0,1,1,0,0,0,1,0,0,-0.294166022251561,40.5682357676991,1072
"2670",1,0,1,1,0,0,0,1,0,0,-0.441076064976207,47.6492814601995,1687
"2671",1,0,1,1,0,0,0,1,0,0,-2.21786551028882,58.6595349894494,2575
"2672",1,0,1,1,0,0,0,1,0,0,-1.48139850907859,42.2973357506369,3006
"2673",1,0,1,1,0,0,0,1,0,0,0.16678812175815,18.0869645593458,3732
"2674",1,0,1,1,0,0,0,1,0,0,-1.87588496736861,57.8310672619919,482
"2675",1,0,1,1,0,0,0,1,0,0,-0.355589533058355,43.0793657511205,1341
"2676",1,0,1,1,0,0,0,1,0,0,0.5531568754687,48.6425495839102,3204
"2677",1,0,1,1,0,0,0,1,0,0,0.277108550254446,47.0918882678194,1763
"2678",1,0,1,1,0,0,0,1,0,0,-2.78371787302963,41.2904142928595,2318
"2679",1,0,1,1,0,0,0,1,0,0,-0.67601037963966,40.2579437896556,1059
"2680",1,0,1,1,0,0,0,1,0,0,-1.6101484606982,46.8886374510942,1290
"2681",1,0,1,1,0,0,0,1,0,1,0.538181556379552,18.6761429697569,3146
"2682",1,0,1,1,0,0,0,1,0,0,-0.863732022114111,45.1212092379935,1594
"2683",1,0,1,1,0,0,0,1,0,0,-1.5311115248501,47.6271025869269,2727
"2684",1,0,1,1,0,0,0,1,0,0,0.43866766984596,67.8051351379924,2960
"2685",1,0,1,1,0,0,0,1,0,1,0.663980298049863,69.0182953929561,3738
"2686",1,0,1,1,0,0,0,1,0,0,0.210668639120997,41.535941585185,1567
"2687",1,0,1,1,0,0,0,1,0,0,-0.705984327727742,56.5379462851426,1930
"2688",1,0,1,1,0,0,0,1,0,0,-0.991963562027999,66.2345288786422,3714
"2689",1,0,1,1,0,0,0,1,0,0,-1.64665413683503,42.3194903967961,435
"2690",1,0,1,1,0,0,0,1,0,0,-0.293604826614509,25.8528979550302,1461
"2691",1,0,1,1,0,0,0,1,0,0,-0.596702483354544,80.203119006911,2661
"2692",1,0,1,1,0,0,0,1,0,0,-0.0806993618128111,37.866897731812,1967
"2693",1,0,1,1,0,0,0,1,0,0,0.223907653950566,37.2793162825907,2087
"2694",1,0,1,1,0,0,0,1,0,0,-0.499240604827371,38.6526685800477,2137
"2695",1,0,1,1,0,0,0,1,0,1,0.318449996491889,68.3067188240231,2578
"2696",1,0,1,1,0,0,0,1,0,0,-0.374343145484514,30.0994879576293,899
"2697",1,0,1,1,0,0,0,1,0,0,-1.58756208300554,70.7473489112314,3030
"2698",1,0,1,1,0,0,0,1,0,0,-0.168923542821263,33.5723304625567,2602
"2699",1,0,1,1,0,0,0,1,0,0,-0.479488386840775,97.8231556652353,394
"2700",1,0,1,1,0,0,0,1,0,0,-1.91406086159388,56.9076134957329,3326
"2701",1,0,1,1,0,0,0,1,0,0,0.369969983639463,33.3313710393165,2240
"2702",1,0,1,1,0,0,0,1,0,0,-0.314561554479207,62.3703943468821,1979
"2703",1,0,1,1,0,0,0,1,0,0,-0.334989632219552,31.3203211979108,1871
"2704",1,0,1,1,0,0,0,1,0,0,-0.551105387706283,36.1079932219927,1013
"2705",1,0,1,1,0,0,0,1,0,0,0.0587396712336521,75.5217020004728,2509
"2706",1,0,1,1,0,0,0,1,0,0,0.605483039962865,31.7742510903732,602
"2707",1,0,1,1,0,0,0,1,0,0,-0.868936808782589,62.334556274403,2794
"2708",1,0,1,1,0,0,0,1,0,0,-0.816945507434179,65.8950356982469,3694
"2709",1,0,1,1,0,0,0,1,0,0,-0.932010449281552,44.4533873212818,860
"2710",1,0,1,1,0,0,0,1,0,0,0.19946318996315,45.3485301883525,2978
"2711",1,0,1,1,0,0,0,1,0,0,-0.858783694235483,44.5687260357651,1401
"2712",1,0,1,1,0,0,0,1,0,0,-0.618137633363913,72.8609521996119,763
"2713",1,0,1,1,0,0,0,1,0,0,-1.26516491697231,32.6986677509323,192
"2714",1,0,1,1,0,0,0,1,0,0,-1.76183374519382,54.2755709960819,1028
"2715",1,0,1,1,0,0,0,1,0,0,-0.606998131246822,41.5446334650339,2111
"2716",1,0,1,1,0,0,0,1,0,0,-1.25212233587678,59.0673975379059,532
"2717",1,0,1,1,0,0,0,1,0,1,-0.158652058209121,21.6430192123162,2623
"2718",1,0,1,1,0,0,0,1,0,0,-1.04005838591708,46.6853403413839,2909
"2719",1,0,1,1,0,0,0,1,0,0,-0.407039337586544,44.0515304868444,867
"2720",1,0,1,1,0,0,0,1,0,0,0.467124739972523,18.681910630773,855
"2721",1,0,1,1,0,0,0,1,0,1,0.159833372869547,19.7110651648449,3071
"2722",1,0,1,1,0,0,0,1,0,0,-0.623574993303434,85.2402197185141,1248
"2723",1,0,1,1,0,0,0,1,0,0,-2.08742714568381,54.564060683299,2801
"2724",1,0,1,1,0,0,0,1,0,0,-0.889786531605792,55.8490671463517,176
"2725",1,0,1,1,0,0,0,1,0,0,-0.488876960582605,36.2481170239636,2142
"2726",1,0,1,1,0,0,0,1,0,0,0.285653010556281,47.2432625348791,1684
"2727",1,0,1,1,0,0,0,1,0,0,-0.729448202473359,21.7675349389816,3254
"2728",1,0,1,1,0,0,0,1,0,0,-0.664694461091974,54.6479717466696,2873
"2729",1,0,1,1,0,0,0,1,0,0,0.737159298391638,87.5043174106086,3299
"2730",1,0,1,1,0,0,0,1,0,0,0.0137803157615686,96.2394687021355,1532
"2731",1,0,1,1,0,0,0,1,0,0,-0.65004080307856,50.0629414718374,3099
"2732",1,0,1,1,0,0,0,1,0,0,-1.02437751361598,48.9461717306914,905
"2733",1,0,1,1,0,0,0,1,0,0,-0.194780679483292,52.4167752148879,3152
"2734",1,0,1,1,0,0,0,1,0,0,-0.251258709723692,65.2006776554407,1456
"2735",1,0,1,1,0,0,0,1,0,0,-0.111492291883637,94.2560313336661,649
"2736",1,0,1,1,0,0,0,1,0,0,0.0365310766985356,50.1509263027772,2525
"2737",1,0,1,1,0,0,0,1,0,0,-0.875839004529196,53.8598791008073,3279
"2738",1,0,1,1,0,0,0,1,0,0,-0.369825163415321,63.0843094370475,369
"2739",1,0,1,1,0,0,0,1,0,0,-1.28385555786478,52.4141073693163,1910
"2740",1,0,1,1,0,0,0,1,0,0,-1.74221672793806,44.9780570514274,298
"2741",1,0,1,1,0,0,0,1,0,0,-1.24893543482151,58.6830835399682,631
"2742",1,0,1,1,0,0,0,1,0,0,0.41000369419364,53.4153038151909,457
"2743",1,0,1,1,0,0,0,1,0,0,-0.343610864951088,34.1068084622497,2120
"2744",1,0,1,1,0,0,0,1,0,1,0.787773204753765,26.5384425150448,1374
"2745",1,0,1,1,0,0,0,1,0,0,-0.949940535856305,59.0173694979112,1408
"2746",1,0,1,1,0,0,0,1,0,0,-1.28944512884401,53.6808079344457,2660
"2747",1,0,1,1,0,0,0,1,0,0,-0.141371267916732,36.8338248081979,2619
"2748",1,0,1,1,0,0,0,1,0,0,0.202842701260297,91.153987997864,2350
"2749",1,0,1,1,0,0,0,1,0,0,-2.08708543915222,34.2398213343739,1075
"2750",1,0,1,1,0,0,0,1,0,0,-0.0608811089382857,99.5778188657235,2419
"2751",1,0,1,1,0,0,0,1,0,0,-0.232494937258124,17.2292903545815,2508
"2752",1,0,1,1,0,0,0,1,0,0,-0.567516447430237,80.6403122500455,790
"2753",1,0,1,1,0,0,0,1,0,0,-0.0795717514323957,81.5890757621868,3646
"2754",1,0,1,1,0,0,0,1,0,0,-0.106410080189573,51.4959701780226,865
"2755",1,0,1,1,0,0,0,1,0,0,-1.73209318746844,61.4157911224649,2943
"2756",1,0,1,1,0,0,0,1,0,0,0.0108178932371685,54.6332521658295,2957
"2757",1,0,1,1,0,0,0,1,0,0,-1.03451472323752,80.4687899815294,1798
"2758",1,0,1,1,0,0,0,1,0,0,0.415373561765371,71.6777216222774,40
"2759",1,0,1,1,0,0,0,1,0,0,-0.473554479781044,82.1026071354013,774
"2760",1,0,1,1,0,0,0,1,0,0,0.0844665327942327,36.6572881694991,1333
"2761",1,0,1,1,0,0,0,1,0,0,0.665051711953893,97.913145037593,3232
"2762",1,0,1,1,0,0,0,1,0,0,-1.06164571986618,68.4387603876631,927
"2763",1,0,1,1,0,0,0,1,0,0,-0.475650433846612,52.360425672883,3352
"2764",1,0,1,1,0,0,0,1,0,0,-2.28882155795947,63.1258632755019,2165
"2765",1,0,1,1,0,0,0,1,0,1,0.129371970672638,16.9865456855043,2610
"2766",1,0,1,1,0,0,0,1,0,0,-0.633716797863983,56.0930327294805,1709
"2767",1,0,1,1,0,0,0,1,0,0,-0.856967777557732,38.6061697381784,151
"2768",1,0,1,1,0,0,0,1,0,1,0.58491985854386,22.3431965025368,3217
"2769",1,0,1,1,0,0,0,1,0,0,-0.229671748006622,87.5583285183904,2347
"2770",1,0,1,1,0,0,0,1,0,1,0.381837443057828,69.4727170230415,1817
"2771",1,0,1,1,0,0,0,1,0,0,0.68484400601308,71.1525138448215,129
"2772",1,0,1,1,0,0,0,1,0,0,-0.179370418728783,27.1634801494573,68
"2773",1,0,1,1,0,0,0,1,0,0,-1.59954322652599,56.3889062342923,3550
"2774",1,0,1,1,0,0,0,1,0,0,-1.12199115120735,59.7968802644027,2397
"2775",1,0,1,1,0,0,0,1,0,0,-0.524716929028413,38.0833931060333,1007
"2776",1,0,1,1,0,0,0,1,0,0,-1.42125153444484,53.0541646184434,636
"2777",1,0,1,1,0,0,0,1,0,0,0.0635488381107263,46.4965707009705,3544
"2778",1,0,1,1,0,0,0,1,0,1,0.723358339877285,23.3620663377768,1133
"2779",1,0,1,1,0,0,0,1,0,0,-0.648157422851793,48.0626195801102,102
"2780",1,0,1,1,0,0,0,1,0,1,0.561604419902989,27.7138371065823,757
"2781",1,0,1,1,0,0,0,1,0,0,-1.24943857606017,36.7823983416028,1959
"2782",1,0,1,1,0,0,0,1,0,0,-1.39216921883749,38.0271916511735,990
"2783",1,0,1,1,0,0,0,1,0,0,-0.353469867211034,57.0289296003202,1858
"2784",1,0,1,1,0,0,0,1,0,0,-0.586843519944313,49.5841671756441,3720
"2785",1,0,1,1,0,0,0,1,0,0,-0.688758398774737,50.0589305170474,2353
"2786",1,0,1,1,0,0,0,1,0,0,-2.10103522129057,62.0781266308175,2460
"2787",1,0,1,1,0,0,0,1,0,0,-1.2755677712897,33.7336534192614,2332
"2788",1,0,1,1,0,0,0,1,0,0,-0.284163803107417,13.7307998055909,1585
"2789",1,0,1,1,0,0,0,1,0,0,-1.25633552767331,50.0437809335717,2956
"2790",1,0,1,1,0,0,0,1,0,0,-0.813148945529423,61.3659151230414,3640
"2791",1,0,1,1,0,0,0,1,0,0,-0.0703249710057521,44.0291974307711,872
"2792",1,0,1,1,0,0,0,1,0,0,-0.644657103656915,66.7301044076704,668
"2793",1,0,1,1,0,0,0,1,0,0,0.0644724157740257,93.2410263688984,1694
"2794",1,0,1,1,0,0,0,1,0,0,-0.580367255607499,48.3892673296056,2990
"2795",1,0,1,1,0,0,0,1,0,0,-0.195430720715342,47.3542310430953,2523
"2796",1,0,1,1,0,0,0,1,0,0,-0.979699632297921,55.689648924474,3189
"2797",1,0,1,1,0,0,0,1,0,0,-2.13671040732173,64.6971025377814,963
"2798",1,0,1,1,0,0,0,1,0,0,-1.30087681459028,36.9318394018509,2331
"2799",1,0,1,1,0,0,0,1,0,0,-1.1639213183548,15.9945498840409,2108
"2800",1,0,1,1,0,0,0,1,0,0,-0.0109005662171409,86.0447735764045,2474
"2801",1,0,1,1,0,0,0,1,0,0,-0.66321235348111,53.8283862301819,1354
"2802",1,0,1,1,0,0,0,0,1,0,0.839287417024672,59.574398612721,491
"2803",1,0,1,1,0,0,0,0,1,1,0.661442617891146,55.2292344883436,3721
"2804",1,0,1,1,0,0,0,0,1,0,-0.407009388902096,80.2665137558726,3402
"2805",1,0,1,1,0,0,0,0,1,0,-0.709119627615514,88.2519129918474,368
"2806",1,0,1,1,0,0,0,0,1,0,0.23037474680642,96.0553616316952,1484
"2807",1,0,1,1,0,0,0,0,1,0,-0.0178170427114319,82.6381270940593,2487
"2808",1,0,1,1,0,0,0,0,1,0,-0.077517760227753,43.0875638280605,1608
