"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","TACA","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","PLER","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","PLER","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","LENI","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LENI","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","ACAM","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","THIR","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","TACA","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","PLER","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","MICA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO"
