"","GITR","LENI","MICA","PLER","ACAM","AMME","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw"
"5151",1,0,0,1,1,1,0,0,0,-0.429254624278253,40.1290754073502,555
"5152",1,0,0,1,1,1,0,0,0,-0.661886140580581,30.8973518031388,1622
"5153",1,0,0,1,1,1,0,0,0,-1.05462215113325,49.4891691140234,129
"5154",1,0,0,1,1,1,0,0,0,-0.954683980289659,53.0755978435724,3132
"5155",1,0,0,1,1,1,0,0,1,-0.126943771334147,21.6617915612713,2899
"5156",1,0,0,1,1,1,0,0,0,-0.66952071106794,53.465949243235,1700
"5157",1,0,0,1,1,1,0,0,0,-0.389276722642809,43.6235226225054,3028
"5158",1,0,0,1,1,1,0,0,0,0.254043415323715,48.3761645455354,670
"5159",1,0,0,1,1,1,0,0,0,-0.230138662940564,68.1847075897305,3646
"5160",1,0,0,1,1,1,0,0,0,-0.0448097475990814,58.6134153356148,706
"5161",1,0,0,1,1,1,0,0,0,-0.337617019051155,93.503713797287,2224
"5162",1,0,0,1,1,1,0,0,0,-0.0764063815803693,30.1196587236504,847
"5163",1,0,0,1,1,1,0,0,1,0.216296235547944,59.0412693259511,304
"5164",1,0,0,1,1,1,0,0,0,-0.27138932320543,20.9541026385608,55
"5165",1,0,0,1,1,1,0,0,1,-0.0823783679739096,11.7147676825337,2804
"5166",1,0,0,1,1,1,0,0,0,-0.33874868376862,49.4630017941341,3118
"5167",1,0,0,1,1,1,0,0,0,-0.281258098134434,63.2542794596558,1684
"5168",1,0,0,1,1,1,0,0,0,-0.549049730119225,41.0616310365713,976
"5169",1,0,0,1,1,1,0,0,0,-0.237505162494443,35.9925525630314,3179
"5170",1,0,0,1,1,1,0,0,0,-0.330887706526394,37.4904553015947,164
"5171",1,0,0,1,1,1,0,0,0,-0.495327034702328,66.895039074022,2703
"5172",1,0,0,1,1,1,0,0,0,-1.48363987786245,83.5631959488219,1840
"5173",1,0,0,1,1,1,0,0,0,-0.0990426291259803,75.1063126493866,2538
"5174",1,0,0,1,1,1,0,0,0,-0.887007902216421,39.3927601083065,1641
"5175",1,0,0,1,1,1,0,0,0,-0.838064548372786,37.0512283750144,3161
"5176",1,0,0,1,1,1,0,0,0,-0.688764092375725,46.1909040787045,1288
"5177",1,0,0,1,1,1,0,0,0,-0.18082472112776,41.9721529659697,2304
"5178",1,0,0,1,1,1,0,0,0,-0.749312807030373,78.3628790657273,1649
"5179",1,0,0,1,1,1,0,0,0,-0.934964638263553,102.297343858915,1408
"5180",1,0,0,1,1,1,0,0,0,-0.984297189196237,56.6166442059895,1347
"5181",1,0,0,1,1,1,0,0,0,-0.289209694746474,60.4311568630816,3573
"5182",1,0,0,1,1,1,0,0,0,-0.320029377125847,93.7253702484373,2240
"5183",1,0,0,1,1,1,0,0,0,-0.465421097118527,39.6896230283537,838
"5184",1,0,0,1,1,1,0,0,1,-0.162310715016439,26.2070899132434,2439
"5185",1,0,0,1,1,1,0,0,1,-0.498538128277471,20.6052902538744,1721
"5186",1,0,0,1,1,1,0,0,1,-0.187769854755938,19.8774388430616,1734
"5187",1,0,0,1,1,1,0,0,0,0.0492144043073222,25.7907043592988,684
"5188",1,0,0,1,1,1,0,0,0,-0.670512326125342,71.3525052992611,1841
"5189",1,0,0,1,1,1,0,0,0,-1.27897766114614,31.4047250458123,3346
"5190",1,0,0,1,1,1,0,0,0,-0.223564542856099,40.976718545101,1002
"5191",1,0,0,1,1,1,0,0,0,-0.360249342369676,48.4582112195461,3295
"5192",1,0,0,1,1,1,0,0,0,-0.669699861408795,79.0822740207378,1567
"5193",1,0,0,1,1,1,0,0,0,-0.598142480325028,40.1694857565331,801
"5194",1,0,0,1,1,1,0,0,0,-0.381176019067213,61.1295731165319,896
"5195",1,0,0,1,1,1,0,0,0,-0.607109996430149,37.1312384653711,572
"5196",1,0,0,1,1,1,0,0,0,-0.575156726237309,49.5415338506341,2772
"5197",1,0,0,1,1,1,0,0,0,-0.463671259047731,47.4195356872085,2017
"5198",1,0,0,1,1,1,0,0,0,-0.452189598342611,28.8431095306594,275
"5199",1,0,0,1,1,1,0,0,0,-0.492918597043081,53.8222273197171,2587
"5200",1,0,0,1,1,1,0,0,0,-0.522012019362728,37.5676522602743,2617
"5201",1,0,0,1,1,1,0,0,0,-0.872997078400547,50.1333185200764,1745
"5202",1,0,0,1,1,0,1,0,0,-1.3922796610559,75.7486927202847,576
"5203",1,0,0,1,1,0,1,0,0,-1.12388844413558,84.1423999863203,2747
"5204",1,0,0,1,1,0,1,0,0,-1.94858017702187,102.66831748579,72
"5205",1,0,0,1,1,0,1,0,0,-1.73633538667159,61.1823103356711,3526
"5206",1,0,0,1,1,0,1,0,0,-0.376966484141944,88.1979705154132,645
"5207",1,0,0,1,1,0,1,0,0,-1.02693834625909,53.8717561962575,873
"5208",1,0,0,1,1,0,1,0,0,-0.956476044946383,79.7638040066646,2015
"5209",1,0,0,1,1,0,1,0,0,-0.848233468256889,77.4346883308712,1202
"5210",1,0,0,1,1,0,1,0,0,-1.96740767605655,81.6514436775896,2511
"5211",1,0,0,1,1,0,1,0,0,0.40687123827171,51.6196333130195,1968
"5212",1,0,0,1,1,0,1,0,0,-0.111757241669787,68.2070762832702,1372
"5213",1,0,0,1,1,0,1,0,0,0.54890476006035,70.1878934399619,1681
"5214",1,0,0,1,1,0,1,0,0,0.765497043519462,45.9290699239244,1335
"5215",1,0,0,1,1,0,1,0,0,-0.192035118708016,53.0807599983197,1550
"5216",1,0,0,1,1,0,1,0,0,-2.4299448688651,60.3325190108561,1093
"5217",1,0,0,1,1,0,1,0,0,-0.312289441581434,60.3625193034514,3142
"5218",1,0,0,1,1,0,1,0,0,0.364426833145388,86.2819545405062,173
"5219",1,0,0,1,1,0,1,0,0,-1.05300717277411,67.3356904603223,3167
"5220",1,0,0,1,1,0,1,0,0,-0.0677918914881186,82.4855522579843,1173
"5221",1,0,0,1,1,0,1,0,0,-0.116873789800204,62.96017188203,3542
"5222",1,0,0,1,1,0,1,0,0,0.138119282570381,62.3083535292795,3267
"5223",1,0,0,1,1,0,1,0,0,-0.2549491117374,55.2279423464732,1436
"5224",1,0,0,1,1,0,1,0,0,0.355858089772146,74.8109677410029,3502
"5225",1,0,0,1,1,0,1,0,0,-0.823943713269993,66.7987317955939,1363
"5226",1,0,0,1,1,0,1,0,0,0.290141346212516,67.5991426966369,3020
"5227",1,0,0,1,1,0,1,0,0,-1.09267111439702,66.6909301055199,3048
"5228",1,0,0,1,1,0,1,0,0,-0.11598907654833,127.591944297309,3615
"5229",1,0,0,1,1,0,1,0,0,-1.48928617781192,83.9651041681804,8
"5230",1,0,0,1,1,0,1,0,0,-0.156713501704518,70.5536497793105,2342
"5231",1,0,0,1,1,0,1,0,0,-0.206835777106178,35.717771577681,1981
"5232",1,0,0,1,1,0,1,0,0,-1.28201090831076,78.61774439219,1244
"5233",1,0,0,1,1,0,1,0,0,0.331893919584939,88.8514292960399,286
"5234",1,0,0,1,1,0,1,0,0,-0.565402540102466,101.236678755928,2978
"5235",1,0,0,1,1,0,1,0,0,-0.204326962081315,65.7902707884213,213
"5236",1,0,0,1,1,0,1,0,0,-1.62364884117395,60.036752734615,3357
"5237",1,0,0,1,1,0,1,0,0,-0.798672506005243,56.9332167878432,1257
"5238",1,0,0,1,1,0,1,0,0,-0.262199633610253,74.7056955339371,3181
"5239",1,0,0,1,1,0,1,0,0,0.138515582991759,63.8144991432748,3094
"5240",1,0,0,1,1,0,1,0,0,-0.716869966941801,62.6247299110443,3230
"5241",1,0,0,1,1,0,1,0,0,-1.24471730014532,75.8792959631583,2557
"5242",1,0,0,1,1,0,1,0,0,0.0878314507278262,78.233627995776,1503
"5243",1,0,0,1,1,0,1,0,1,0.630676887313224,27.9141128835564,1011
"5244",1,0,0,1,1,0,1,0,0,-1.70561036254166,52.4677857434886,1924
"5245",1,0,0,1,1,0,1,0,0,-0.756623777888352,61.629709617433,671
"5246",1,0,0,1,1,0,1,0,0,-0.259427550525303,74.1036402332838,209
"5247",1,0,0,1,1,0,1,0,0,-0.143307815863009,73.4052259857853,2477
"5248",1,0,0,1,1,0,1,0,0,-0.1514778640467,46.4241674216453,152
"5249",1,0,0,1,1,0,1,0,0,0.0398387171942223,48.7354281270731,2631
"5250",1,0,0,1,1,0,1,0,0,-0.16056505625949,51.8242242603384,1051
"5251",1,0,0,1,1,0,1,0,0,-1.40706697365686,93.9897332759402,3728
"5252",1,0,0,1,1,0,1,0,0,-0.721289945747157,43.7134077614671,2751
"5253",1,0,0,1,1,0,1,0,0,-0.915231890613565,86.0056095261062,1158
"5254",1,0,0,1,1,0,1,0,0,0.114237028158377,83.9540013443245,1703
"5255",1,0,0,1,1,0,1,0,0,-0.661280915275857,32.8082909260772,3076
"5256",1,0,0,1,1,0,1,0,0,-1.9028220287564,73.732554214306,3380
"5257",1,0,0,1,1,0,1,0,0,-1.63902153503533,72.8667063122143,3533
"5258",1,0,0,1,1,0,1,0,0,-0.747918518165157,64.5013518655826,1626
"5259",1,0,0,1,1,0,1,0,0,0.491679761075387,54.1222696157459,2229
"5260",1,0,0,1,1,0,1,0,1,0.603658537716272,26.0341435161429,3560
"5261",1,0,0,1,1,0,1,0,0,-0.870218960311353,69.6109691410877,3637
"5262",1,0,0,1,1,0,1,0,0,-1.90300949024861,76.6404431296283,1326
"5263",1,0,0,1,1,0,1,0,0,-10.5933516674363,70.4532488465001,96
"5264",1,0,0,1,1,0,1,0,0,-1.60593783260995,64.2032129028192,2901
"5265",1,0,0,1,1,0,1,0,0,-0.88478990775986,90.2234367306191,2011
"5266",1,0,0,1,1,0,1,0,0,-0.738756372554442,69.9989535668921,962
"5267",1,0,0,1,1,0,1,0,0,-0.863840087200372,51.5816438149407,2662
"5268",1,0,0,1,1,0,1,0,0,-0.912095028542144,90.5135607573118,735
"5269",1,0,0,1,1,0,1,0,0,-0.328210147766867,46.7480042650863,2263
"5270",1,0,0,1,1,0,1,0,0,-1.52953386799567,50.2914362227549,2080
"5271",1,0,0,1,1,0,1,0,0,-0.897528605065441,88.4111445416518,2278
"5272",1,0,0,1,1,0,1,0,0,-0.196474092903862,55.9954826258454,2415
"5273",1,0,0,1,1,0,1,0,0,-0.280783585473842,66.5434877313983,2318
"5274",1,0,0,1,1,0,1,0,0,-0.194535391528808,54.4942479006406,524
"5275",1,0,0,1,1,0,1,0,0,0.479640474892567,86.3038144479743,1727
"5276",1,0,0,1,1,0,1,0,0,-1.71978138184567,97.0994909726669,1695
"5277",1,0,0,1,1,0,1,0,0,-1.46905760346573,76.1545386576218,64
"5278",1,0,0,1,1,0,1,0,0,-1.01467586415175,60.6421233497072,1380
"5279",1,0,0,1,1,0,1,0,0,-0.497659257595757,36.612435408771,400
"5280",1,0,0,1,1,0,1,0,0,-0.0353744636046449,58.777279409572,444
"5281",1,0,0,1,1,0,1,0,0,0.155344911963109,52.2535218857317,365
"5282",1,0,0,1,1,0,1,0,0,-2.14585409942145,59.4011897376243,294
"5283",1,0,0,1,1,0,1,0,0,-1.01104647832491,61.4137808275993,665
"5284",1,0,0,1,1,0,1,0,0,0.106080068188365,72.7696863993809,3350
"5285",1,0,0,1,1,0,1,0,0,0.279586593540363,74.9112559777612,2699
"5286",1,0,0,1,1,0,1,0,0,0.186514879187239,113.110786279403,1571
"5287",1,0,0,1,1,0,1,0,0,0.238956498433992,59.908412213157,703
"5288",1,0,0,1,1,0,1,0,0,0.290863812712787,56.3034554231728,3451
"5289",1,0,0,1,1,0,1,0,0,-0.193123750955254,54.1029187720855,605
"5290",1,0,0,1,1,0,1,0,0,-1.4961598662329,66.9293746746478,1634
"5291",1,0,0,1,1,0,1,0,0,-0.418879745552343,28.7027220668767,3649
"5292",1,0,0,1,1,0,1,0,0,0.72063436690065,62.3096469289586,1352
"5293",1,0,0,1,1,0,1,0,0,0.327541106722598,102.255291966697,2711
"5294",1,0,0,1,1,0,1,0,0,0.132955629267619,55.8261804838868,743
"5295",1,0,0,1,1,0,1,0,0,-1.00610201065117,63.7600082710516,577
"5296",1,0,0,1,1,0,1,0,0,-1.87610303689066,76.753637515894,3582
"5297",1,0,0,1,1,0,1,0,0,-2.52077650388884,57.5775984333521,385
"5298",1,0,0,1,1,0,1,0,0,-0.377870052705809,69.2658165144291,1171
"5299",1,0,0,1,1,0,1,0,0,-0.455125800403546,58.4088464804591,1753
"5300",1,0,0,1,1,0,1,0,0,-0.669615000680492,50.7576721289482,1190
"5301",1,0,0,1,1,0,1,0,0,-0.575243294295251,70.1258150491365,1230
"5302",1,0,0,1,1,0,1,0,0,-0.282355358452763,47.7236018389515,1086
"5303",1,0,0,1,1,0,1,0,0,0.67643793354238,52.3070722255502,559
"5304",1,0,0,1,1,0,1,0,0,-0.593824559379916,70.3085864746654,71
"5305",1,0,0,1,1,0,1,0,0,0.224432805521438,80.8133231674854,682
"5306",1,0,0,1,1,0,1,0,0,-0.443375150267311,70.1224610120768,3566
"5307",1,0,0,1,1,0,1,0,0,-0.0391239852888932,37.6195112981123,861
"5308",1,0,0,1,1,0,1,0,0,-0.949215683466474,77.4015828104197,3170
"5309",1,0,0,1,1,0,1,0,0,-0.567694244748771,88.3045134035819,177
"5310",1,0,0,1,1,0,1,0,0,-1.52269623698212,54.3699106037018,1060
"5311",1,0,0,1,1,0,1,0,0,-0.627544911863366,52.4529155998573,1750
"5312",1,0,0,1,1,0,1,0,0,0.403957270733973,52.0479068703499,811
"5313",1,0,0,1,1,0,1,0,0,-0.505257944904796,54.1222624412177,2844
"5314",1,0,0,1,1,0,1,0,0,-2.00480142816216,75.574889181868,2167
"5315",1,0,0,1,1,0,1,0,0,-0.334033998405988,67.1167253344457,2233
"5316",1,0,0,1,1,0,1,0,0,-0.120705324774778,67.5641848679703,1588
"5317",1,0,0,1,1,0,1,0,0,-2.27437868414132,65.427038589711,2584
"5318",1,0,0,1,1,0,1,0,0,-1.04806584550014,55.730812498278,1822
"5319",1,0,0,1,1,0,1,0,0,-0.996453717804499,61.927616719147,1711
"5320",1,0,0,1,1,0,1,0,0,-1.43661802100525,61.4032201135767,245
"5321",1,0,0,1,1,0,1,0,0,-0.107357033613844,66.6191917903911,2623
"5322",1,0,0,1,1,0,1,0,0,-1.57372970634617,54.5480907162528,1241
"5323",1,0,0,1,1,0,1,0,0,-0.497624122681241,49.2632040298288,1373
"5324",1,0,0,1,1,0,1,0,0,-0.647717747588331,65.2576994801312,2660
"5325",1,0,0,1,1,0,1,0,0,0.0580423053869772,53.6517444701802,2607
"5326",1,0,0,1,1,0,1,0,0,-0.976937980771637,59.9907612547925,2633
"5327",1,0,0,1,1,0,1,0,0,-0.277493214023298,77.4094325522509,3444
"5328",1,0,0,1,1,0,1,0,0,-1.67146294635408,66.6192531284497,1810
"5329",1,0,0,1,1,0,1,0,0,-0.270829625629041,72.6839253462906,1597
"5330",1,0,0,1,1,0,1,0,0,-1.17951126816924,54.2097482785257,760
"5331",1,0,0,1,1,0,1,0,0,-1.14241514508803,68.7834807979986,3036
"5332",1,0,0,1,1,0,1,0,1,-0.138502193137714,43.4064269769475,3209
"5333",1,0,0,1,1,0,1,0,0,-0.137853325157247,70.8999777897011,2926
"5334",1,0,0,1,1,0,1,0,0,-0.219043047613795,75.5845940719866,1290
"5335",1,0,0,1,1,0,1,0,1,0.43512962214071,52.1136333161897,2831
"5336",1,0,0,1,1,0,1,0,0,-0.427429515395137,57.5248997771918,333
"5337",1,0,0,1,1,0,1,0,0,-0.732252766257912,38.3346855116578,1413
"5338",1,0,0,1,1,0,1,0,0,-0.896948293136736,65.018435642454,3162
"5339",1,0,0,1,1,0,1,0,0,-0.500012946801395,61.8198709642482,2684
"5340",1,0,0,1,1,0,1,0,0,-0.514340097707042,57.9682918474404,349
"5341",1,0,0,1,1,0,1,0,0,-0.564470514074415,76.1618718964134,3704
"5342",1,0,0,1,1,0,1,0,0,0.00867783869030947,62.2924326638704,1212
"5343",1,0,0,1,1,0,1,0,0,0.274852026975156,59.731841907756,752
"5344",1,0,0,1,1,0,1,0,0,-0.639619003635974,56.9163599544408,2949
"5345",1,0,0,1,1,0,1,0,0,-0.243288958871065,55.4660133610216,1514
"5346",1,0,0,1,1,0,1,0,0,-1.31937944198488,67.7595068738275,1817
"5347",1,0,0,1,1,0,1,0,0,0.854191627910867,43.245967738301,3658
"5348",1,0,0,1,1,0,1,0,0,-0.528356408758712,60.5736608564522,2720
"5349",1,0,0,1,1,0,1,0,0,-1.13763135252803,46.0757829008902,2510
"5350",1,0,0,1,1,0,1,0,0,-0.0263798104560706,74.2113820238673,1549
"5351",1,0,0,1,1,0,1,0,0,-0.581662849123518,60.8934394350103,555
"5352",1,0,0,1,1,0,1,0,0,-0.863878359393596,75.7900042728404,1622
"5353",1,0,0,1,1,0,1,0,0,-0.181004486028439,75.5759096499113,129
"5354",1,0,0,1,1,0,1,0,0,0.269312244940749,62.0553133790065,3132
"5355",1,0,0,1,1,0,1,0,0,-0.558486310007902,82.7339999782697,2899
"5356",1,0,0,1,1,0,1,0,0,-2.0332073220569,69.5483667370376,1700
"5357",1,0,0,1,1,0,1,0,0,-0.24533077734243,98.5260172275006,3028
"5358",1,0,0,1,1,0,1,0,0,0.647519854235663,87.9076022633495,670
"5359",1,0,0,1,1,0,1,0,0,-0.608011701685397,67.2984769438206,3646
"5360",1,0,0,1,1,0,1,0,1,0.68860884929102,19.3654127289565,706
"5361",1,0,0,1,1,0,1,0,0,-1.15827469909111,70.2917573472001,2224
"5362",1,0,0,1,1,0,1,0,0,0.0737319722559924,76.2927807273206,847
"5363",1,0,0,1,1,0,1,0,0,0.509891102174645,81.137298496825,304
"5364",1,0,0,1,1,0,1,0,0,-1.49888529845317,55.3233031358855,55
"5365",1,0,0,1,1,0,1,0,0,-1.04586487912491,69.297322782597,2804
"5366",1,0,0,1,1,0,1,0,0,-1.22378451063982,75.7479180104113,3118
"5367",1,0,0,1,1,0,1,0,0,-0.997247548218058,67.5240674806355,1684
"5368",1,0,0,1,1,0,1,0,0,-0.729203094033864,56.9257148898717,976
"5369",1,0,0,1,1,0,1,0,0,0.329048540608632,62.8103829250552,3179
"5370",1,0,0,1,1,0,1,0,0,-0.44316207457633,57.1873427656886,164
"5371",1,0,0,1,1,0,1,0,0,-2.18108065989884,54.9694950461704,2703
"5372",1,0,0,1,1,0,1,0,0,-0.457350885631129,39.1788434416203,1840
"5373",1,0,0,1,1,0,1,0,0,-0.329977988109191,69.7875792207653,2538
"5374",1,0,0,1,1,0,1,0,0,-1.05140959007591,55.7122205947334,1641
"5375",1,0,0,1,1,0,1,0,0,-1.56590539525641,60.2033646765418,3161
"5376",1,0,0,1,1,0,1,0,0,-0.491184089105291,79.3174152040823,1288
"5377",1,0,0,1,1,0,1,0,0,-0.69044001827342,63.7624595876574,2304
"5378",1,0,0,1,1,0,1,0,0,-0.508701456165539,74.7560021394362,1649
"5379",1,0,0,1,1,0,1,0,0,0.800320043087128,62.9150197105032,1408
"5380",1,0,0,1,1,0,1,0,0,-0.159164165013875,72.5677648741186,1347
"5381",1,0,0,1,1,0,1,0,0,-0.257654137878875,75.4565263177126,3573
"5382",1,0,0,1,1,0,1,0,0,0.349843382195987,88.6131726932284,2240
"5383",1,0,0,1,1,0,1,0,0,-1.59286921786961,69.1743290456752,838
"5384",1,0,0,1,1,0,1,0,0,0.102291665390261,70.1037055507713,2439
"5385",1,0,0,1,1,0,1,0,0,-0.990962789149841,43.2818427398598,1721
"5386",1,0,0,1,1,0,1,0,0,-0.543258834122508,58.3304125967839,1734
"5387",1,0,0,1,1,0,1,0,0,-0.649842199437729,23.5951054128122,684
"5388",1,0,0,1,1,0,1,0,0,-0.317022103741509,63.3125384304156,1841
"5389",1,0,0,1,1,0,1,0,0,-1.09048830630759,66.3202587186273,3346
"5390",1,0,0,1,1,0,1,0,0,-0.868233978888259,61.5217465742251,1002
"5391",1,0,0,1,1,0,1,0,0,-1.00958442604278,67.6653157832336,3295
"5392",1,0,0,1,1,0,1,0,0,-0.222633920823893,64.4489708248964,1567
"5393",1,0,0,1,1,0,1,0,0,-0.602642030892239,54.4118594965156,801
"5394",1,0,0,1,1,0,1,0,0,-0.189277593187958,90.5301706510262,896
"5395",1,0,0,1,1,0,1,0,0,-0.666885391680364,52.9400298875166,572
"5396",1,0,0,1,1,0,1,0,0,-1.29570522682837,56.8730523055008,2772
"5397",1,0,0,1,1,0,1,0,0,-0.704054129243907,42.9652792342276,2017
"5398",1,0,0,1,1,0,1,0,0,-0.170054268966161,68.1275556065841,275
"5399",1,0,0,1,1,0,1,0,0,-0.260528689720816,75.3785062550758,2587
"5400",1,0,0,1,1,0,1,0,0,0.0280935975791894,54.2772237838573,2617
"5401",1,0,0,1,1,0,1,0,0,-0.955244750872337,78.8120754359213,1745
"5402",1,0,0,1,1,0,0,1,NA,NA,NA,576
"5403",1,0,0,1,1,0,0,1,NA,NA,NA,2747
"5404",1,0,0,1,1,0,0,1,NA,NA,NA,72
"5405",1,0,0,1,1,0,0,1,NA,NA,NA,3526
"5406",1,0,0,1,1,0,0,1,NA,NA,NA,645
"5407",1,0,0,1,1,0,0,1,NA,NA,NA,873
"5408",1,0,0,1,1,0,0,1,NA,NA,NA,2015
"5409",1,0,0,1,1,0,0,1,NA,NA,NA,1202
"5410",1,0,0,1,1,0,0,1,NA,NA,NA,2511
"5411",1,0,0,1,1,0,0,1,NA,NA,NA,1968
"5412",1,0,0,1,1,0,0,1,NA,NA,NA,1372
"5413",1,0,0,1,1,0,0,1,NA,NA,NA,1681
"5414",1,0,0,1,1,0,0,1,NA,NA,NA,1335
"5415",1,0,0,1,1,0,0,1,NA,NA,NA,1550
"5416",1,0,0,1,1,0,0,1,NA,NA,NA,1093
"5417",1,0,0,1,1,0,0,1,NA,NA,NA,3142
"5418",1,0,0,1,1,0,0,1,NA,NA,NA,173
"5419",1,0,0,1,1,0,0,1,NA,NA,NA,3167
"5420",1,0,0,1,1,0,0,1,NA,NA,NA,1173
"5421",1,0,0,1,1,0,0,1,NA,NA,NA,3542
"5422",1,0,0,1,1,0,0,1,NA,NA,NA,3267
"5423",1,0,0,1,1,0,0,1,NA,NA,NA,1436
"5424",1,0,0,1,1,0,0,1,NA,NA,NA,3502
"5425",1,0,0,1,1,0,0,1,NA,NA,NA,1363
"5426",1,0,0,1,1,0,0,1,NA,NA,NA,3020
"5427",1,0,0,1,1,0,0,1,NA,NA,NA,3048
"5428",1,0,0,1,1,0,0,1,NA,NA,NA,3615
"5429",1,0,0,1,1,0,0,1,NA,NA,NA,8
"5430",1,0,0,1,1,0,0,1,NA,NA,NA,2342
"5431",1,0,0,1,1,0,0,1,NA,NA,NA,1981
"5432",1,0,0,1,1,0,0,1,NA,NA,NA,1244
"5433",1,0,0,1,1,0,0,1,NA,NA,NA,286
"5434",1,0,0,1,1,0,0,1,NA,NA,NA,2978
"5435",1,0,0,1,1,0,0,1,NA,NA,NA,213
"5436",1,0,0,1,1,0,0,1,NA,NA,NA,3357
"5437",1,0,0,1,1,0,0,1,NA,NA,NA,1257
"5438",1,0,0,1,1,0,0,1,NA,NA,NA,3181
"5439",1,0,0,1,1,0,0,1,NA,NA,NA,3094
"5440",1,0,0,1,1,0,0,1,NA,NA,NA,3230
"5441",1,0,0,1,1,0,0,1,NA,NA,NA,2557
"5442",1,0,0,1,1,0,0,1,NA,NA,NA,1503
"5443",1,0,0,1,1,0,0,1,NA,NA,NA,1011
"5444",1,0,0,1,1,0,0,1,NA,NA,NA,1924
"5445",1,0,0,1,1,0,0,1,NA,NA,NA,671
"5446",1,0,0,1,1,0,0,1,NA,NA,NA,209
"5447",1,0,0,1,1,0,0,1,NA,NA,NA,2477
"5448",1,0,0,1,1,0,0,1,NA,NA,NA,152
"5449",1,0,0,1,1,0,0,1,NA,NA,NA,2631
"5450",1,0,0,1,1,0,0,1,NA,NA,NA,1051
"5451",1,0,0,1,1,0,0,1,NA,NA,NA,3728
"5452",1,0,0,1,1,0,0,1,NA,NA,NA,2751
"5453",1,0,0,1,1,0,0,1,NA,NA,NA,1158
"5454",1,0,0,1,1,0,0,1,NA,NA,NA,1703
"5455",1,0,0,1,1,0,0,1,NA,NA,NA,3076
"5456",1,0,0,1,1,0,0,1,NA,NA,NA,3380
"5457",1,0,0,1,1,0,0,1,NA,NA,NA,3533
"5458",1,0,0,1,1,0,0,1,NA,NA,NA,1626
"5459",1,0,0,1,1,0,0,1,NA,NA,NA,2229
"5460",1,0,0,1,1,0,0,1,NA,NA,NA,3560
"5461",1,0,0,1,1,0,0,1,NA,NA,NA,3637
"5462",1,0,0,1,1,0,0,1,NA,NA,NA,1326
"5463",1,0,0,1,1,0,0,1,NA,NA,NA,96
"5464",1,0,0,1,1,0,0,1,NA,NA,NA,2901
"5465",1,0,0,1,1,0,0,1,NA,NA,NA,2011
"5466",1,0,0,1,1,0,0,1,NA,NA,NA,962
"5467",1,0,0,1,1,0,0,1,NA,NA,NA,2662
"5468",1,0,0,1,1,0,0,1,NA,NA,NA,735
"5469",1,0,0,1,1,0,0,1,NA,NA,NA,2263
"5470",1,0,0,1,1,0,0,1,NA,NA,NA,2080
"5471",1,0,0,1,1,0,0,1,NA,NA,NA,2278
"5472",1,0,0,1,1,0,0,1,NA,NA,NA,2415
"5473",1,0,0,1,1,0,0,1,NA,NA,NA,2318
"5474",1,0,0,1,1,0,0,1,NA,NA,NA,524
"5475",1,0,0,1,1,0,0,1,NA,NA,NA,1727
"5476",1,0,0,1,1,0,0,1,NA,NA,NA,1695
"5477",1,0,0,1,1,0,0,1,NA,NA,NA,64
"5478",1,0,0,1,1,0,0,1,NA,NA,NA,1380
"5479",1,0,0,1,1,0,0,1,NA,NA,NA,400
"5480",1,0,0,1,1,0,0,1,NA,NA,NA,444
"5481",1,0,0,1,1,0,0,1,NA,NA,NA,365
"5482",1,0,0,1,1,0,0,1,NA,NA,NA,294
"5483",1,0,0,1,1,0,0,1,NA,NA,NA,665
"5484",1,0,0,1,1,0,0,1,NA,NA,NA,3350
"5485",1,0,0,1,1,0,0,1,NA,NA,NA,2699
"5486",1,0,0,1,1,0,0,1,NA,NA,NA,1571
"5487",1,0,0,1,1,0,0,1,NA,NA,NA,703
"5488",1,0,0,1,1,0,0,1,NA,NA,NA,3451
"5489",1,0,0,1,1,0,0,1,NA,NA,NA,605
"5490",1,0,0,1,1,0,0,1,NA,NA,NA,1634
"5491",1,0,0,1,1,0,0,1,NA,NA,NA,3649
"5492",1,0,0,1,1,0,0,1,NA,NA,NA,1352
"5493",1,0,0,1,1,0,0,1,NA,NA,NA,2711
"5494",1,0,0,1,1,0,0,1,NA,NA,NA,743
"5495",1,0,0,1,1,0,0,1,NA,NA,NA,577
"5496",1,0,0,1,1,0,0,1,NA,NA,NA,3582
"5497",1,0,0,1,1,0,0,1,NA,NA,NA,385
"5498",1,0,0,1,1,0,0,1,NA,NA,NA,1171
"5499",1,0,0,1,1,0,0,1,NA,NA,NA,1753
"5500",1,0,0,1,1,0,0,1,NA,NA,NA,1190
"5501",1,0,0,1,1,0,0,1,NA,NA,NA,1230
"5502",1,0,0,1,1,0,0,1,NA,NA,NA,1086
"5503",1,0,0,1,1,0,0,1,NA,NA,NA,559
"5504",1,0,0,1,1,0,0,1,NA,NA,NA,71
"5505",1,0,0,1,1,0,0,1,NA,NA,NA,682
"5506",1,0,0,1,1,0,0,1,NA,NA,NA,3566
"5507",1,0,0,1,1,0,0,1,NA,NA,NA,861
"5508",1,0,0,1,1,0,0,1,NA,NA,NA,3170
"5509",1,0,0,1,1,0,0,1,NA,NA,NA,177
"5510",1,0,0,1,1,0,0,1,NA,NA,NA,1060
"5511",1,0,0,1,1,0,0,1,NA,NA,NA,1750
"5512",1,0,0,1,1,0,0,1,NA,NA,NA,811
