"","ACAM","AMME","GITR","LENI","MAEL","MICA","PLER","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw"
"5876",1,0,1,0,0,1,0,0,1,0,0.0208073271707658,95.5255615121939,2507
"5877",1,0,1,0,0,1,0,0,1,0,-0.707870622469159,51.681362011955,1567
"5878",1,0,1,0,0,1,0,0,1,0,-0.694970017240943,70.2629088805254,3407
"5879",1,0,1,0,0,1,0,0,1,0,-1.33734937557226,61.5800652275064,3380
"5880",1,0,1,0,0,1,0,0,1,0,0.336033249885179,49.8941729512448,3618
"5881",1,0,1,0,0,1,0,0,1,0,-1.07831097060399,74.2587444500649,3075
"5882",1,0,1,0,0,1,0,0,1,0,0.620778997944627,65.57208862482,3484
"5883",1,0,1,0,0,1,0,0,1,0,-0.589915105274961,55.3439503530062,696
"5884",1,0,1,0,0,1,0,0,1,0,-0.235848688464912,60.3706252933007,2402
"5885",1,0,1,0,0,1,0,0,1,0,-0.600311443930337,77.9602523453073,425
"5886",1,0,1,0,0,1,0,0,1,0,-0.468873413710914,79.7912322982117,3025
"5887",1,0,1,0,0,1,0,0,1,0,0.108665215958802,65.485938943708,1778
"5888",1,0,1,0,0,1,0,0,1,0,-0.174067636256503,46.8816055878718,3353
"5889",1,0,1,0,0,1,0,0,1,0,-0.761960560701145,50.9845389091676,662
"5890",1,0,1,0,0,1,0,0,1,0,-0.361166457800812,50.578495627916,1927
"5891",1,0,1,0,0,1,0,0,1,0,0.0296291680977105,71.5024706450676,3408
"5892",1,0,1,0,0,1,0,0,1,1,0.0225682059130057,32.5578424400126,3532
"5893",1,0,1,0,0,1,0,0,1,0,-1.9339429331972,62.967034247863,1035
"5894",1,0,1,0,0,1,0,0,1,0,-0.592435846193872,72.2407471668038,2778
"5895",1,0,1,0,0,1,0,0,1,0,-1.34748822905729,68.6140226589564,3732
"5896",1,0,1,0,0,1,0,0,1,0,0.0417708518948807,89.7173056930215,314
"5897",1,0,1,0,0,1,0,0,1,0,0.247347031494661,101.190618400959,2052
"5898",1,0,1,0,0,1,0,0,1,0,0.361172560322763,83.3278706923143,2683
"5899",1,0,1,0,0,1,0,0,1,0,-0.990470658278756,52.7786677542702,3161
"5900",1,0,1,0,0,1,0,0,1,0,0.370604100855117,69.3870410330205,2321
"5901",1,0,1,0,0,1,0,0,1,0,-1.17754568662458,31.0180678066377,2083
"5902",1,0,1,0,0,1,0,0,1,0,0.106898064726385,89.1973481764749,2963
"5903",1,0,1,0,0,1,0,0,1,0,-0.701632429269135,50.3309375450079,2373
"5904",1,0,1,0,0,1,0,0,1,0,0.412291489400396,83.0379329410595,1150
"5905",1,0,1,0,0,1,0,0,1,0,0.314680915522129,72.3542044522926,2553
"5906",1,0,1,0,0,1,0,0,1,0,-0.663995710779868,56.0122797574625,3404
"5907",1,0,1,0,0,1,0,0,1,0,-0.901553235487957,58.4919708439598,2197
"5908",1,0,1,0,0,1,0,0,1,0,-0.640595550923938,80.023222629024,336
"5909",1,0,1,0,0,1,0,0,1,1,0.094578047752212,63.1698840633794,2913
"5910",1,0,1,0,0,1,0,0,1,0,-0.968348609826227,63.5380319139845,902
"5911",1,0,1,0,0,1,0,0,1,0,0.564936666487051,71.6704959839983,3508
"5912",1,0,1,0,0,1,0,0,1,0,-0.0178375139808264,75.9608599621546,2319
"5913",1,0,1,0,0,1,0,0,1,0,-0.139491548128407,64.938093433043,584
"5914",1,0,1,0,0,1,0,0,1,0,-0.413812475340424,38.0279796867302,2420
"5915",1,0,1,0,0,1,0,0,1,0,-0.310756603292163,41.4794924436327,360
"5916",1,0,1,0,0,1,0,0,1,0,-0.123653957618832,78.8161376542045,1338
"5917",1,0,1,0,0,1,0,0,1,0,-0.656122654920018,49.9067477169714,3398
"5918",1,0,1,0,0,1,0,0,1,0,-0.573009102043443,46.9709384096232,3605
"5919",1,0,1,0,0,1,0,0,1,0,-1.43929624884999,73.819239336751,2061
"5920",1,0,1,0,0,1,0,0,1,0,-0.0817360535113234,53.5885086273283,3637
"5921",1,0,1,0,0,1,0,0,1,0,-0.0444958178020973,61.0284071775579,1750
"5922",1,0,1,0,0,1,0,0,1,0,-0.0283158957257279,65.1009637333976,766
"5923",1,0,1,0,0,1,0,0,1,0,-0.52999249880205,55.8601751692029,435
"5924",1,0,1,0,0,1,0,0,1,0,-0.292097977054598,58.3200285947221,1829
"5925",1,0,1,0,0,1,0,0,1,0,0.109130857446157,71.5800571933504,1911
"5926",1,0,1,0,0,1,0,0,1,0,0.312516355581279,47.5336316095752,144
"5927",1,0,1,0,0,1,0,0,1,0,-0.236406912254439,62.6200822007487,3555
"5928",1,0,1,0,0,1,0,0,1,0,-0.149611260239049,65.0215773013283,1855
"5929",1,0,1,0,0,1,0,0,1,0,-0.399496646807654,62.5124720619211,1334
"5930",1,0,1,0,0,1,0,0,1,0,-0.924570085568744,59.7433935493341,3022
"5931",1,0,1,0,0,1,0,0,1,0,0.00013662691398908,45.6032727184391,472
"5932",1,0,1,0,0,1,0,0,1,0,0.611046467804745,32.2928993499723,953
"5933",1,0,1,0,0,1,0,0,1,0,-0.789334879672271,73.4163218233208,1695
"5934",1,0,1,0,0,1,0,0,1,0,-0.281292992748418,84.6023414699812,2151
"5935",1,0,1,0,0,1,0,0,1,0,-1.00777829428349,67.2373889227738,1614
"5936",1,0,1,0,0,1,0,0,1,0,-0.7579594011011,88.1986035265517,3195
"5937",1,0,1,0,0,1,0,0,1,0,0.0246325295938115,60.4675680515442,244
"5938",1,0,1,0,0,1,0,0,1,0,-1.40770325374216,63.8726244474477,1993
"5939",1,0,1,0,0,1,0,0,1,0,-0.293040152678306,70.79785783421,722
"5940",1,0,1,0,0,1,0,0,1,0,0.0914049378838742,60.7709333581744,1764
"5941",1,0,1,0,0,1,0,0,1,0,-0.619893133668123,59.2924026129148,1964
"5942",1,0,1,0,0,1,0,0,1,0,-0.698413658260365,75.9708910383127,1047
"5943",1,0,1,0,0,1,0,0,1,0,-0.863900524581912,63.7881957263904,1926
"5944",1,0,1,0,0,1,0,0,1,0,-0.415438287320891,71.9224479067399,2434
"5945",1,0,1,0,0,1,0,0,1,0,-1.34901541107143,53.2881140931344,1681
"5946",1,0,1,0,0,1,0,0,1,0,-0.0408061187205808,54.9618794884068,2751
"5947",1,0,1,0,0,1,0,0,1,0,-0.540504222447289,56.4033205633322,1502
"5948",1,0,1,0,0,1,0,0,1,0,-0.357320367200514,42.2440416276215,13
"5949",1,0,1,0,0,1,0,0,1,0,-0.742841504770432,68.9475390231761,2623
"5950",1,0,1,0,0,1,0,0,1,1,0.213345124599612,43.9181772493203,1534
"5951",1,0,1,0,0,1,0,0,1,0,-0.629574891147248,62.7987360707857,415
"5952",1,0,1,0,0,1,0,0,1,0,-0.542614949988096,66.8490267036042,2417
"5953",1,0,1,0,0,1,0,0,1,0,-1.07028337833636,56.033933238025,1324
"5954",1,0,1,0,0,1,0,0,1,0,-0.0152248168614739,69.5853602661125,3082
"5955",1,0,1,0,0,1,0,0,1,0,-0.254912186616217,34.9776008502483,1497
"5956",1,0,1,0,0,1,0,0,1,0,-0.0295164952371265,81.9327668846082,3096
"5957",1,0,1,0,0,1,0,0,1,0,-0.492297956216078,72.7241744459837,670
"5958",1,0,1,0,0,1,0,0,1,0,0.070092592081261,61.0425287944127,839
"5959",1,0,1,0,0,1,0,0,1,0,-1.42382234220272,63.1443058274624,2993
"5960",1,0,1,0,0,1,0,0,1,0,-0.470474601682962,75.4323778672288,1459
"5961",1,0,1,0,0,1,0,0,1,0,-0.474923003935463,40.1381085347366,3477
"5962",1,0,1,0,0,1,0,0,1,0,-0.300364115878593,83.0994698946796,1923
"5963",1,0,1,0,0,1,0,0,1,0,-0.202828981397474,66.8494035104459,3220
"5964",1,0,1,0,0,1,0,0,1,1,-0.18192351015293,44.4289766277731,1823
"5965",1,0,1,0,0,1,0,0,1,0,-1.62514794014848,71.665053068634,2774
"5966",1,0,1,0,0,1,0,0,1,0,-0.20798261807585,41.2333081051559,552
"5967",1,0,1,0,0,1,0,0,1,0,-0.292144185328719,59.1831464562232,3338
"5968",1,0,1,0,0,1,0,0,1,1,0.414845721149976,53.7048657582808,2716
"5969",1,0,1,0,0,1,0,0,1,0,-0.446539569893621,55.0182814270748,3145
"5970",1,0,1,0,0,1,0,0,1,0,-0.456142126120092,59.0558416263844,976
"5971",1,0,1,0,0,1,0,0,1,0,0.374211619445213,58.0231024901594,1556
"5972",1,0,1,0,0,1,0,0,1,0,-0.414737697586993,56.5285760800613,2655
"5973",1,0,1,0,0,1,0,0,1,0,-0.400796734129081,46.5834979989556,1199
"5974",1,0,1,0,0,1,0,0,1,1,0.00180576753340667,29.4984723325217,91
"5975",1,0,1,0,0,1,0,0,1,0,-0.522104059831842,66.2881723655097,1260
"5976",1,0,1,0,0,1,0,0,1,0,-0.0565830772015172,83.0028799947882,1251
"5977",1,0,1,0,0,1,0,0,1,0,-2.95743616158281,55.6862987367004,163
"5978",1,0,1,0,0,1,0,0,1,0,-0.0550295299540304,82.6019269335033,2588
"5979",1,0,1,0,0,1,0,0,1,0,0.0136914828004646,49.2340939009779,3534
"5980",1,0,1,0,0,1,0,0,1,0,-1.30014358007679,67.1790509329596,3214
"5981",1,0,1,0,0,1,0,0,1,0,0.672107574254014,52.1425850483471,3264
"5982",1,0,1,0,0,1,0,0,1,0,0.622030097853348,54.5267953451615,19
"5983",1,0,1,0,0,1,0,0,1,0,-0.909279273502987,70.632003787899,871
"5984",1,0,1,0,0,1,0,0,1,0,0.0771079959721308,62.8868411505053,681
"5985",1,0,1,0,0,1,0,0,1,0,-0.136007031779346,90.3266234899198,2429
"5986",1,0,1,0,0,1,0,0,1,0,-0.256632685470258,64.7798199368824,2384
"5987",1,0,1,0,0,1,0,0,1,0,-1.06661607640253,56.7861843828631,1989
"5988",1,0,1,0,0,1,0,0,1,0,-0.616096771269767,55.256195145744,15
"5989",1,0,1,0,0,1,0,0,1,0,-0.836223555121676,52.3652491019076,1303
"5990",1,0,1,0,0,1,0,0,1,0,-0.212464773251612,39.4126427990573,547
"5991",1,0,1,0,0,1,0,0,1,0,-0.55071948763279,42.5070127427056,2939
"5992",1,0,1,0,0,1,0,0,1,0,-0.332004070331334,50.8130893331175,3434
"5993",1,0,1,0,0,1,0,0,1,0,-0.200609639420081,58.1958491967407,242
"5994",1,0,1,0,0,1,0,0,1,0,-0.56719672831194,66.1423628833128,629
"5995",1,0,1,0,0,1,0,0,1,0,-0.143893506716231,92.9786158170192,2921
"5996",1,0,1,0,0,1,0,0,1,0,-0.338849712583724,49.8442800043195,1078
"5997",1,0,1,0,0,1,0,0,1,0,-0.0956352700383607,60.3807089144767,2694
"5998",1,0,1,0,0,1,0,0,1,1,-0.433824662687403,58.2547224262714,1292
"5999",1,0,1,0,0,1,0,0,1,0,-0.116942631002429,71.935674106386,2109
"6000",1,0,1,0,0,1,0,0,1,0,0.0165397878961098,54.6336604859952,2180
"6001",1,0,1,0,0,1,0,0,1,0,-0.112722320318369,38.8545793083372,1649
"6002",0,1,1,0,1,1,0,0,0,NA,NA,NA,2832
"6003",0,1,1,0,1,1,0,0,0,NA,NA,NA,176
"6004",0,1,1,0,1,1,0,0,0,NA,NA,NA,919
"6005",0,1,1,0,1,1,0,0,0,NA,NA,NA,2403
"6006",0,1,1,0,1,1,0,0,0,NA,NA,NA,2871
"6007",0,1,1,0,1,1,0,0,0,NA,NA,NA,1471
"6008",0,1,1,0,1,1,0,0,0,NA,NA,NA,2276
"6009",0,1,1,0,1,1,0,0,0,NA,NA,NA,333
"6010",0,1,1,0,1,1,0,0,0,NA,NA,NA,25
"6011",0,1,1,0,1,1,0,0,0,NA,NA,NA,345
"6012",0,1,1,0,1,1,0,0,0,NA,NA,NA,1087
"6013",0,1,1,0,1,1,0,0,0,NA,NA,NA,1519
"6014",0,1,1,0,1,1,0,0,0,NA,NA,NA,1375
"6015",0,1,1,0,1,1,0,0,0,NA,NA,NA,2264
"6016",0,1,1,0,1,1,0,0,0,NA,NA,NA,1847
"6017",0,1,1,0,1,1,0,0,0,NA,NA,NA,1948
"6018",0,1,1,0,1,1,0,0,0,NA,NA,NA,1111
"6019",0,1,1,0,1,1,0,0,0,NA,NA,NA,2438
"6020",0,1,1,0,1,1,0,0,0,NA,NA,NA,125
"6021",0,1,1,0,1,1,0,0,0,NA,NA,NA,1865
"6022",0,1,1,0,1,1,0,0,0,NA,NA,NA,1429
"6023",0,1,1,0,1,1,0,0,0,NA,NA,NA,3463
"6024",0,1,1,0,1,1,0,0,0,NA,NA,NA,381
"6025",0,1,1,0,1,1,0,0,0,NA,NA,NA,2031
"6026",0,1,1,0,1,1,0,0,0,NA,NA,NA,2771
"6027",0,1,1,0,1,1,0,0,0,NA,NA,NA,1899
"6028",0,1,1,0,1,1,0,0,0,NA,NA,NA,3217
"6029",0,1,1,0,1,1,0,0,0,NA,NA,NA,2882
"6030",0,1,1,0,1,1,0,0,0,NA,NA,NA,1704
"6031",0,1,1,0,1,1,0,0,0,NA,NA,NA,3282
"6032",0,1,1,0,1,1,0,0,0,NA,NA,NA,55
"6033",0,1,1,0,1,1,0,0,0,NA,NA,NA,1437
"6034",0,1,1,0,1,1,0,0,0,NA,NA,NA,1366
"6035",0,1,1,0,1,1,0,0,0,NA,NA,NA,2173
"6036",0,1,1,0,1,1,0,0,0,NA,NA,NA,2096
"6037",0,1,1,0,1,1,0,0,0,NA,NA,NA,1305
"6038",0,1,1,0,1,1,0,0,0,NA,NA,NA,1052
"6039",0,1,1,0,1,1,0,0,0,NA,NA,NA,2562
"6040",0,1,1,0,1,1,0,0,0,NA,NA,NA,3516
"6041",0,1,1,0,1,1,0,0,0,NA,NA,NA,773
"6042",0,1,1,0,1,1,0,0,0,NA,NA,NA,657
"6043",0,1,1,0,1,1,0,0,0,NA,NA,NA,2201
"6044",0,1,1,0,1,1,0,0,0,NA,NA,NA,3549
"6045",0,1,1,0,1,1,0,0,0,NA,NA,NA,1358
"6046",0,1,1,0,1,1,0,0,0,NA,NA,NA,2080
"6047",0,1,1,0,1,1,0,0,0,NA,NA,NA,3287
"6048",0,1,1,0,1,1,0,0,0,NA,NA,NA,604
"6049",0,1,1,0,1,1,0,0,0,NA,NA,NA,1706
"6050",0,1,1,0,1,1,0,0,0,NA,NA,NA,2361
"6051",0,1,1,0,1,1,0,0,0,NA,NA,NA,193
"6052",0,1,1,0,1,1,0,0,0,NA,NA,NA,595
"6053",0,1,1,0,1,1,0,0,0,NA,NA,NA,339
"6054",0,1,1,0,1,1,0,0,0,NA,NA,NA,3230
"6055",0,1,1,0,1,1,0,0,0,NA,NA,NA,2577
"6056",0,1,1,0,1,1,0,0,0,NA,NA,NA,2164
"6057",0,1,1,0,1,1,0,0,0,NA,NA,NA,960
"6058",0,1,1,0,1,1,0,0,0,NA,NA,NA,1800
"6059",0,1,1,0,1,1,0,0,0,NA,NA,NA,1852
"6060",0,1,1,0,1,1,0,0,0,NA,NA,NA,257
"6061",0,1,1,0,1,1,0,0,0,NA,NA,NA,3212
"6062",0,1,1,0,1,1,0,0,0,NA,NA,NA,2246
"6063",0,1,1,0,1,1,0,0,0,NA,NA,NA,2312
"6064",0,1,1,0,1,1,0,0,0,NA,NA,NA,1120
"6065",0,1,1,0,1,1,0,0,0,NA,NA,NA,2591
"6066",0,1,1,0,1,1,0,0,0,NA,NA,NA,295
"6067",0,1,1,0,1,1,0,0,0,NA,NA,NA,1175
"6068",0,1,1,0,1,1,0,0,0,NA,NA,NA,594
"6069",0,1,1,0,1,1,0,0,0,NA,NA,NA,1605
"6070",0,1,1,0,1,1,0,0,0,NA,NA,NA,2088
"6071",0,1,1,0,1,1,0,0,0,NA,NA,NA,3322
"6072",0,1,1,0,1,1,0,0,0,NA,NA,NA,541
"6073",0,1,1,0,1,1,0,0,0,NA,NA,NA,1145
"6074",0,1,1,0,1,1,0,0,0,NA,NA,NA,1478
"6075",0,1,1,0,1,1,0,0,0,NA,NA,NA,1780
"6076",0,1,1,0,1,1,0,0,0,NA,NA,NA,2507
"6077",0,1,1,0,1,1,0,0,0,NA,NA,NA,1567
"6078",0,1,1,0,1,1,0,0,0,NA,NA,NA,3407
"6079",0,1,1,0,1,1,0,0,0,NA,NA,NA,3380
"6080",0,1,1,0,1,1,0,0,0,NA,NA,NA,3618
"6081",0,1,1,0,1,1,0,0,0,NA,NA,NA,3075
"6082",0,1,1,0,1,1,0,0,0,NA,NA,NA,3484
"6083",0,1,1,0,1,1,0,0,0,NA,NA,NA,696
"6084",0,1,1,0,1,1,0,0,0,NA,NA,NA,2402
"6085",0,1,1,0,1,1,0,0,0,NA,NA,NA,425
"6086",0,1,1,0,1,1,0,0,0,NA,NA,NA,3025
"6087",0,1,1,0,1,1,0,0,0,NA,NA,NA,1778
"6088",0,1,1,0,1,1,0,0,0,NA,NA,NA,3353
"6089",0,1,1,0,1,1,0,0,0,NA,NA,NA,662
"6090",0,1,1,0,1,1,0,0,0,NA,NA,NA,1927
"6091",0,1,1,0,1,1,0,0,0,NA,NA,NA,3408
"6092",0,1,1,0,1,1,0,0,0,NA,NA,NA,3532
"6093",0,1,1,0,1,1,0,0,0,NA,NA,NA,1035
"6094",0,1,1,0,1,1,0,0,0,NA,NA,NA,2778
"6095",0,1,1,0,1,1,0,0,0,NA,NA,NA,3732
"6096",0,1,1,0,1,1,0,0,0,NA,NA,NA,314
"6097",0,1,1,0,1,1,0,0,0,NA,NA,NA,2052
"6098",0,1,1,0,1,1,0,0,0,NA,NA,NA,2683
"6099",0,1,1,0,1,1,0,0,0,NA,NA,NA,3161
"6100",0,1,1,0,1,1,0,0,0,NA,NA,NA,2321
"6101",0,1,1,0,1,1,0,0,0,NA,NA,NA,2083
"6102",0,1,1,0,1,1,0,0,0,NA,NA,NA,2963
"6103",0,1,1,0,1,1,0,0,0,NA,NA,NA,2373
"6104",0,1,1,0,1,1,0,0,0,NA,NA,NA,1150
"6105",0,1,1,0,1,1,0,0,0,NA,NA,NA,2553
"6106",0,1,1,0,1,1,0,0,0,NA,NA,NA,3404
"6107",0,1,1,0,1,1,0,0,0,NA,NA,NA,2197
"6108",0,1,1,0,1,1,0,0,0,NA,NA,NA,336
"6109",0,1,1,0,1,1,0,0,0,NA,NA,NA,2913
"6110",0,1,1,0,1,1,0,0,0,NA,NA,NA,902
"6111",0,1,1,0,1,1,0,0,0,NA,NA,NA,3508
"6112",0,1,1,0,1,1,0,0,0,NA,NA,NA,2319
"6113",0,1,1,0,1,1,0,0,0,NA,NA,NA,584
"6114",0,1,1,0,1,1,0,0,0,NA,NA,NA,2420
"6115",0,1,1,0,1,1,0,0,0,NA,NA,NA,360
"6116",0,1,1,0,1,1,0,0,0,NA,NA,NA,1338
"6117",0,1,1,0,1,1,0,0,0,NA,NA,NA,3398
"6118",0,1,1,0,1,1,0,0,0,NA,NA,NA,3605
"6119",0,1,1,0,1,1,0,0,0,NA,NA,NA,2061
"6120",0,1,1,0,1,1,0,0,0,NA,NA,NA,3637
"6121",0,1,1,0,1,1,0,0,0,NA,NA,NA,1750
"6122",0,1,1,0,1,1,0,0,0,NA,NA,NA,766
"6123",0,1,1,0,1,1,0,0,0,NA,NA,NA,435
"6124",0,1,1,0,1,1,0,0,0,NA,NA,NA,1829
"6125",0,1,1,0,1,1,0,0,0,NA,NA,NA,1911
"6126",0,1,1,0,1,1,0,0,0,NA,NA,NA,144
"6127",0,1,1,0,1,1,0,0,0,NA,NA,NA,3555
"6128",0,1,1,0,1,1,0,0,0,NA,NA,NA,1855
"6129",0,1,1,0,1,1,0,0,0,NA,NA,NA,1334
"6130",0,1,1,0,1,1,0,0,0,NA,NA,NA,3022
"6131",0,1,1,0,1,1,0,0,0,NA,NA,NA,472
"6132",0,1,1,0,1,1,0,0,0,NA,NA,NA,953
"6133",0,1,1,0,1,1,0,0,0,NA,NA,NA,1695
"6134",0,1,1,0,1,1,0,0,0,NA,NA,NA,2151
"6135",0,1,1,0,1,1,0,0,0,NA,NA,NA,1614
"6136",0,1,1,0,1,1,0,0,0,NA,NA,NA,3195
"6137",0,1,1,0,1,1,0,0,0,NA,NA,NA,244
"6138",0,1,1,0,1,1,0,0,0,NA,NA,NA,1993
"6139",0,1,1,0,1,1,0,0,0,NA,NA,NA,722
"6140",0,1,1,0,1,1,0,0,0,NA,NA,NA,1764
"6141",0,1,1,0,1,1,0,0,0,NA,NA,NA,1964
"6142",0,1,1,0,1,1,0,0,0,NA,NA,NA,1047
"6143",0,1,1,0,1,1,0,0,0,NA,NA,NA,1926
"6144",0,1,1,0,1,1,0,0,0,NA,NA,NA,2434
"6145",0,1,1,0,1,1,0,0,0,NA,NA,NA,1681
"6146",0,1,1,0,1,1,0,0,0,NA,NA,NA,2751
"6147",0,1,1,0,1,1,0,0,0,NA,NA,NA,1502
"6148",0,1,1,0,1,1,0,0,0,NA,NA,NA,13
"6149",0,1,1,0,1,1,0,0,0,NA,NA,NA,2623
"6150",0,1,1,0,1,1,0,0,0,NA,NA,NA,1534
"6151",0,1,1,0,1,1,0,0,0,NA,NA,NA,415
"6152",0,1,1,0,1,1,0,0,0,NA,NA,NA,2417
"6153",0,1,1,0,1,1,0,0,0,NA,NA,NA,1324
"6154",0,1,1,0,1,1,0,0,0,NA,NA,NA,3082
"6155",0,1,1,0,1,1,0,0,0,NA,NA,NA,1497
"6156",0,1,1,0,1,1,0,0,0,NA,NA,NA,3096
"6157",0,1,1,0,1,1,0,0,0,NA,NA,NA,670
"6158",0,1,1,0,1,1,0,0,0,NA,NA,NA,839
"6159",0,1,1,0,1,1,0,0,0,NA,NA,NA,2993
"6160",0,1,1,0,1,1,0,0,0,NA,NA,NA,1459
"6161",0,1,1,0,1,1,0,0,0,NA,NA,NA,3477
"6162",0,1,1,0,1,1,0,0,0,NA,NA,NA,1923
"6163",0,1,1,0,1,1,0,0,0,NA,NA,NA,3220
"6164",0,1,1,0,1,1,0,0,0,NA,NA,NA,1823
"6165",0,1,1,0,1,1,0,0,0,NA,NA,NA,2774
"6166",0,1,1,0,1,1,0,0,0,NA,NA,NA,552
"6167",0,1,1,0,1,1,0,0,0,NA,NA,NA,3338
"6168",0,1,1,0,1,1,0,0,0,NA,NA,NA,2716
"6169",0,1,1,0,1,1,0,0,0,NA,NA,NA,3145
"6170",0,1,1,0,1,1,0,0,0,NA,NA,NA,976
"6171",0,1,1,0,1,1,0,0,0,NA,NA,NA,1556
"6172",0,1,1,0,1,1,0,0,0,NA,NA,NA,2655
"6173",0,1,1,0,1,1,0,0,0,NA,NA,NA,1199
"6174",0,1,1,0,1,1,0,0,0,NA,NA,NA,91
"6175",0,1,1,0,1,1,0,0,0,NA,NA,NA,1260
"6176",0,1,1,0,1,1,0,0,0,NA,NA,NA,1251
"6177",0,1,1,0,1,1,0,0,0,NA,NA,NA,163
"6178",0,1,1,0,1,1,0,0,0,NA,NA,NA,2588
"6179",0,1,1,0,1,1,0,0,0,NA,NA,NA,3534
"6180",0,1,1,0,1,1,0,0,0,NA,NA,NA,3214
"6181",0,1,1,0,1,1,0,0,0,NA,NA,NA,3264
"6182",0,1,1,0,1,1,0,0,0,NA,NA,NA,19
"6183",0,1,1,0,1,1,0,0,0,NA,NA,NA,871
"6184",0,1,1,0,1,1,0,0,0,NA,NA,NA,681
"6185",0,1,1,0,1,1,0,0,0,NA,NA,NA,2429
"6186",0,1,1,0,1,1,0,0,0,NA,NA,NA,2384
"6187",0,1,1,0,1,1,0,0,0,NA,NA,NA,1989
"6188",0,1,1,0,1,1,0,0,0,NA,NA,NA,15
"6189",0,1,1,0,1,1,0,0,0,NA,NA,NA,1303
"6190",0,1,1,0,1,1,0,0,0,NA,NA,NA,547
"6191",0,1,1,0,1,1,0,0,0,NA,NA,NA,2939
"6192",0,1,1,0,1,1,0,0,0,NA,NA,NA,3434
"6193",0,1,1,0,1,1,0,0,0,NA,NA,NA,242
"6194",0,1,1,0,1,1,0,0,0,NA,NA,NA,629
"6195",0,1,1,0,1,1,0,0,0,NA,NA,NA,2921
"6196",0,1,1,0,1,1,0,0,0,NA,NA,NA,1078
"6197",0,1,1,0,1,1,0,0,0,NA,NA,NA,2694
"6198",0,1,1,0,1,1,0,0,0,NA,NA,NA,1292
"6199",0,1,1,0,1,1,0,0,0,NA,NA,NA,2109
"6200",0,1,1,0,1,1,0,0,0,NA,NA,NA,2180
"6201",0,1,1,0,1,1,0,0,0,NA,NA,NA,1649
"6202",0,1,1,0,0,1,0,1,0,NA,NA,NA,2832
"6203",0,1,1,0,0,1,0,1,0,NA,NA,NA,176
"6204",0,1,1,0,0,1,0,1,0,NA,NA,NA,919
"6205",0,1,1,0,0,1,0,1,0,NA,NA,NA,2403
"6206",0,1,1,0,0,1,0,1,0,NA,NA,NA,2871
"6207",0,1,1,0,0,1,0,1,0,NA,NA,NA,1471
"6208",0,1,1,0,0,1,0,1,0,NA,NA,NA,2276
"6209",0,1,1,0,0,1,0,1,0,NA,NA,NA,333
"6210",0,1,1,0,0,1,0,1,0,NA,NA,NA,25
"6211",0,1,1,0,0,1,0,1,0,NA,NA,NA,345
"6212",0,1,1,0,0,1,0,1,0,NA,NA,NA,1087
"6213",0,1,1,0,0,1,0,1,0,NA,NA,NA,1519
"6214",0,1,1,0,0,1,0,1,0,NA,NA,NA,1375
"6215",0,1,1,0,0,1,0,1,0,NA,NA,NA,2264
"6216",0,1,1,0,0,1,0,1,0,NA,NA,NA,1847
"6217",0,1,1,0,0,1,0,1,0,NA,NA,NA,1948
"6218",0,1,1,0,0,1,0,1,0,NA,NA,NA,1111
"6219",0,1,1,0,0,1,0,1,0,NA,NA,NA,2438
"6220",0,1,1,0,0,1,0,1,0,NA,NA,NA,125
"6221",0,1,1,0,0,1,0,1,0,NA,NA,NA,1865
"6222",0,1,1,0,0,1,0,1,0,NA,NA,NA,1429
"6223",0,1,1,0,0,1,0,1,0,NA,NA,NA,3463
"6224",0,1,1,0,0,1,0,1,0,NA,NA,NA,381
"6225",0,1,1,0,0,1,0,1,0,NA,NA,NA,2031
"6226",0,1,1,0,0,1,0,1,0,NA,NA,NA,2771
"6227",0,1,1,0,0,1,0,1,0,NA,NA,NA,1899
"6228",0,1,1,0,0,1,0,1,0,NA,NA,NA,3217
"6229",0,1,1,0,0,1,0,1,0,NA,NA,NA,2882
"6230",0,1,1,0,0,1,0,1,0,NA,NA,NA,1704
"6231",0,1,1,0,0,1,0,1,0,NA,NA,NA,3282
"6232",0,1,1,0,0,1,0,1,0,NA,NA,NA,55
"6233",0,1,1,0,0,1,0,1,0,NA,NA,NA,1437
"6234",0,1,1,0,0,1,0,1,0,NA,NA,NA,1366
"6235",0,1,1,0,0,1,0,1,0,NA,NA,NA,2173
"6236",0,1,1,0,0,1,0,1,0,NA,NA,NA,2096
"6237",0,1,1,0,0,1,0,1,0,NA,NA,NA,1305
"6238",0,1,1,0,0,1,0,1,0,NA,NA,NA,1052
"6239",0,1,1,0,0,1,0,1,0,NA,NA,NA,2562
"6240",0,1,1,0,0,1,0,1,0,NA,NA,NA,3516
"6241",0,1,1,0,0,1,0,1,0,NA,NA,NA,773
"6242",0,1,1,0,0,1,0,1,0,NA,NA,NA,657
"6243",0,1,1,0,0,1,0,1,0,NA,NA,NA,2201
"6244",0,1,1,0,0,1,0,1,0,NA,NA,NA,3549
"6245",0,1,1,0,0,1,0,1,0,NA,NA,NA,1358
"6246",0,1,1,0,0,1,0,1,0,NA,NA,NA,2080
"6247",0,1,1,0,0,1,0,1,0,NA,NA,NA,3287
"6248",0,1,1,0,0,1,0,1,0,NA,NA,NA,604
"6249",0,1,1,0,0,1,0,1,0,NA,NA,NA,1706
"6250",0,1,1,0,0,1,0,1,0,NA,NA,NA,2361
"6251",0,1,1,0,0,1,0,1,0,NA,NA,NA,193
